TRACT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
36055007802,1996,5,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,2,10,0
36055007802,1996,6,1,0,2,1,1,0,3,0,1,0,2,0,1,0,1,0,0,5,6,2
36055007802,1996,7,0,0,7,1,0,0,6,0,1,0,4,0,0,0,0,2,0,5,14,0
36055007802,1996,8,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,7,5,0
36055007802,1996,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
36055007802,1996,10,0,0,1,2,0,0,9,0,1,0,1,0,0,0,1,0,0,4,11,0
36055007802,1996,11,0,0,0,2,0,0,5,0,2,0,0,0,0,1,1,0,0,3,8,1
36055007802,1996,12,0,0,0,1,1,0,4,0,1,0,1,0,0,0,0,0,0,3,5,0
36055007802,1997,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
36055007802,1997,2,0,0,1,1,0,0,8,0,0,0,0,0,0,1,0,0,0,1,10,1
36055007802,1997,3,0,0,0,0,1,0,4,0,2,0,3,0,0,0,0,0,0,4,6,0
36055007802,1997,4,0,0,0,3,1,0,7,0,1,0,4,0,0,0,0,0,0,8,8,0
36055007802,1997,5,0,0,2,4,0,0,6,0,0,0,1,0,0,0,0,0,0,5,8,0
36055007802,1997,6,0,0,2,4,0,0,7,0,1,0,4,0,0,2,1,0,0,9,12,2
36055007802,1997,7,0,0,1,2,1,0,7,0,1,0,1,0,0,1,0,0,1,5,10,1
36055007802,1997,8,0,0,3,0,0,0,7,0,0,0,1,1,0,0,0,0,0,1,10,0
36055007802,1997,9,0,0,0,3,0,0,13,0,1,0,0,0,0,0,0,0,0,3,14,0
36055007802,1997,10,0,1,2,4,0,0,9,0,0,0,1,0,0,0,0,0,1,7,11,0
36055007802,1997,11,1,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,2,15,1
36055007802,1997,12,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,9,0
36055007802,1998,1,0,0,0,1,0,0,5,0,2,0,3,0,0,0,0,0,0,4,7,0
36055007802,1998,2,0,0,1,4,0,0,3,0,0,0,1,0,0,0,0,0,0,5,4,0
36055007802,1998,3,0,0,0,3,2,0,5,0,1,0,1,0,0,1,0,2,0,6,7,1
36055007802,1998,4,1,0,0,3,7,0,6,0,0,0,2,0,0,1,1,0,0,13,7,2
36055007802,1998,5,0,0,0,1,3,0,4,0,0,0,1,0,0,0,2,0,0,7,4,0
36055007802,1998,6,0,0,4,0,1,0,6,0,0,0,5,0,0,0,0,0,0,6,10,0
36055007802,1998,7,0,0,3,3,0,0,7,0,0,0,1,0,0,1,1,0,0,5,11,1
36055007802,1998,8,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,5,1,0
36055007802,1998,9,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0
36055007802,1998,10,0,0,0,3,0,0,5,0,1,0,2,0,0,0,0,0,0,5,6,0
36055007802,1998,11,0,0,1,0,0,0,4,1,0,0,3,0,0,0,0,0,0,3,5,0
36055007802,1998,12,0,0,1,2,0,0,6,0,0,0,0,0,0,0,1,0,0,3,7,0
36055007802,1999,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,2,1
36055007802,1999,2,0,0,0,2,0,0,3,0,1,0,4,0,0,0,0,0,0,6,4,0
36055007802,1999,3,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0
36055007802,1999,4,0,0,0,1,0,0,9,0,1,0,0,0,0,0,2,1,0,3,10,0
36055007802,1999,5,0,0,0,3,2,0,9,0,1,0,3,0,0,0,0,0,0,8,10,0
36055007802,1999,6,0,0,1,1,0,0,9,0,0,0,2,0,0,0,0,1,0,3,10,0
36055007802,1999,7,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,3,2,0
36055007802,1999,8,0,0,1,2,1,0,6,0,1,0,0,0,0,1,0,0,0,3,9,1
36055007802,1999,9,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,3,0
36055007802,1999,10,0,0,2,3,0,0,4,0,0,0,3,0,0,0,0,0,0,6,6,0
36055007802,1999,11,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1
36055007802,1999,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
36055007802,2000,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,4,3,0
36055007802,2000,2,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0
36055007802,2000,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
36055007802,2000,4,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,3,3,0
36055007802,2000,5,0,0,0,1,1,0,2,0,0,0,3,0,0,0,1,0,0,6,2,0
36055007802,2000,6,0,0,0,2,0,0,9,0,0,0,1,0,0,0,0,0,0,3,9,0
36055007802,2000,7,0,0,4,3,1,0,9,0,0,0,1,0,0,0,0,0,0,5,13,0
36055007802,2000,8,0,0,2,2,0,0,4,0,0,0,1,0,0,0,0,0,0,3,6,0
36055007802,2000,9,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,1,0,3,6,0
36055007802,2000,10,1,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,1
36055007802,2000,11,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,5,0
36055007802,2000,12,0,0,0,3,0,0,5,0,0,0,2,0,0,0,0,0,0,5,5,0
36055007802,2001,1,0,0,0,2,0,0,3,0,0,0,2,0,0,0,1,0,0,5,3,0
36055007802,2001,2,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,2,3,0
36055007802,2001,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0
36055007802,2001,4,0,0,1,1,1,0,6,0,0,0,2,0,0,0,2,0,0,6,7,0
36055007802,2001,5,0,0,0,6,1,0,9,0,0,0,2,0,0,0,0,0,0,9,9,0
36055007802,2001,6,2,1,0,3,1,0,14,0,0,0,1,0,0,0,0,0,0,6,14,2
36055007802,2001,7,0,0,0,2,0,0,10,0,1,0,1,0,0,0,0,0,0,3,11,0
36055007802,2001,8,0,0,1,3,0,0,2,0,0,0,2,0,0,1,0,0,0,5,4,1
36055007802,2001,9,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0
36055007802,2001,10,0,0,0,2,0,0,7,0,0,0,4,0,0,0,1,2,1,8,7,0
36055007802,2001,11,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,2,7,0
36055007802,2001,12,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,3,0
36055007900,1991,1,0,1,6,10,1,0,11,1,3,0,13,0,0,1,10,4,1,36,21,1
36055007900,1991,2,0,0,4,14,1,0,13,0,4,0,5,1,0,0,3,2,0,23,21,0
36055007900,1991,3,2,0,4,6,1,0,9,0,2,0,5,0,0,1,6,3,1,19,16,3
36055007900,1991,4,1,0,2,10,2,0,9,2,2,0,6,0,0,1,6,1,0,24,14,2
36055007900,1991,5,0,0,4,6,1,0,13,1,1,0,7,0,1,2,8,2,0,22,20,3
36055007900,1991,6,2,0,7,10,1,0,10,0,3,0,11,0,0,1,11,3,1,34,21,3
36055007900,1991,7,0,0,4,9,0,0,17,3,0,0,8,0,0,0,7,3,0,24,21,0
36055007900,1991,8,1,0,5,11,1,0,8,0,5,0,4,0,1,1,3,0,0,19,19,3
36055007900,1991,9,1,0,8,10,1,0,17,1,1,0,10,0,1,1,6,1,0,27,27,3
36055007900,1991,10,1,0,5,13,3,0,12,0,2,0,17,0,0,2,7,3,0,40,21,3
36055007900,1991,11,0,0,5,8,2,0,18,2,2,0,7,0,1,5,4,1,0,21,30,6
36055007900,1991,12,0,0,12,9,0,0,13,0,1,0,3,0,2,5,5,0,1,18,31,7
36055007900,1992,1,0,0,9,8,0,0,13,0,1,0,4,0,0,2,4,3,0,16,25,2
36055007900,1992,2,1,1,4,10,2,0,8,0,7,0,6,1,0,0,7,4,1,27,19,1
36055007900,1992,3,0,1,4,17,2,0,9,1,3,0,5,0,0,1,2,3,0,27,17,1
36055007900,1992,4,0,0,9,7,0,0,11,0,3,2,4,0,0,0,1,2,0,12,23,2
36055007900,1992,5,0,0,10,9,2,0,11,0,2,0,8,1,0,0,9,2,0,28,23,0
36055007900,1992,6,1,0,11,8,0,0,11,0,4,0,6,1,0,3,4,1,0,18,29,4
36055007900,1992,7,3,0,9,12,0,0,9,0,3,0,6,0,0,1,6,1,0,24,22,4
36055007900,1992,8,1,3,9,8,0,0,7,0,3,0,8,0,0,3,2,0,0,21,22,4
36055007900,1992,9,0,6,9,6,1,0,10,0,1,0,9,0,0,3,5,2,0,27,23,3
36055007900,1992,10,0,0,14,23,2,0,14,0,2,0,4,0,0,1,6,2,0,35,31,1
36055007900,1992,11,4,0,7,3,1,0,7,0,0,0,3,0,0,3,4,4,0,11,17,7
36055007900,1992,12,0,0,3,4,0,0,9,0,3,0,0,1,0,2,4,1,1,9,17,2
36055007900,1993,1,0,2,6,6,0,0,9,1,7,1,7,0,0,1,3,2,2,20,23,2
36055007900,1993,2,0,0,5,4,0,0,9,0,5,0,2,0,0,4,1,3,1,8,23,4
36055007900,1993,3,2,0,6,6,1,0,7,0,6,0,10,1,0,0,5,3,0,22,19,2
36055007900,1993,4,1,1,11,17,0,0,3,0,4,0,6,0,0,2,6,0,1,31,20,3
36055007900,1993,5,0,0,4,8,0,0,8,0,3,0,9,0,0,2,8,1,2,27,17,2
36055007900,1993,6,0,0,7,3,1,0,7,0,4,0,6,0,1,0,4,2,2,16,18,1
36055007900,1993,7,2,0,8,3,0,0,10,0,6,0,3,3,0,1,3,1,0,9,25,3
36055007900,1993,8,3,0,8,8,1,0,3,1,6,0,6,0,0,3,1,0,0,16,20,6
36055007900,1993,9,2,0,14,5,1,0,8,0,4,0,3,0,1,4,4,0,0,13,30,7
36055007900,1993,10,0,0,9,3,1,0,9,0,3,0,11,0,0,0,2,8,4,21,21,0
36055007900,1993,11,1,0,3,8,4,0,11,0,2,0,4,0,0,1,9,3,1,26,17,2
36055007900,1993,12,0,0,8,7,0,0,6,0,4,0,11,3,0,0,3,3,0,21,18,0
36055007900,1994,1,1,1,2,9,2,0,10,0,3,0,7,1,0,0,2,3,0,21,15,1
36055007900,1994,2,2,0,5,5,0,0,6,0,1,0,4,0,0,3,9,4,0,18,15,5
36055007900,1994,3,0,0,2,4,1,0,9,0,4,0,13,0,0,0,4,2,2,24,15,0
36055007900,1994,4,1,0,4,4,1,0,7,0,2,0,8,0,0,1,8,3,1,22,14,2
36055007900,1994,5,1,0,5,14,1,0,6,0,2,0,4,0,0,0,7,3,0,26,13,1
36055007900,1994,6,4,1,10,5,0,0,14,0,2,0,4,0,0,1,4,2,0,14,27,5
36055007900,1994,7,0,1,3,8,1,0,7,0,2,0,6,0,0,1,4,1,1,21,13,1
36055007900,1994,8,2,0,10,14,0,0,6,0,2,0,6,0,0,0,2,0,2,24,18,2
36055007900,1994,9,0,0,5,5,2,0,10,0,3,0,9,2,0,2,5,5,2,23,20,2
36055007900,1994,10,2,0,6,8,3,0,12,0,3,0,11,0,0,2,8,6,3,33,23,4
36055007900,1994,11,3,2,3,3,3,0,8,0,0,0,7,0,1,3,4,4,0,19,14,7
36055007900,1994,12,2,0,5,3,1,0,7,0,2,0,4,0,0,4,6,3,2,16,18,6
36055007900,1995,1,0,0,4,4,2,0,6,0,3,1,7,4,0,1,7,0,2,22,14,2
36055007900,1995,2,1,0,3,3,1,0,5,0,2,0,14,1,0,1,6,1,0,24,11,2
36055007900,1995,3,1,0,4,7,6,0,6,0,1,0,7,0,0,3,7,8,5,32,14,4
36055007900,1995,4,1,0,4,6,1,0,10,1,4,0,5,1,0,3,3,2,3,18,21,4
36055007900,1995,5,3,0,2,10,1,0,1,0,2,0,5,1,0,1,7,0,2,25,6,4
36055007900,1995,6,1,0,2,6,0,0,11,0,3,0,8,0,1,3,6,1,1,21,19,5
36055007900,1995,7,3,0,5,2,2,0,10,0,3,0,8,0,0,2,2,2,1,15,20,5
36055007900,1995,8,0,0,7,2,1,0,6,0,2,1,6,1,0,1,3,1,2,14,16,2
36055007900,1995,9,0,1,6,5,5,0,5,0,2,0,14,0,0,1,5,0,2,32,14,1
36055007900,1995,10,0,0,7,7,2,0,5,0,0,1,12,0,0,0,5,4,2,28,12,1
36055007900,1995,11,1,1,7,6,1,0,6,0,5,0,18,1,0,0,5,5,1,32,18,1
36055007900,1995,12,0,0,1,7,1,0,7,0,3,0,7,0,0,3,6,5,1,22,14,3
36055007900,1996,1,0,1,3,4,1,0,2,0,8,0,10,0,0,2,6,1,0,22,15,2
36055007900,1996,2,0,0,3,5,3,0,2,0,2,0,7,0,0,2,4,2,2,21,9,2
36055007900,1996,3,0,0,4,7,3,0,8,0,2,0,15,0,0,0,6,3,1,32,14,0
36055007900,1996,4,0,0,8,2,0,0,5,0,0,0,6,0,0,0,4,1,1,13,13,0
36055007900,1996,5,0,0,1,13,0,0,6,0,3,0,5,1,0,3,7,1,2,27,13,3
36055007900,1996,6,1,0,9,4,1,0,10,0,2,0,10,0,0,2,4,2,2,21,23,3
36055007900,1996,7,0,0,2,4,2,0,5,0,1,0,15,1,0,2,4,0,0,25,10,2
36055007900,1996,8,1,0,3,8,2,0,7,1,2,0,9,0,2,3,4,2,1,24,15,6
36055007900,1996,9,0,2,4,7,0,0,6,0,1,0,12,0,0,2,4,3,0,25,13,2
36055007900,1996,10,2,3,5,6,4,0,13,0,2,0,5,0,0,2,5,2,0,23,22,4
36055007900,1996,11,0,0,2,5,9,0,6,0,4,0,10,0,0,0,8,2,2,34,12,0
36055007900,1996,12,0,1,6,5,4,0,6,0,3,0,9,0,0,0,5,1,2,26,15,0
36055007900,1997,1,0,0,1,4,5,0,3,0,5,0,8,0,0,4,3,7,1,21,13,4
36055007900,1997,2,0,1,4,6,3,0,2,0,6,0,5,0,0,3,3,7,1,19,15,3
36055007900,1997,3,1,1,3,2,1,0,3,0,5,0,7,0,0,3,3,1,0,14,14,4
36055007900,1997,4,1,1,2,9,7,0,4,0,3,0,10,0,1,2,4,0,0,31,11,4
36055007900,1997,5,0,1,1,5,6,0,7,0,1,0,17,0,0,1,5,3,2,36,10,1
36055007900,1997,6,1,0,1,8,1,0,10,0,4,0,11,0,0,0,5,0,2,27,15,1
36055007900,1997,7,0,0,10,12,4,0,10,0,2,1,4,0,0,2,2,0,2,24,24,3
36055007900,1997,8,1,1,5,6,0,0,3,0,1,0,12,0,0,2,1,1,3,23,11,3
36055007900,1997,9,0,0,4,8,2,0,13,0,2,0,7,0,1,1,8,1,2,27,20,2
36055007900,1997,10,1,0,2,12,2,0,3,0,4,0,20,0,0,2,9,8,2,45,11,3
36055007900,1997,11,1,0,2,1,3,0,4,0,2,0,16,0,1,4,8,4,0,28,12,6
36055007900,1997,12,0,0,4,9,2,0,8,0,4,0,11,0,0,8,2,1,0,24,24,8
36055007900,1998,1,1,4,5,4,1,0,4,0,3,0,12,0,2,1,4,0,1,26,13,4
36055007900,1998,2,0,1,1,2,3,0,4,0,0,0,11,0,0,3,6,0,1,24,8,3
36055007900,1998,3,1,0,1,8,3,0,7,0,9,0,14,0,0,1,3,2,2,30,18,2
36055007900,1998,4,0,0,2,5,3,0,1,0,1,0,14,0,0,0,5,0,1,28,4,0
36055007900,1998,5,0,0,2,7,5,0,4,1,0,0,18,0,0,0,2,1,2,34,6,0
36055007900,1998,6,2,1,3,4,2,0,4,0,3,0,17,0,1,1,7,1,1,32,11,4
36055007900,1998,7,2,0,5,4,3,0,4,0,1,0,8,0,1,1,1,0,0,16,11,4
36055007900,1998,8,0,0,5,1,3,0,7,0,0,1,6,0,1,1,2,0,2,14,13,3
36055007900,1998,9,0,1,6,8,9,0,6,0,3,0,14,0,1,1,2,0,1,35,16,2
36055007900,1998,10,1,0,5,6,2,0,10,0,8,0,14,0,0,1,2,3,2,26,24,2
36055007900,1998,11,1,0,4,5,0,0,10,0,2,0,13,0,1,0,8,1,1,27,16,2
36055007900,1998,12,2,0,6,7,1,0,10,0,3,0,13,0,0,1,3,2,1,25,20,3
36055007900,1999,1,0,0,3,4,0,0,4,0,0,0,7,0,0,1,0,0,0,11,8,1
36055007900,1999,2,0,1,3,6,0,0,11,0,1,0,8,0,0,2,3,0,0,18,17,2
36055007900,1999,3,1,1,3,4,4,1,3,0,3,0,11,0,0,0,1,1,0,21,9,1
36055007900,1999,4,1,0,5,3,5,0,5,0,2,0,5,0,0,0,3,0,0,16,12,1
36055007900,1999,5,1,3,2,5,6,0,6,0,4,0,10,0,0,0,4,1,1,29,12,1
36055007900,1999,6,0,1,6,7,4,0,3,0,3,0,10,0,1,2,0,2,2,24,14,3
36055007900,1999,7,2,2,1,7,5,0,6,0,2,0,6,0,0,3,2,0,1,23,12,5
36055007900,1999,8,0,0,4,4,5,0,8,0,2,0,1,1,0,1,1,0,2,13,15,1
36055007900,1999,9,0,0,3,6,3,0,10,0,3,0,6,0,0,4,6,3,2,23,20,4
36055007900,1999,10,0,0,5,4,4,0,5,0,1,0,8,0,0,1,5,1,0,21,12,1
36055007900,1999,11,0,0,6,13,2,0,10,0,8,0,10,0,1,2,3,2,2,30,26,3
36055007900,1999,12,2,0,4,6,1,0,9,0,3,0,14,0,0,1,3,1,0,24,17,3
36055007900,2000,1,0,0,2,5,2,0,5,0,3,0,13,0,0,1,2,0,1,23,11,1
36055007900,2000,2,1,2,0,0,2,0,4,0,2,0,8,0,0,2,1,3,0,13,8,3
36055007900,2000,3,0,0,2,5,2,0,6,0,5,0,15,0,1,3,5,2,0,27,16,4
36055007900,2000,4,2,0,0,13,3,0,5,0,0,0,4,0,0,0,4,0,0,24,5,2
36055007900,2000,5,0,0,1,11,5,0,10,0,1,0,13,0,0,1,1,0,0,30,13,1
36055007900,2000,6,2,0,3,7,2,0,5,0,3,0,7,0,0,0,3,1,4,23,11,2
36055007900,2000,7,1,0,3,5,2,0,4,0,0,0,6,0,0,0,1,0,0,14,7,1
36055007900,2000,8,3,0,1,6,11,0,4,0,0,0,6,0,0,0,0,0,0,23,5,3
36055007900,2000,9,0,0,5,4,3,0,6,0,2,0,11,0,0,1,2,1,0,20,14,1
36055007900,2000,10,0,0,6,7,3,0,10,0,6,0,14,0,0,0,3,0,2,29,22,0
36055007900,2000,11,1,0,4,6,4,0,8,0,1,0,8,1,0,3,6,1,2,26,16,4
36055007900,2000,12,0,0,5,5,1,0,8,0,0,0,8,0,0,2,5,1,1,20,15,2
36055007900,2001,1,0,0,4,4,2,0,3,0,0,0,9,0,0,1,3,0,2,20,8,1
36055007900,2001,2,1,0,2,6,0,0,4,0,1,0,7,0,0,2,2,1,0,15,9,3
36055007900,2001,3,0,0,1,10,8,0,3,0,1,0,9,0,0,0,4,0,3,34,5,0
36055007900,2001,4,0,1,5,6,3,0,3,0,2,0,11,0,0,0,2,0,3,26,10,0
36055007900,2001,5,1,0,3,5,5,0,6,0,0,0,13,0,0,0,0,1,4,27,9,1
36055007900,2001,6,1,0,3,7,2,0,8,0,1,0,8,0,0,0,0,1,0,17,12,1
36055007900,2001,7,1,0,2,9,6,0,7,0,1,0,16,0,0,5,0,0,0,31,15,6
36055007900,2001,8,0,1,4,9,3,0,3,0,0,1,12,0,0,0,1,3,1,27,7,1
36055007900,2001,9,1,1,6,4,4,0,3,0,1,0,8,0,0,1,4,3,0,21,11,2
36055007900,2001,10,2,0,3,4,0,0,9,0,1,0,14,0,0,2,3,1,1,22,15,4
36055007900,2001,11,3,0,5,2,2,0,6,0,1,0,10,0,0,0,5,0,3,22,12,3
36055007900,2001,12,2,0,3,16,1,0,2,0,1,0,10,0,0,0,2,0,1,30,6,2
36055008000,1991,1,2,0,9,21,2,0,15,1,6,0,8,0,1,0,7,0,1,39,30,3
36055008000,1991,2,0,0,9,12,0,0,14,0,3,0,7,0,0,1,7,0,0,26,27,1
36055008000,1991,3,6,0,15,7,1,0,11,2,5,0,9,0,1,2,3,0,1,21,33,9
36055008000,1991,4,0,0,8,16,2,0,13,3,4,0,13,0,0,1,6,2,1,38,26,1
36055008000,1991,5,0,2,8,12,0,0,16,1,2,0,17,1,0,1,11,1,0,42,27,1
36055008000,1991,6,0,0,7,14,0,0,16,2,4,0,13,0,0,1,9,0,0,36,28,1
36055008000,1991,7,1,0,7,30,0,0,10,9,8,0,17,1,1,2,12,0,0,59,27,4
36055008000,1991,8,3,0,6,6,2,0,15,4,3,0,6,0,1,2,7,0,0,21,26,6
36055008000,1991,9,0,1,12,10,0,0,9,2,4,0,10,0,0,4,4,0,1,26,29,4
36055008000,1991,10,1,0,9,14,0,0,13,0,5,0,10,0,0,0,3,1,1,28,27,1
36055008000,1991,11,0,0,5,13,2,0,17,0,7,0,9,0,0,0,2,1,1,27,29,0
36055008000,1991,12,1,0,3,26,1,0,22,1,5,0,14,0,0,3,5,0,1,47,33,4
36055008000,1992,1,1,0,10,15,0,0,21,0,8,0,5,1,0,0,3,0,1,24,39,1
36055008000,1992,2,2,1,3,5,0,0,15,1,3,0,9,2,2,2,2,0,0,17,23,6
36055008000,1992,3,1,0,11,15,1,0,10,2,2,0,6,1,0,4,6,0,0,28,27,5
36055008000,1992,4,1,1,9,9,1,0,11,3,3,0,5,0,0,2,4,1,1,21,25,3
36055008000,1992,5,0,0,7,16,1,0,9,2,4,1,14,0,0,0,9,2,1,41,20,1
36055008000,1992,6,1,0,6,11,0,0,18,2,4,1,5,0,0,3,7,1,0,23,31,5
36055008000,1992,7,1,0,9,11,0,0,9,0,1,0,13,0,0,1,5,2,0,29,20,2
36055008000,1992,8,3,0,11,10,0,0,15,1,1,0,7,0,2,4,1,1,0,18,31,9
36055008000,1992,9,2,0,13,7,3,0,14,0,4,0,8,0,0,4,6,0,0,24,35,6
36055008000,1992,10,0,2,19,15,3,0,15,2,0,0,7,0,0,4,10,3,2,39,38,4
36055008000,1992,11,2,0,12,7,1,0,7,0,2,0,10,0,1,4,6,1,1,25,25,7
36055008000,1992,12,0,0,6,8,0,0,14,1,2,0,11,0,0,2,4,0,5,28,24,2
36055008000,1993,1,1,0,2,5,0,0,19,0,7,0,0,0,1,2,6,0,0,11,30,4
36055008000,1993,2,0,0,4,8,0,0,10,0,5,1,6,0,0,5,3,1,1,18,24,6
36055008000,1993,3,3,1,8,10,0,0,12,2,3,1,6,0,1,1,6,0,1,24,24,6
36055008000,1993,4,0,0,8,15,2,0,9,0,3,0,7,0,0,3,5,1,1,30,23,3
36055008000,1993,5,1,6,4,14,2,0,12,0,4,0,10,1,0,1,3,0,1,36,21,2
36055008000,1993,6,2,1,6,6,4,0,9,0,4,0,10,0,0,0,7,0,0,28,19,2
36055008000,1993,7,5,2,12,12,2,0,11,0,5,0,18,0,0,4,7,2,6,47,32,9
36055008000,1993,8,3,0,8,13,2,0,12,1,4,0,20,0,0,3,9,2,1,45,27,6
36055008000,1993,9,0,1,6,7,1,0,14,0,2,0,7,0,1,5,11,2,3,30,27,6
36055008000,1993,10,2,0,3,4,2,0,10,0,4,0,5,0,0,3,5,0,2,18,20,5
36055008000,1993,11,2,0,10,8,2,0,8,0,1,1,6,2,0,1,8,0,0,24,20,4
36055008000,1993,12,2,1,9,8,0,0,11,0,2,0,10,1,1,2,5,0,2,26,24,5
36055008000,1994,1,2,0,5,8,3,0,12,0,4,0,8,0,0,7,7,0,0,26,28,9
36055008000,1994,2,1,0,5,6,5,0,8,0,3,0,9,2,0,1,9,0,1,30,17,2
36055008000,1994,3,4,3,14,8,0,0,13,0,5,0,9,0,0,6,8,0,2,30,38,10
36055008000,1994,4,6,1,12,8,5,0,8,0,3,0,9,0,1,4,7,0,2,32,27,11
36055008000,1994,5,3,0,6,11,6,0,10,0,9,0,7,0,0,6,5,2,1,30,31,9
36055008000,1994,6,2,0,11,6,0,0,14,0,1,0,19,0,0,2,8,1,1,34,28,4
36055008000,1994,7,0,1,8,13,2,0,9,0,3,0,10,0,0,7,3,0,4,33,27,7
36055008000,1994,8,2,1,14,10,2,0,8,1,1,0,10,1,0,5,5,2,2,30,28,7
36055008000,1994,9,0,1,8,5,3,0,6,0,2,0,5,3,0,1,4,0,1,19,17,1
36055008000,1994,10,2,2,7,5,5,0,7,0,3,0,7,1,0,4,3,1,0,22,21,6
36055008000,1994,11,2,0,4,5,3,0,5,0,4,0,9,0,0,1,2,0,1,20,14,3
36055008000,1994,12,2,0,6,10,1,0,10,0,3,0,9,0,0,3,2,1,5,27,22,5
36055008000,1995,1,3,0,4,3,2,0,11,0,4,0,9,0,0,0,3,1,1,18,19,3
36055008000,1995,2,0,0,8,7,2,0,13,0,0,0,6,0,0,1,5,2,2,22,22,1
36055008000,1995,3,2,0,4,7,1,0,7,0,2,0,11,0,0,1,5,0,1,25,14,3
36055008000,1995,4,0,1,4,8,7,0,12,0,4,0,10,1,0,2,3,0,2,31,22,2
36055008000,1995,5,1,1,6,6,1,0,10,0,3,0,4,1,0,0,4,1,1,17,19,1
36055008000,1995,6,4,1,7,6,1,0,18,1,7,0,16,0,1,2,7,0,2,33,34,7
36055008000,1995,7,4,0,6,7,2,0,5,0,5,0,12,0,0,2,6,1,6,33,18,6
36055008000,1995,8,3,0,3,7,8,0,5,0,3,0,8,0,0,0,7,1,1,31,11,3
36055008000,1995,9,1,0,4,13,5,0,11,0,5,1,14,0,0,3,3,0,1,36,23,5
36055008000,1995,10,0,0,6,10,4,0,11,0,6,0,11,0,0,3,5,1,1,31,26,3
36055008000,1995,11,1,0,8,10,2,0,9,0,0,0,7,0,0,1,4,0,0,23,18,2
36055008000,1995,12,0,0,7,7,4,0,12,0,2,0,12,0,1,4,2,2,0,25,25,5
36055008000,1996,1,0,0,4,4,6,0,12,0,5,0,11,0,0,4,6,0,1,28,25,4
36055008000,1996,2,0,0,6,6,2,0,14,0,3,0,15,0,1,3,4,0,1,28,26,4
36055008000,1996,3,2,0,13,1,0,0,8,0,3,0,10,0,0,1,1,0,2,14,25,3
36055008000,1996,4,0,0,4,6,4,0,9,0,1,0,10,0,0,3,4,0,4,28,17,3
36055008000,1996,5,4,0,6,4,1,0,3,0,2,0,13,1,0,1,12,0,3,33,12,5
36055008000,1996,6,3,0,7,13,0,0,15,0,4,0,13,0,0,0,7,1,0,33,26,3
36055008000,1996,7,1,1,7,2,3,0,15,0,2,1,11,0,1,4,7,1,0,24,28,7
36055008000,1996,8,0,1,2,7,1,0,15,0,3,0,7,0,0,3,6,0,3,25,23,3
36055008000,1996,9,0,1,4,9,0,0,11,0,5,0,7,0,0,4,1,1,0,18,24,4
36055008000,1996,10,0,1,12,5,4,0,9,0,3,0,13,0,0,2,7,0,1,31,26,2
36055008000,1996,11,0,1,13,7,2,0,7,0,3,0,12,1,0,4,2,0,0,24,27,4
36055008000,1996,12,1,0,6,5,2,0,9,0,0,0,11,0,0,4,7,1,1,26,19,5
36055008000,1997,1,2,1,5,5,1,0,11,0,5,0,5,0,0,10,1,1,1,14,31,12
36055008000,1997,2,0,0,6,5,0,0,5,0,4,0,7,0,0,2,0,3,2,14,17,2
36055008000,1997,3,1,0,5,2,2,0,9,0,9,0,10,1,0,4,9,0,1,24,27,5
36055008000,1997,4,2,0,9,13,4,0,9,0,6,0,14,0,0,1,3,0,0,34,25,3
36055008000,1997,5,2,1,6,8,2,0,13,0,8,0,15,0,0,1,4,0,2,32,28,3
