BEAT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSPRIS,ASSOFFC,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRNKDRIV,EMBEZZLE,FAMVIOL,FORGERY,FRAUD,GAMBLING,LARCENY,LIQVIOL,MVTHEFT,MURDMANS,NEGMANSL,PUBDRUNK,RAPE,ROBBERY,RUNAWAY,SIMPASS,STOLPROP,TRESPASS,VAGRANCY,VANDAL,WEAPONS,PROSTITN,SEXOFF,VCI,P1V,P1P
62,1997,10,1,1,0,0,0,0,6,22,4,1,1,0,0,1,2,0,30,0,20,0,0,0,0,3,0,7,2,1,0,0,0,0,0,35,3,59
62,1997,11,0,0,0,0,0,1,15,18,5,1,0,0,0,1,3,0,40,0,19,0,0,0,0,3,0,9,1,2,0,0,0,0,1,32,3,77
62,1997,12,0,2,0,0,0,0,18,20,5,0,0,1,0,4,7,0,27,0,16,0,0,0,0,2,0,14,1,0,0,0,0,0,3,41,2,63
62,1998,1,0,2,0,0,0,0,15,19,5,0,0,0,0,1,5,0,28,0,21,0,0,0,0,1,0,4,0,1,0,0,0,0,2,30,1,65
62,1998,2,2,5,0,0,0,0,14,18,5,1,0,0,0,2,2,0,27,0,4,0,0,0,0,4,0,8,0,1,0,0,0,0,1,38,4,49
62,1998,3,2,0,0,0,0,0,13,21,7,1,1,0,2,1,3,0,36,1,13,0,0,0,0,2,0,6,3,3,0,0,1,0,3,36,2,64
62,1998,4,1,2,1,0,0,1,9,19,7,0,0,0,0,0,1,0,26,0,25,0,0,1,0,2,0,8,0,1,0,0,0,0,2,37,3,62
62,1998,5,3,4,0,0,0,0,21,17,4,0,1,1,0,1,1,0,37,0,11,0,0,0,0,5,0,15,0,2,1,0,1,0,0,43,5,74
62,1998,6,2,2,0,0,0,0,16,15,6,1,1,0,0,0,3,0,29,0,15,0,0,0,0,2,0,8,0,1,0,0,0,0,1,33,2,62
62,1998,7,0,5,1,0,0,0,34,23,8,0,1,2,0,2,3,0,41,0,5,0,0,0,0,3,0,13,0,2,1,0,0,0,0,49,4,83
62,1998,8,1,0,0,0,0,0,27,15,10,2,0,1,0,8,3,0,47,0,22,0,0,0,0,2,0,7,2,1,2,1,0,0,1,33,2,98
62,1998,9,2,1,0,0,0,0,30,21,6,0,0,1,0,1,3,0,37,0,16,0,0,0,0,4,0,6,4,3,0,0,0,0,3,36,4,87
62,1998,10,3,2,1,0,0,0,47,24,3,0,0,0,0,4,5,0,38,0,13,0,0,0,0,3,0,6,3,4,1,0,1,0,0,38,4,101
62,1998,11,2,1,0,0,0,0,17,18,6,1,0,0,1,1,1,0,28,0,13,0,0,0,1,1,0,5,0,1,1,0,0,0,1,32,2,59
62,1998,12,1,1,1,0,0,0,45,18,8,0,1,0,0,1,8,0,40,0,4,0,0,0,0,5,0,11,1,1,0,0,0,0,0,39,6,94
62,1999,1,2,0,2,0,0,1,23,21,7,2,0,1,0,2,4,0,45,0,11,0,0,0,0,5,0,14,0,3,0,0,0,0,2,44,7,84
62,1999,2,1,2,0,0,0,0,16,18,3,2,0,0,0,2,8,0,27,0,12,0,0,0,1,3,0,8,2,0,1,0,0,0,0,32,4,58
62,1999,3,4,2,2,0,0,0,23,22,8,4,1,1,0,5,4,0,31,1,11,0,0,0,0,1,0,11,1,2,0,0,0,0,6,47,3,66
62,1999,4,2,0,0,0,0,0,9,12,6,2,1,0,1,0,1,0,31,0,15,0,0,0,1,3,0,6,0,2,0,0,0,0,0,26,4,58
62,1999,5,1,3,0,0,0,0,15,16,5,2,0,0,0,1,5,0,42,0,24,0,0,0,0,3,0,10,3,2,0,0,0,0,1,35,3,84
62,1999,6,2,1,1,0,0,0,9,6,7,4,1,1,1,5,2,0,39,0,11,0,0,0,0,3,0,8,2,0,1,0,0,0,0,24,4,62
62,1999,7,0,1,0,0,0,0,10,11,3,0,0,0,1,0,3,0,45,0,13,0,0,0,0,6,0,5,1,1,0,0,0,0,2,20,6,74
62,1999,8,2,2,0,0,0,0,14,10,6,2,0,0,2,1,1,0,47,0,23,0,0,0,0,3,0,3,0,1,0,0,0,0,1,23,3,87
62,1999,9,0,1,0,0,0,0,14,13,6,0,0,0,0,4,5,0,67,0,15,0,0,0,0,2,0,7,1,1,1,0,0,0,1,27,2,98
62,1999,10,0,4,0,1,0,0,8,12,4,1,0,0,0,1,4,0,116,0,17,0,0,0,0,1,0,11,0,0,0,0,0,0,3,32,1,142
62,1999,11,1,1,0,0,0,0,13,18,7,1,0,1,0,3,1,0,66,0,22,0,0,0,0,1,0,7,1,1,0,0,0,0,1,34,1,102
62,1999,12,1,0,0,0,0,0,14,40,11,2,2,0,0,2,3,0,60,0,16,0,0,0,0,0,0,9,16,1,1,0,0,0,2,61,0,90
62,2000,1,1,1,0,0,0,0,8,16,4,3,2,0,0,2,2,0,31,0,12,0,1,0,0,3,0,17,0,4,0,1,0,0,0,39,3,54
62,2000,2,0,2,0,0,0,0,7,23,3,3,1,0,0,0,3,0,30,0,10,0,0,0,0,2,0,15,2,2,0,0,1,0,1,43,2,49
62,2000,3,0,3,0,0,0,0,16,26,5,5,0,0,0,0,0,0,49,0,11,0,0,0,0,2,0,7,1,0,2,0,0,0,1,41,2,78
62,2000,4,1,4,1,0,0,0,18,26,9,4,1,1,1,3,4,0,30,0,10,0,0,2,1,2,0,10,4,4,0,1,0,0,3,50,4,60
62,2000,5,3,2,0,0,0,0,9,22,8,5,0,0,0,1,3,0,33,0,7,0,0,0,0,1,0,10,0,4,1,0,0,0,2,45,1,50
62,2000,6,3,7,1,0,0,0,12,16,5,1,1,0,1,1,7,0,35,0,8,0,0,3,1,5,0,12,4,3,2,0,0,0,0,43,7,60
62,2000,7,1,3,1,0,0,0,14,13,8,2,0,1,0,0,10,0,37,0,13,0,0,3,0,2,0,9,2,1,1,0,0,0,3,34,3,66
62,2000,8,1,9,0,0,0,0,10,15,3,0,3,0,0,0,14,0,41,1,8,0,0,1,1,1,0,8,2,4,0,0,0,0,3,36,2,60
62,2000,9,2,1,1,0,0,0,19,16,4,2,1,0,0,0,7,0,35,0,11,0,0,4,0,2,0,10,3,1,0,0,0,0,0,33,3,67
62,2000,10,0,9,0,0,0,0,23,17,6,0,0,0,0,3,4,0,31,0,13,0,0,0,0,4,0,6,0,0,0,0,1,0,1,38,4,71
62,2000,11,2,3,1,0,0,0,20,27,4,3,0,0,0,1,4,0,34,1,8,0,0,0,0,3,0,8,0,1,0,0,1,0,3,44,4,65
62,2000,12,1,0,0,0,0,0,15,7,1,0,0,0,0,0,2,0,22,0,6,0,0,0,1,2,0,4,0,2,0,0,0,0,1,13,3,45
62,2001,1,1,2,0,0,0,0,21,32,3,0,0,0,0,1,7,0,47,0,8,0,0,1,0,2,0,10,0,0,1,0,2,0,0,48,2,78
62,2001,2,1,0,0,0,0,0,12,21,3,0,0,0,0,1,2,0,18,0,9,0,0,0,0,2,0,7,0,2,0,0,0,0,0,32,2,41
62,2001,3,1,1,2,0,0,0,18,30,6,0,0,0,0,2,2,0,34,0,21,0,0,1,0,2,0,10,0,5,0,0,0,0,1,48,4,75
62,2001,4,4,2,0,0,0,0,13,20,4,1,0,0,0,0,2,0,24,0,15,0,0,0,0,2,0,7,1,5,0,0,0,0,0,37,2,54
62,2001,5,0,6,1,0,0,1,6,15,6,0,0,0,0,1,9,0,30,0,8,0,0,0,0,4,0,19,0,2,0,0,0,0,0,46,5,48
62,2001,6,1,12,0,0,0,0,14,24,7,2,0,0,0,1,3,0,25,0,13,0,0,1,2,0,0,6,1,2,0,0,0,0,1,50,2,52
62,2001,7,1,2,3,0,0,0,8,14,6,2,0,0,0,0,4,0,23,0,10,0,0,0,0,4,0,10,2,3,2,0,2,0,0,33,7,45
62,2001,8,2,1,1,0,0,0,13,19,2,1,1,0,0,1,4,0,36,0,11,0,0,0,0,3,0,6,0,1,0,1,0,0,0,30,4,63
62,2001,9,0,0,4,0,0,0,17,39,7,0,0,1,2,2,8,0,46,0,10,0,0,1,2,1,0,13,1,2,0,0,2,1,2,59,7,74
62,2001,10,0,2,0,1,0,0,7,30,10,1,0,0,1,1,7,0,57,0,11,0,0,0,0,3,0,6,0,2,2,1,1,1,0,49,3,78
62,2001,11,2,4,0,0,0,0,9,23,5,0,0,0,0,0,1,0,36,0,19,0,0,0,0,0,0,2,0,1,0,0,1,0,2,36,0,64
62,2001,12,1,3,0,0,0,0,13,18,3,2,0,0,0,1,3,1,25,0,9,0,0,0,0,1,0,4,1,1,1,1,1,0,1,29,1,48
63,1990,1,4,0,0,1,0,0,15,30,5,1,0,0,0,0,2,0,25,1,47,0,0,0,1,5,0,11,0,0,0,0,0,0,2,51,6,92
63,1990,2,2,0,1,0,0,0,16,36,4,1,0,0,0,1,0,0,32,1,30,0,0,0,1,3,0,4,1,0,0,0,0,0,2,46,5,81
63,1990,3,8,0,0,2,0,0,12,28,6,0,0,0,0,0,3,0,34,7,40,0,0,1,0,5,1,9,0,1,0,0,0,0,0,53,5,91
63,1990,4,5,0,0,0,0,0,14,18,9,0,0,0,0,0,1,0,22,12,37,0,0,1,1,0,0,14,0,0,1,0,0,0,1,46,1,73
63,1990,5,10,1,3,0,0,0,15,19,13,0,0,0,0,0,4,0,30,5,38,0,0,0,0,6,0,23,1,0,0,0,0,0,0,66,9,89
63,1990,6,3,0,0,1,0,0,22,16,5,0,0,0,0,0,4,0,25,0,32,0,0,3,0,5,0,12,0,1,0,0,0,0,2,37,5,84
63,1990,7,1,3,2,0,0,0,23,26,8,0,0,0,0,0,2,0,37,0,36,0,0,1,0,5,0,5,0,0,0,0,0,0,0,43,7,101
63,1990,8,1,2,0,0,0,0,33,31,10,0,0,0,0,0,1,0,35,0,48,0,0,1,0,2,0,8,0,1,0,0,0,0,0,52,2,118
63,1990,9,0,1,0,1,0,0,22,15,9,0,0,0,2,0,1,0,28,0,34,0,0,0,0,2,0,10,1,0,2,0,0,0,0,36,2,86
63,1990,10,3,0,0,0,0,0,28,19,5,0,0,0,0,0,0,0,27,0,42,0,0,0,1,5,1,13,0,1,0,0,0,0,1,40,6,102
63,1990,11,3,1,2,2,0,0,26,19,3,4,0,0,0,0,2,0,21,0,29,0,0,1,0,5,0,4,1,0,0,0,0,0,1,32,7,81
63,1990,12,2,3,2,0,0,0,10,17,2,0,0,0,0,0,1,0,22,0,42,0,0,1,1,3,0,11,0,0,1,0,0,0,0,35,6,77
63,1991,1,6,2,1,0,0,0,9,9,2,0,0,0,0,0,0,0,20,1,42,0,0,0,0,4,0,7,0,1,0,0,0,0,0,26,5,75
63,1991,2,0,1,0,0,0,0,12,6,3,0,0,0,0,0,3,0,24,0,19,0,0,1,1,2,0,9,0,0,0,0,0,0,0,19,3,57
63,1991,3,1,1,0,1,0,0,7,8,4,0,0,1,1,0,1,0,26,0,33,0,0,0,0,5,0,4,0,1,0,0,0,0,1,19,5,71
63,1991,4,3,1,0,0,0,0,14,27,4,0,0,0,0,0,0,0,30,0,48,0,0,0,0,3,0,9,0,1,0,0,0,0,1,44,3,95
63,1991,5,4,2,0,1,0,0,26,15,3,4,0,0,0,0,1,0,26,0,52,0,0,0,1,3,0,12,0,0,0,0,0,0,0,37,4,107
63,1991,6,2,4,0,0,0,0,11,7,5,0,0,0,0,0,2,0,36,0,36,0,0,0,1,5,0,17,1,0,0,1,0,0,0,35,6,88
63,1991,7,4,3,3,1,0,0,14,22,7,6,0,0,1,0,1,0,55,0,42,0,0,0,1,10,0,11,0,1,0,0,0,0,1,48,14,121
63,1991,8,1,2,0,3,0,0,19,17,6,0,0,0,0,1,2,0,45,0,42,0,0,0,2,6,0,7,0,0,2,0,0,0,1,36,8,112
63,1991,9,2,4,1,0,0,0,36,18,4,0,0,0,0,0,1,0,43,0,32,0,0,0,0,6,0,11,0,0,0,1,0,0,2,39,7,117
63,1991,10,1,0,0,0,0,0,33,23,3,0,0,0,0,0,2,0,49,0,35,0,0,0,0,1,0,7,0,0,1,0,0,0,0,34,1,118
63,1991,11,1,0,0,0,0,0,18,12,4,2,0,0,1,1,1,0,31,0,30,0,0,0,1,0,0,11,0,0,3,0,0,0,1,28,1,79
63,1991,12,2,2,1,2,0,0,12,20,7,0,0,0,0,1,0,0,36,0,11,0,0,0,1,3,0,4,0,0,0,0,0,0,0,37,5,62
63,1992,1,2,3,0,0,0,0,17,16,5,0,0,0,0,0,4,0,16,0,26,0,0,0,0,5,0,11,0,0,0,0,0,0,1,37,5,64
63,1992,2,12,5,0,0,0,0,22,28,6,4,0,0,0,0,3,0,26,0,28,0,0,0,0,4,0,5,0,0,0,0,0,0,1,56,4,80
63,1992,3,2,5,4,0,0,0,24,21,4,0,0,0,0,0,0,0,24,0,17,0,0,0,0,4,0,16,0,2,0,0,0,0,0,48,8,69
63,1992,4,6,3,0,0,0,0,19,16,8,0,0,1,0,0,2,0,29,0,17,0,0,0,1,5,0,13,0,3,0,1,0,0,2,46,6,70
63,1992,5,3,2,1,3,0,0,33,17,4,2,0,0,1,0,2,0,45,0,31,1,0,0,1,2,0,18,0,0,1,1,0,0,0,47,5,111
63,1992,6,1,3,0,2,0,0,27,16,6,2,0,0,0,1,1,0,44,0,50,0,0,0,0,6,0,5,0,0,2,0,0,0,0,33,6,127
63,1992,7,6,3,1,1,0,0,21,9,9,4,0,0,1,0,1,0,34,0,36,0,0,1,1,9,0,14,0,0,0,1,0,0,0,42,11,100
63,1992,8,6,9,0,2,0,0,17,24,8,4,0,0,0,0,0,0,30,0,42,0,0,0,1,7,0,3,0,0,1,0,0,0,1,52,8,96
63,1992,9,6,2,0,0,0,0,13,19,6,0,0,0,1,0,2,0,19,0,23,0,0,0,0,1,0,19,0,1,0,0,0,0,2,52,1,56
63,1992,10,10,9,4,0,0,0,15,38,8,4,0,0,0,2,3,0,36,0,29,0,0,0,0,8,0,32,0,0,0,0,0,0,0,97,12,88
63,1992,11,0,2,0,0,0,0,14,38,6,0,0,0,1,2,6,0,36,0,38,0,0,0,0,4,0,6,2,0,0,0,0,0,1,52,4,92
63,1992,12,0,5,2,0,0,0,11,31,8,0,0,0,0,0,2,0,27,0,37,0,0,0,0,12,0,12,1,0,0,1,1,0,1,56,14,87
63,1993,1,2,6,1,1,0,0,9,38,9,0,0,0,0,1,7,0,30,0,32,0,0,0,0,11,0,20,1,0,0,2,0,0,1,76,12,82
63,1993,2,5,10,1,1,0,0,12,22,6,4,0,0,1,2,4,0,20,1,16,0,0,0,1,2,0,13,1,0,1,0,0,0,4,57,4,50
63,1993,3,3,6,1,0,0,0,11,24,6,0,0,0,1,0,1,0,24,0,21,0,0,0,0,6,0,20,0,0,1,0,0,0,1,59,7,62
63,1993,4,1,9,0,1,0,0,9,11,4,0,0,0,1,1,2,0,23,0,23,0,0,0,1,5,0,7,0,0,0,0,0,0,1,33,6,60
63,1993,5,2,10,1,0,0,0,18,17,9,0,0,0,0,0,0,0,22,0,25,0,0,0,1,3,0,21,1,1,0,0,0,0,0,59,5,68
63,1993,6,2,7,1,2,0,0,13,19,9,5,0,0,0,1,1,0,21,0,24,0,0,0,2,4,0,13,1,2,0,0,0,0,1,52,7,62
63,1993,7,0,19,1,0,0,0,10,32,6,2,0,1,0,1,3,0,49,0,26,0,0,0,1,3,0,19,0,0,0,0,0,0,5,76,5,88
63,1993,8,1,7,1,1,0,0,10,26,4,0,0,1,0,2,4,0,40,0,17,0,0,0,0,3,0,9,1,1,1,0,2,0,2,48,4,70
63,1993,9,0,8,2,0,0,0,8,17,4,4,1,0,0,1,1,0,28,0,22,0,0,0,1,6,0,19,1,0,0,0,0,0,0,48,9,64
63,1993,10,4,3,2,0,0,0,26,30,4,2,0,1,1,0,2,0,30,0,21,0,0,0,0,4,0,11,0,0,1,0,0,0,1,52,6,81
63,1993,11,2,5,0,0,0,0,9,12,4,1,0,0,0,1,1,0,17,0,13,0,0,0,1,9,0,15,0,0,0,0,0,0,0,38,10,48
63,1993,12,0,8,1,0,0,0,7,24,6,1,0,0,0,0,1,0,35,0,23,0,0,0,0,6,0,9,0,1,0,0,0,0,0,47,7,71
63,1994,1,0,2,1,2,0,0,7,25,9,2,0,1,1,1,2,1,23,0,17,0,0,0,0,1,0,9,0,0,0,0,0,0,0,47,2,48
63,1994,2,1,2,1,1,0,0,2,42,4,0,0,0,1,0,2,0,20,0,17,0,0,0,0,2,0,8,1,0,0,0,0,0,3,58,3,41
63,1994,3,1,9,2,0,0,0,11,19,9,0,0,0,0,0,1,0,19,0,21,0,0,0,2,3,0,17,2,2,0,0,1,0,2,55,7,54
63,1994,4,3,10,3,0,0,0,24,44,4,2,0,0,0,0,0,0,42,0,19,0,0,0,1,7,0,29,0,1,0,0,0,0,1,90,11,92
63,1994,5,2,8,2,0,0,1,6,24,6,3,0,0,2,2,2,0,22,0,13,0,0,0,1,3,0,27,1,0,1,0,2,0,3,67,6,44
63,1994,6,4,8,0,0,0,0,9,16,4,0,0,0,1,1,0,0,29,0,20,0,0,0,1,3,0,20,1,1,1,0,0,0,1,52,4,61
63,1994,7,1,14,2,3,0,0,22,27,6,0,0,0,2,0,4,0,36,0,21,0,0,0,1,5,0,18,2,2,2,0,0,0,3,69,8,84
63,1994,8,3,7,0,0,0,0,11,17,2,1,0,0,1,1,1,0,28,0,22,0,0,0,1,7,0,19,0,4,0,0,0,1,1,48,8,68
63,1994,9,1,7,0,0,0,0,17,21,2,2,0,0,0,1,4,0,33,0,21,0,0,0,0,10,0,13,0,2,0,0,0,0,1,44,10,81
63,1994,10,4,5,0,0,0,0,12,34,1,4,0,0,1,1,2,0,34,0,14,0,0,0,0,5,0,21,0,1,0,0,0,0,2,65,5,65
63,1994,11,0,4,0,0,0,0,10,36,5,0,0,0,0,0,0,0,26,0,26,0,0,0,1,4,0,14,0,0,0,0,0,0,3,59,5,66
63,1994,12,0,12,2,0,0,0,13,25,7,0,0,1,0,0,1,0,23,1,21,0,0,1,2,4,0,13,1,2,0,0,2,0,1,57,8,61
63,1995,1,2,4,0,0,0,0,9,13,3,0,0,1,0,1,3,0,21,0,17,0,0,0,2,2,0,9,1,0,0,1,0,0,3,31,4,49
63,1995,2,0,4,1,2,0,0,10,13,3,0,0,0,1,1,5,0,17,0,11,0,0,0,1,2,0,6,0,0,0,1,0,0,1,28,4,40
63,1995,3,1,5,1,1,0,0,10,22,6,0,0,0,1,1,3,0,30,0,9,0,0,0,0,2,0,7,2,4,0,0,0,0,0,42,3,51
63,1995,4,1,7,0,0,0,0,8,18,5,0,0,0,0,0,1,0,36,0,13,0,0,0,0,3,0,20,0,0,1,0,0,0,2,51,3,60
63,1995,5,0,4,0,0,0,0,5,51,6,4,0,0,0,0,0,0,56,0,16,0,0,0,1,7,0,8,1,0,1,0,0,0,2,69,8,84
63,1995,6,1,17,1,0,0,0,3,20,2,2,0,0,0,2,2,0,45,0,13,0,0,0,1,4,0,9,0,0,0,0,0,0,3,49,6,65
63,1995,7,2,23,0,1,0,0,15,22,9,1,0,0,0,0,3,0,51,0,20,0,0,0,2,6,0,17,0,4,1,0,0,0,2,74,8,92
63,1995,8,2,9,0,0,0,0,14,14,8,1,1,0,1,3,2,0,27,0,16,0,0,0,1,3,0,16,3,1,1,0,0,0,2,49,4,60
63,1995,9,2,4,1,0,0,0,4,9,2,2,0,0,0,0,1,0,18,0,16,0,0,0,1,1,0,6,0,0,0,0,0,0,1,23,3,39
63,1995,10,1,2,1,0,0,0,0,14,2,0,0,0,0,0,3,0,19,0,12,0,0,0,0,4,0,11,0,1,0,0,0,0,0,30,5,35
63,1995,11,2,2,0,0,0,0,9,15,6,1,0,0,1,2,6,0,23,0,12,0,0,0,0,3,0,18,1,1,0,0,0,0,2,43,3,47
63,1995,12,5,9,2,0,0,0,3,9,1,0,0,0,0,1,3,0,7,0,12,1,0,0,0,2,0,5,0,2,1,0,0,0,0,29,5,24
63,1996,1,0,1,0,1,0,0,4,12,12,0,0,0,1,2,0,0,16,0,12,0,0,0,0,2,0,12,0,0,0,0,0,0,2,38,2,34
63,1996,2,2,5,1,1,0,0,2,4,7,0,0,0,2,2,5,0,17,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,2,21,2,27
63,1996,3,1,2,0,0,0,0,2,7,7,0,0,2,3,3,4,0,22,0,11,0,0,0,0,3,0,9,1,0,0,0,0,0,0,26,3,38
63,1996,4,2,6,1,0,0,0,3,6,1,1,0,0,1,1,1,0,21,1,8,0,0,0,0,3,0,2,0,0,0,0,0,0,0,17,4,35
63,1996,5,6,14,4,0,0,0,4,7,5,2,0,0,0,1,0,1,12,0,10,0,0,0,1,2,0,8,1,1,0,0,1,0,3,40,7,28
63,1996,6,4,9,0,0,0,0,9,24,2,0,0,0,1,0,3,0,31,0,16,1,0,0,1,0,0,6,2,2,0,0,0,0,1,45,2,56
63,1996,7,5,4,0,0,0,0,6,13,3,1,0,0,1,2,4,0,45,0,10,0,0,0,0,2,0,6,1,3,0,0,0,0,2,31,2,63
63,1996,8,6,9,1,3,0,0,10,19,6,2,0,0,0,1,4,0,38,0,13,0,0,0,0,4,0,12,1,1,1,0,1,0,1,55,5,65
63,1996,9,4,7,2,1,0,0,2,14,3,1,0,0,0,2,3,0,26,0,10,0,0,0,0,3,0,14,0,2,1,0,1,0,1,43,5,41
63,1996,10,1,7,3,0,0,0,10,22,5,1,0,0,0,0,1,0,20,0,15,0,0,0,0,5,0,14,1,0,0,0,0,0,0,49,8,50
63,1996,11,0,2,0,1,0,0,2,16,4,1,0,0,0,0,0,0,19,0,8,0,0,0,1,0,0,8,1,1,1,0,0,0,0,31,1,29
63,1996,12,1,5,0,0,0,0,2,13,6,1,0,0,0,1,1,0,16,0,15,0,0,0,0,4,0,9,0,0,0,0,0,0,0,34,4,37
63,1997,1,0,3,0,0,0,0,7,19,6,0,0,0,0,1,5,0,14,0,8,0,0,0,0,0,0,6,1,1,0,0,0,0,0,34,0,29
63,1997,2,3,5,0,2,0,0,7,13,4,9,1,1,1,0,0,0,14,0,11,0,0,0,0,2,0,11,0,1,0,0,0,0,0,38,2,34
63,1997,3,4,3,0,0,0,0,11,17,1,0,0,0,2,0,4,0,28,0,7,0,0,0,0,0,0,13,1,2,0,0,0,0,1,38,0,46
63,1997,4,3,5,0,0,0,0,8,19,4,1,0,0,0,2,3,0,25,0,11,0,0,0,2,1,0,15,3,1,0,0,0,0,2,46,3,45
63,1997,5,0,6,3,0,0,0,15,25,6,1,0,1,0,1,5,0,31,0,7,0,0,0,0,4,0,8,0,1,1,0,1,0,2,45,7,57
63,1997,6,0,14,0,1,0,0,11,15,5,0,1,1,1,4,4,0,37,4,9,0,0,0,1,1,0,8,1,2,0,0,0,0,1,43,2,58
63,1997,7,3,12,0,0,0,0,21,21,5,1,0,0,1,1,6,0,45,0,8,0,0,0,0,5,0,12,0,0,0,0,0,0,2,53,5,79
63,1997,8,1,12,1,0,0,0,7,11,8,0,0,0,0,0,1,0,41,0,11,0,0,0,0,1,0,7,0,2,0,0,0,0,0,39,2,60
63,1997,9,0,14,0,0,0,0,16,22,5,1,0,1,1,1,5,0,40,0,15,0,0,0,1,4,0,9,0,1,0,0,0,0,2,50,5,75
63,1997,10,1,3,0,0,0,0,20,25,2,8,0,0,0,0,3,0,34,0,14,0,0,0,2,6,0,14,0,2,1,0,1,0,3,45,8,74
63,1997,11,1,2,1,0,0,0,9,8,7,0,0,0,2,1,1,0,16,0,10,0,0,0,0,2,0,13,1,0,1,0,0,0,0,31,3,37
63,1997,12,1,1,2,0,0,0,8,16,1,0,0,0,0,1,3,0,20,0,11,0,0,0,0,4,0,4,2,1,1,0,0,0,0,23,6,43
63,1998,1,6,4,2,0,0,0,9,13,4,2,0,0,1,0,6,0,26,0,12,0,0,0,1,1,0,7,0,1,0,0,0,0,1,34,4,48
63,1998,2,7,6,1,0,0,0,5,10,3,0,0,0,0,0,1,0,13,0,10,0,0,0,1,3,0,7,0,0,1,0,0,0,0,33,5,31
63,1998,3,16,10,4,0,0,0,3,10,3,6,0,0,0,0,2,0,35,0,6,0,0,0,3,1,0,10,0,2,0,0,0,0,4,49,8,45
63,1998,4,8,5,0,0,0,0,14,18,5,10,1,0,1,1,2,0,42,0,3,0,0,0,2,3,0,13,0,0,0,0,0,0,1,49,5,62
63,1998,5,3,1,3,0,0,0,16,18,3,2,0,0,1,1,3,0,36,0,8,0,0,0,3,3,0,4,0,7,1,1,0,0,2,29,9,63
63,1998,6,5,12,0,0,0,0,16,21,5,4,0,0,0,3,5,0,32,0,9,0,0,0,1,1,0,12,0,0,0,1,1,0,1,55,2,58
63,1998,7,15,8,3,0,0,0,13,13,2,3,0,0,2,0,2,0,28,0,10,0,0,0,0,4,0,11,0,1,1,0,0,0,0,49,7,55
63,1998,8,8,6,0,0,0,0,6,13,5,3,1,0,1,1,1,0,29,0,13,0,0,0,0,1,0,9,0,0,0,0,0,0,0,41,1,49
63,1998,9,10,4,2,0,0,0,11,9,6,0,0,0,1,1,2,0,30,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,1,39,3,44
63,1998,10,5,0,2,0,0,0,12,10,6,0,0,1,0,2,4,0,24,0,3,0,0,0,1,3,0,8,1,0,0,0,0,0,3,29,6,42
63,1998,11,2,1,0,0,0,0,4,8,3,2,1,0,1,3,4,0,19,0,7,0,0,0,0,1,0,6,0,0,0,0,0,0,0,20,1,31
63,1998,12,2,0,0,0,0,0,10,7,7,2,1,0,1,2,5,0,16,2,12,0,0,0,1,3,0,5,3,0,0,0,0,0,1,21,4,41
63,1999,1,6,8,1,1,0,0,8,13,6,2,1,0,0,1,4,1,21,0,10,0,0,0,0,4,0,4,2,0,1,0,1,0,1,38,5,43
63,1999,2,8,2,0,0,0,0,4,20,6,3,2,0,0,1,0,0,23,4,18,0,0,0,0,0,0,7,2,0,0,0,0,0,1,43,0,45
63,1999,3,6,3,0,0,0,0,10,9,4,4,2,0,0,3,1,2,18,0,13,0,0,0,1,3,0,10,0,1,0,0,0,0,1,32,4,44
63,1999,4,6,2,1,0,0,0,13,11,4,0,2,0,1,0,0,0,23,0,13,0,0,0,1,3,0,10,0,0,0,0,0,0,0,33,5,52
63,1999,5,3,4,0,0,0,0,5,9,1,3,0,0,0,1,3,0,25,0,9,0,0,0,0,11,0,3,2,0,0,0,0,0,0,20,11,50
63,1999,6,5,5,0,0,0,0,10,10,10,3,0,0,1,0,1,0,30,0,8,0,0,0,0,3,0,6,1,0,0,0,1,0,3,36,3,51
63,1999,7,7,6,0,0,0,0,3,9,3,7,1,1,0,0,3,0,29,0,13,0,0,0,0,3,0,4,2,0,0,0,0,0,0,29,3,48
63,1999,8,2,6,3,0,0,1,11,20,4,7,1,0,0,0,1,0,24,1,13,0,0,0,1,2,0,15,0,3,2,0,2,1,2,47,6,50
63,1999,9,3,6,2,1,0,0,9,19,5,1,0,0,1,1,1,0,46,0,7,0,0,0,0,2,0,18,2,0,0,0,1,0,0,52,4,64
63,1999,10,0,5,3,0,0,0,3,12,3,6,1,0,0,1,6,1,31,0,16,0,0,0,2,4,0,5,1,1,0,0,1,0,1,25,9,54
63,1999,11,3,3,0,0,0,0,3,13,9,0,0,0,0,0,1,0,26,0,11,0,0,0,0,1,0,7,0,0,0,0,0,0,1,35,1,41
63,1999,12,1,0,0,0,0,0,4,18,1,0,0,1,2,0,5,0,27,0,7,0,0,0,2,2,0,13,1,4,1,0,0,1,4,33,4,40
63,2000,1,4,5,1,0,0,0,4,22,16,0,1,0,2,2,5,0,27,3,8,0,0,2,0,1,0,9,1,0,0,1,0,0,0,56,2,40
63,2000,2,3,4,0,0,0,0,5,22,13,2,0,2,1,1,2,1,38,4,10,0,0,2,0,3,0,23,1,3,0,0,1,0,5,65,3,56
