PRECINCT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUION,PROSTITUTION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEX_OFFENSE,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
2,1991,9,213,24,11,4,0,0,95,117,39,26,2,0,3,0,16,0,247,0,143,0,0,0,0,0,6,45,0,1,0,127,1,3,1,0,0,524,530,62
2,1991,10,196,24,16,5,0,0,69,152,33,15,0,1,4,1,18,0,257,0,134,2,0,0,0,1,9,65,0,7,0,143,0,4,2,0,0,553,525,92
2,1991,11,140,24,9,5,0,0,58,88,30,8,1,2,2,2,9,0,256,0,163,0,0,0,0,0,3,43,0,6,0,98,0,1,0,0,1,385,520,55
2,1991,12,137,37,11,6,0,1,66,98,30,9,4,6,1,1,15,0,213,0,165,0,0,0,0,1,4,69,0,1,0,127,0,0,0,0,0,435,513,84
2,1992,1,120,40,16,6,0,0,72,105,42,6,4,1,4,1,11,0,212,0,180,0,0,0,0,1,2,60,0,5,0,139,0,3,0,0,0,452,524,78
2,1992,2,153,39,12,10,0,0,82,128,51,2,3,1,5,0,13,0,242,0,167,0,0,0,0,0,3,55,0,6,0,140,0,3,1,0,0,521,546,70
2,1992,3,165,24,10,7,0,0,60,122,40,10,2,1,4,0,10,0,241,0,161,0,0,0,0,0,4,55,0,0,0,137,2,1,0,0,0,495,517,69
2,1992,4,180,54,13,8,0,2,56,108,35,9,0,2,3,1,13,0,220,0,167,0,0,0,0,0,3,51,1,3,0,138,1,1,1,1,0,523,494,67
2,1992,5,152,110,29,11,0,0,64,132,36,8,0,0,7,0,15,0,243,0,196,0,0,0,0,1,2,46,0,2,0,187,1,7,0,0,0,628,549,77
2,1992,6,113,62,15,8,0,0,55,127,46,4,0,0,1,1,11,0,244,0,149,0,1,1,0,5,5,50,1,5,0,157,1,2,0,0,0,513,498,70
2,1992,7,156,80,14,5,0,0,75,133,52,4,0,2,6,5,17,2,235,0,169,0,0,0,0,1,6,59,0,7,0,154,0,3,1,0,1,580,538,79
2,1992,8,159,86,16,9,0,0,89,115,46,9,1,2,1,1,14,0,242,2,149,1,0,0,0,12,6,48,0,9,0,195,0,9,2,0,1,610,528,71
2,1992,9,123,85,23,7,0,0,59,162,48,9,0,0,4,4,14,1,184,1,123,0,0,0,0,2,2,51,0,1,0,203,3,7,0,0,1,628,417,76
2,1992,10,124,115,23,8,0,0,54,234,60,10,0,1,6,5,19,0,255,0,193,0,0,0,0,1,2,72,0,4,0,189,5,8,1,0,1,730,574,97
2,1992,11,67,43,20,6,0,0,86,212,56,4,2,0,6,1,9,0,238,0,139,0,0,0,0,0,3,69,0,7,0,203,3,6,0,0,3,587,532,92
2,1992,12,112,105,24,2,0,0,87,184,52,6,1,4,10,3,20,1,205,1,162,1,0,0,0,0,4,60,0,7,0,176,4,6,1,0,3,631,514,89
2,1993,1,111,86,20,6,0,0,101,177,50,8,0,1,3,6,16,0,173,0,145,5,0,0,0,1,4,67,0,6,0,196,8,9,2,0,2,626,486,96
2,1993,2,121,67,15,7,0,0,53,140,39,2,2,0,4,2,12,0,167,1,122,1,0,0,0,2,2,58,0,3,0,170,6,6,1,0,3,544,400,76
2,1993,3,94,102,8,9,0,2,54,200,74,7,1,0,7,2,17,0,188,0,147,0,0,0,0,1,2,60,0,5,0,207,3,8,0,1,3,686,449,70
2,1993,4,148,71,18,2,0,0,59,171,43,3,0,3,1,4,15,0,205,0,123,0,0,0,0,1,5,58,1,6,0,172,11,8,0,1,1,607,445,81
2,1993,5,103,105,19,5,0,0,40,215,39,10,1,2,5,5,18,1,212,2,192,0,0,3,0,0,2,53,0,9,0,210,7,15,1,0,2,677,497,74
2,1993,6,112,119,20,5,0,1,45,176,51,13,0,1,7,5,13,0,231,0,145,0,0,0,0,0,6,56,0,10,0,200,2,11,0,1,2,663,477,82
2,1993,7,152,87,27,2,0,0,66,166,43,7,0,0,4,6,9,0,236,0,125,0,0,0,0,2,1,54,0,6,0,224,9,12,0,1,0,674,481,82
2,1993,8,150,115,35,8,0,1,79,173,38,14,0,2,8,5,25,0,219,1,150,2,0,0,0,1,2,55,0,7,0,246,5,18,0,0,0,730,503,94
2,1993,9,217,114,24,7,0,0,76,166,46,33,2,1,2,3,22,0,197,0,156,1,0,1,0,0,4,61,0,14,0,195,7,9,1,1,2,745,490,90
2,1993,10,147,117,22,7,0,0,59,183,32,18,2,3,10,5,14,2,183,0,131,0,0,1,0,0,4,51,0,7,0,208,8,16,1,0,4,694,424,77
2,1993,11,128,132,12,3,0,0,50,179,38,7,0,1,4,3,13,0,187,0,129,1,0,0,0,0,4,41,0,5,0,164,9,6,0,0,0,644,407,58
2,1993,12,115,103,12,5,0,1,63,193,26,5,0,8,3,3,22,0,240,0,160,2,0,1,0,0,2,54,1,1,0,150,8,10,0,0,1,592,517,70
2,1994,1,44,30,16,6,0,0,56,117,21,18,2,4,5,5,18,0,154,1,106,1,0,0,0,0,5,37,0,6,0,148,5,11,1,0,3,366,353,59
2,1994,2,62,57,10,2,0,0,52,145,50,5,0,3,8,8,18,0,168,0,111,0,0,1,0,0,3,38,0,6,1,176,2,10,1,0,2,492,369,51
2,1994,3,97,111,12,6,0,1,56,183,56,9,3,1,6,9,12,1,174,0,106,0,0,0,0,0,6,51,0,12,0,216,6,12,1,0,3,669,387,69
2,1994,4,73,64,16,4,0,0,54,188,49,4,1,1,5,7,13,0,204,0,127,1,0,0,0,0,6,52,0,9,0,201,7,16,2,0,1,579,437,75
2,1994,5,125,71,13,5,0,2,66,155,65,6,0,1,8,3,17,0,187,1,111,3,0,0,0,1,3,38,0,8,0,182,5,11,1,0,1,603,402,57
2,1994,6,75,85,15,6,0,0,69,214,41,5,0,1,4,4,21,0,229,0,130,0,0,0,0,0,6,46,0,10,0,217,4,15,1,1,2,638,474,67
2,1994,7,103,78,19,6,0,0,60,195,37,5,1,2,6,6,20,0,241,0,116,1,0,0,0,1,2,51,0,8,0,217,6,9,2,0,1,636,468,73
2,1994,8,94,70,19,3,0,1,69,158,55,17,1,0,10,6,14,0,254,0,144,0,0,0,0,0,5,28,0,11,0,178,9,17,2,4,0,558,495,52
2,1994,9,105,63,11,4,0,0,81,150,39,14,0,4,7,7,21,0,184,0,141,0,0,0,0,0,2,48,0,6,0,143,10,10,1,2,2,504,454,61
2,1994,10,104,80,22,1,0,0,72,185,54,13,0,0,7,4,12,0,232,1,119,0,0,0,0,0,5,42,0,14,0,177,8,19,0,1,0,601,465,69
2,1994,11,89,55,10,4,0,0,51,175,32,3,1,0,5,3,15,0,216,0,137,0,0,0,0,0,2,29,0,4,0,149,9,10,0,0,3,504,433,41
2,1994,12,100,65,12,3,0,0,54,166,39,5,4,2,9,11,19,0,196,1,99,1,0,1,0,0,2,49,0,11,0,147,4,5,0,1,1,520,398,64
2,1995,1,73,71,9,3,0,1,63,145,49,7,1,1,7,4,16,0,208,0,83,0,0,1,0,0,4,33,0,9,1,149,6,14,1,0,0,490,387,46
2,1995,2,77,32,7,2,0,0,49,104,53,17,6,1,15,7,14,0,163,0,84,0,0,4,0,1,4,32,0,9,0,144,7,7,2,0,1,412,328,43
2,1995,3,92,36,9,5,0,1,67,147,47,19,2,3,6,10,32,0,204,3,95,0,1,5,0,2,3,43,0,8,0,171,9,13,0,0,2,498,409,55
2,1995,4,90,45,13,0,0,0,71,141,45,13,4,3,5,4,14,0,184,0,93,1,0,1,0,1,4,32,0,9,1,179,5,7,3,0,1,500,380,50
2,1995,5,98,78,14,4,0,1,55,126,50,10,0,1,6,3,17,0,187,0,95,1,0,1,0,0,2,27,0,10,0,149,4,11,1,1,1,505,364,44
2,1995,6,98,95,14,5,0,0,47,128,32,4,1,1,7,9,15,0,167,1,70,1,0,5,0,1,4,31,0,8,1,196,4,10,1,0,2,554,315,50
2,1995,7,83,88,9,4,0,1,41,134,36,7,0,2,5,0,10,0,203,0,95,0,0,0,0,0,9,33,0,6,1,152,3,9,1,1,1,497,372,51
2,1995,8,103,74,15,1,0,0,52,129,46,9,2,1,8,7,25,0,232,0,85,0,0,4,0,0,7,33,0,7,0,173,5,17,1,0,2,526,402,55
2,1995,9,103,63,10,5,0,0,47,130,36,7,1,4,7,7,15,2,187,0,87,2,0,2,0,0,0,36,0,8,0,144,6,8,2,2,1,481,357,48
2,1995,10,95,63,8,5,0,1,40,132,46,5,0,3,7,3,14,0,198,0,83,0,0,1,0,0,3,47,0,10,0,150,3,5,2,0,2,491,368,58
2,1995,11,55,72,15,2,0,1,48,120,28,5,1,1,3,7,16,0,179,0,73,0,0,0,0,0,3,35,0,7,0,140,5,8,0,0,2,417,335,53
2,1995,12,62,31,6,2,0,0,37,87,32,3,0,4,2,8,19,0,174,0,48,1,0,0,0,1,5,46,0,3,0,123,5,9,2,0,0,337,305,58
2,1996,1,86,37,11,2,0,0,35,93,39,5,0,1,3,5,24,0,175,0,70,0,0,1,0,0,2,23,0,3,0,110,4,8,1,0,1,367,303,36
2,1996,2,62,59,14,2,0,0,56,117,40,5,1,3,6,7,35,0,166,1,66,2,0,0,0,0,3,31,0,7,0,158,5,12,3,0,3,438,319,50
2,1996,3,64,35,7,4,0,1,45,112,44,4,1,1,1,8,24,0,164,0,79,1,0,0,0,0,3,28,0,9,0,168,5,10,1,0,2,427,316,39
2,1996,4,92,37,10,6,0,0,51,130,40,15,1,0,4,12,25,0,186,2,72,0,0,0,0,0,3,28,0,2,0,174,9,5,2,1,0,479,337,41
2,1996,5,98,59,13,4,0,0,50,128,34,3,0,3,10,7,32,4,191,0,86,0,0,0,0,0,3,26,0,7,0,153,2,14,2,0,3,476,353,42
2,1996,6,75,104,18,3,0,0,54,115,45,7,0,0,7,1,16,0,178,0,83,1,0,0,0,0,7,31,0,11,0,148,3,13,1,1,1,490,346,57
2,1996,7,67,46,14,6,0,0,43,86,29,4,1,1,8,12,33,0,175,0,79,1,0,2,0,0,5,34,0,9,0,142,5,10,1,0,0,376,331,54
2,1996,8,91,54,13,2,0,0,45,113,45,6,0,0,12,5,19,0,155,0,86,0,0,1,0,1,3,27,0,10,0,148,11,3,0,0,0,453,313,43
2,1996,9,106,40,9,5,0,0,53,104,30,6,1,5,9,4,18,0,181,0,70,0,0,2,0,0,4,25,0,3,0,113,6,11,0,1,0,398,329,38
2,1996,10,84,28,14,5,0,0,53,105,35,3,0,3,6,9,29,0,168,0,76,1,0,0,0,0,1,30,0,5,0,123,7,7,0,1,0,380,327,46
2,1996,11,69,29,12,5,0,0,36,126,36,4,1,4,5,10,19,0,131,0,86,0,0,0,0,0,1,23,0,3,0,112,6,6,2,1,1,377,276,36
2,1996,12,79,42,6,4,0,0,48,126,42,9,2,12,6,7,19,1,188,0,75,0,0,0,0,0,2,25,0,5,0,120,11,7,0,0,3,413,336,33
2,1997,1,101,50,9,6,0,0,47,102,35,10,0,0,12,7,30,0,184,0,65,0,0,0,0,0,5,28,0,6,0,92,4,11,0,0,2,386,324,42
2,1997,2,75,23,12,4,0,1,50,102,41,3,0,1,9,8,24,2,153,0,58,0,0,1,0,0,1,24,0,9,0,128,5,10,0,0,2,373,285,37
2,1997,3,84,54,6,2,0,1,54,128,42,3,1,0,9,10,28,0,194,0,76,0,0,1,0,1,5,30,0,4,0,138,2,5,0,1,0,448,354,41
2,1997,4,127,41,5,9,0,0,35,117,47,2,1,5,7,10,28,0,201,1,72,1,0,0,0,1,1,26,0,2,0,119,2,10,0,1,0,460,334,33
2,1997,5,86,42,13,7,0,0,27,135,46,3,1,2,12,11,23,0,185,1,69,0,0,0,0,0,1,26,0,5,0,140,4,9,0,0,1,456,307,40
2,1997,6,112,46,11,2,0,1,39,128,44,6,0,1,8,9,26,0,204,0,70,1,0,0,0,0,1,30,0,5,0,164,6,16,0,0,0,496,343,43
2,1997,7,113,36,15,2,0,0,50,134,48,10,0,1,8,9,29,0,212,0,105,0,0,0,0,0,3,31,1,7,0,199,6,13,1,0,5,532,398,49
2,1997,8,135,74,16,4,0,0,44,126,69,10,0,1,11,16,37,1,210,0,77,0,0,1,0,0,2,40,0,8,0,148,4,7,0,0,1,556,371,58
2,1997,9,114,50,10,0,1,0,55,125,60,6,1,2,10,11,36,0,242,0,85,2,0,2,0,0,7,24,0,11,0,166,10,14,4,0,2,515,406,43
2,1997,10,104,53,11,7,0,0,55,204,47,16,0,4,17,15,48,0,242,0,93,2,0,0,0,0,3,31,0,4,0,170,6,12,1,0,0,585,421,47
2,1997,11,89,36,12,3,0,2,67,137,38,11,0,1,7,15,34,0,222,0,65,0,0,0,0,0,3,26,1,5,0,135,16,9,1,2,1,438,380,41
2,1997,12,81,36,7,3,0,1,50,89,37,9,1,2,3,5,21,1,190,0,83,1,0,0,0,0,0,31,0,9,0,117,10,4,1,0,2,363,354,39
2,1998,1,92,34,16,2,0,0,57,118,34,9,2,2,12,11,37,0,205,0,62,1,0,0,0,0,2,22,0,12,0,129,11,12,0,0,2,409,346,41
2,1998,2,78,21,11,2,0,0,36,146,43,19,4,3,6,15,37,0,206,2,64,0,0,1,0,1,5,24,0,9,0,115,7,7,0,0,2,405,330,40
2,1998,3,76,19,11,0,0,0,47,155,50,7,5,1,3,5,33,1,204,2,70,0,0,2,0,2,3,32,0,12,0,137,4,6,1,0,1,437,353,46
2,1998,4,99,27,16,1,0,0,56,143,47,8,2,3,10,16,23,0,180,0,86,1,0,3,0,0,2,26,0,5,0,142,3,11,0,1,1,459,348,45
2,1998,5,95,40,21,7,0,0,49,118,62,7,2,3,5,12,42,0,224,0,78,2,0,5,0,0,5,35,0,6,0,182,5,14,1,2,1,504,386,63
2,1998,6,83,47,20,3,0,1,40,115,36,11,2,2,7,25,32,0,208,2,69,1,0,16,0,1,7,20,0,16,0,159,5,10,2,0,1,443,337,48
2,1998,7,77,50,18,2,0,0,70,138,56,10,1,3,5,12,18,1,221,0,71,0,0,8,0,4,5,36,0,7,0,159,8,10,2,0,2,482,398,59
2,1998,8,83,79,11,1,0,0,54,121,51,8,0,4,6,19,32,0,226,2,88,0,0,3,0,1,5,25,1,10,0,146,10,15,1,0,0,481,393,41
2,1998,9,89,42,8,5,0,0,68,119,45,8,0,1,3,10,34,1,204,1,105,0,0,1,0,0,3,29,0,7,0,117,7,15,2,3,1,417,406,40
2,1998,10,108,40,10,4,0,0,54,134,53,7,4,3,4,10,28,1,200,0,97,1,0,6,0,1,2,25,0,6,0,127,10,9,3,0,0,466,376,38
2,1998,11,75,18,11,1,0,1,48,155,34,13,2,2,5,8,28,0,217,2,98,0,0,0,0,0,3,36,0,3,0,123,7,10,1,0,0,406,399,50
2,1998,12,78,59,28,0,0,0,51,135,37,14,8,2,9,8,33,0,224,0,119,2,0,3,0,3,3,31,0,9,0,116,6,8,1,0,1,425,425,64
2,1999,1,105,28,12,2,0,1,37,136,32,50,3,1,4,8,30,1,252,0,73,1,0,6,0,1,2,31,0,9,0,121,13,14,1,0,2,424,393,46
2,1999,2,76,47,17,0,0,0,36,117,43,22,4,3,11,21,27,0,209,0,74,0,0,5,0,5,4,25,0,9,0,124,12,10,2,0,2,407,344,46
2,1999,3,65,30,8,2,0,1,44,113,42,36,13,7,10,13,25,0,193,1,91,0,0,11,0,5,3,28,0,5,0,122,8,11,0,0,3,374,356,39
2,1999,4,84,25,11,3,0,2,33,94,37,34,9,4,5,13,21,3,175,1,99,3,0,12,0,2,3,23,0,8,0,100,11,6,0,0,0,343,330,40
2,1999,5,88,30,18,2,1,1,35,88,32,20,2,1,5,15,19,1,233,0,126,0,0,16,0,1,3,22,0,10,0,121,16,5,1,0,2,361,416,43
2,1999,6,95,58,23,4,0,0,36,87,47,28,8,5,6,5,24,0,236,1,83,2,0,9,0,2,2,17,1,8,0,121,12,5,0,0,3,412,372,44
2,1999,7,107,35,13,1,0,0,44,81,45,17,2,7,5,9,23,1,247,1,87,0,0,1,0,0,3,27,0,3,0,119,14,5,0,1,0,388,405,43
2,1999,8,78,39,12,0,0,2,58,81,49,32,4,2,10,11,20,0,257,3,103,0,0,4,0,1,4,35,1,12,0,131,11,16,0,1,1,378,453,51
2,1999,9,81,44,15,0,0,0,58,81,31,30,3,7,6,13,22,0,203,4,69,0,0,8,0,2,3,25,1,4,0,104,10,4,0,0,2,341,355,43
2,1999,10,73,54,15,3,0,1,30,107,28,12,7,3,8,8,18,3,232,3,82,0,0,6,0,4,3,43,0,7,0,110,7,8,0,0,1,375,387,61
2,1999,11,41,64,22,0,0,0,31,80,43,18,6,9,12,9,27,0,210,4,64,2,0,3,0,1,3,29,0,5,0,126,6,10,1,0,4,354.1041167,334,56
2,1999,12,42,66,20,3,0,0,43,152,52,43,9,5,15,12,32,2,237,2,84,0,0,5,0,5,4,33,1,11,0,144,7,14,1,1,7,459.5872254,397,57
2,2000,1,75,46,18,2,0,0,34,86,47,64,16,2,9,6,18,0,193,17,42,1,0,7,0,4,3,26,0,6,0,116,7,27,1,1,12,372,295,48
2,2000,2,87,34,14,3,0,0,30,120,53,113,19,2,3,6,28,0,205,17,51,1,0,4,0,17,0,21,0,12,0,146,11,12,6,0,8,443,307,36
2,2000,3,96,47,20,1,0,0,27,116,68,79,10,4,4,7,33,0,196,21,54,0,0,2,0,10,2,14,1,17,0,159,10,29,2,0,5,487,291,36
2,2000,4,119,58,19,0,0,0,18,110,49,71,11,0,2,13,26,0,188,28,47,0,0,1,0,12,0,26,0,10,0,153,10,16,2,0,11,489,279,45
2,2000,5,83,60,19,2,0,0,21,135,75,67,8,1,7,11,14,1,186,24,54,0,0,8,0,12,6,29,0,16,0,176,9,22,0,0,3,531,290,54
2,2000,6,86,61,18,1,0,0,28,151,61,67,11,3,12,13,29,0,191,29,49,1,0,4,0,7,4,32,0,12,0,153,17,16,0,1,11,513,300,55
2,2000,7,92,47,18,2,0,0,26,100,64,61,2,0,3,14,33,1,153,31,71,4,0,5,0,12,2,26,0,17,0,141,9,16,0,0,3,446,276,50
2,2000,8,98,82,7,3,0,0,33,103,62,61,7,5,6,10,29,1,171,27,49,1,0,6,0,13,2,16,0,12,0,109,14,15,0,1,4,457,269,26
2,2000,9,102,43,13,0,0,0,35,95,57,60,12,1,5,8,18,0,174,17,61,0,0,3,0,12,2,11,0,4,0,97,11,24,0,0,4,394,281,26
2,2000,10,94,52,12,2,0,0,50,85,39,69,9,1,3,13,14,0,159,17,51,0,0,6,0,7,1,12,0,6,0,92,7,10,1,1,6,364,272,25
2,2000,11,66,28,9,2,0,0,42,84,38,58,10,4,1,10,14,0,164,13,29,1,0,7,0,1,0,17,0,7,0,84,15,9,0,0,4,302,252,27
2,2000,12,61,39,9,0,0,0,27,62,29,57,5,0,2,4,5,2,123,4,42,1,0,1,0,10,4,18,0,5,0,85,3,17,0,0,6,276,210,32
2,2001,1,85,38,13,0,0,0,33,79,44,75,5,4,8,6,23,1,147,1,36,1,0,5,0,6,0,16,0,6,0,108,15,14,1,0,15,354,232,30
2,2001,2,60,33,10,0,0,2,28,84,34,104,11,6,6,9,20,2,135,4,42,1,0,1,0,5,0,9,1,3,0,95,5,19,4,0,10,306,214,20
2,2001,3,65,47,16,0,1,4,23,110,57,85,5,5,5,8,26,1,169,4,61,1,0,3,0,7,0,25,0,6,0,142,5,22,3,2,23,421,278,42
2,2001,4,82,52,18,1,0,1,27,98,34,88,1,4,5,12,21,1,134,2,35,0,0,6,0,3,0,10,0,1,0,122,7,23,0,1,10,389,206,28
2,2001,5,64,52,15,2,0,0,27,114,40,97,6,3,10,12,34,0,136,1,42,3,0,7,0,8,1,16,1,8,0,136,4,22,0,0,11,408,221,35
2,2001,6,90,67,10,0,0,1,33,71,40,86,3,3,7,14,31,0,115,8,47,0,0,3,0,7,2,18,0,10,0,132,11,13,1,0,17,400,213,30
2,2001,7,73,51,8,1,0,0,38,96,42,89,7,1,4,10,30,0,125,8,48,1,0,5,0,5,3,13,0,12,0,140,4,22,3,0,8,403,224,25
2,2001,8,105,46,16,0,0,5,33,119,34,123,6,2,6,11,22,1,139,0,43,1,0,7,0,8,1,14,0,7,0,145,5,20,2,0,9,449,229,32
2,2001,9,96,45,19,4,0,3,35,99,32,62,2,3,7,11,23,4,131,4,32,1,0,3,0,12,4,17,0,5,0,140,6,15,0,0,13,416,215,41
2,2001,10,86,40,16,4,0,1,29,82,40,65,10,2,3,13,27,0,138,2,57,0,0,5,0,9,0,11,0,5,0,143,12,15,1,2,11,395,235,27
2,2001,11,58,40,18,3,0,3,37,78,34,107,9,1,1,12,20,0,112,2,38,0,0,4,0,5,0,7,0,8,0,122,5,14,0,0,7,335,194,25
2,2001,12,62,29,8,2,0,1,40,65,24,72,5,2,2,6,12,1,91,2,49,0,0,1,0,9,0,18,0,3,0,88,3,21,1,3,7,270,198,26
3,1990,1,32,8,2,0,0,0,43,108,35,4,3,0,4,0,4,0,85,4,97,0,0,0,0,2,2,9,0,4,0,69,7,2,0,0,1,252,234,13
3,1990,2,26,11,3,6,0,0,30,89,35,1,1,0,3,0,11,0,70,6,97,0,0,0,0,2,1,8,0,1,0,83,17,3,3,0,0,250,205,12
3,1990,3,33,5,6,6,0,0,40,106,40,2,0,0,4,1,1,0,97,4,97,0,0,0,0,3,3,8,0,5,0,92,8,4,0,0,0,282,242,17
3,1990,4,71,6,5,3,0,0,37,124,61,7,0,0,5,1,0,0,78,6,86,0,0,0,0,20,3,13,0,4,0,105,9,1,0,0,2,370,214,21
3,1990,5,68,2,13,3,0,0,49,110,48,8,1,1,0,1,5,1,103,5,133,0,0,0,0,7,5,17,0,11,0,89,6,4,1,0,0,320,302,35
3,1990,6,52,9,8,0,0,0,41,121,32,3,0,0,3,1,7,0,73,3,101,0,0,0,0,20,1,18,0,3,0,96,10,3,1,1,0,310,233,27
3,1990,7,48,17,6,5,0,0,56,93,46,4,0,0,3,2,6,0,75,1,75,0,0,0,0,12,1,21,0,4,0,101,1,3,2,0,0,310,227,28
3,1990,8,56,22,8,6,0,0,60,104,30,1,1,0,2,0,6,0,74,0,98,0,0,0,0,8,1,14,0,2,0,88,4,2,2,0,0,306,246,23
3,1990,9,44,15,15,2,0,0,45,76,21,4,1,0,5,1,5,0,61,0,84,0,0,0,0,1,1,14,1,2,0,79,1,2,3,0,0,237,204,30
3,1990,10,52,7,11,4,0,0,49,75,28,5,1,0,3,2,7,0,99,2,96,0,0,0,0,5,2,14,0,6,0,85,0,2,1,0,0,251,258,27
3,1990,11,43,4,16,3,0,0,45,79,12,1,3,0,3,0,10,0,56,1,140,0,0,0,0,2,1,12,0,1,0,71,3,4,1,0,0,212,253,29
3,1990,12,42,9,11,3,0,0,47,68,17,1,0,0,1,2,4,0,81,1,106,0,0,0,0,15,2,12,0,2,0,61,1,1,1,1,0,200,246,25
3,1991,1,38,4,8,7,0,0,49,50,18,5,2,0,1,1,7,0,61,0,78,0,0,0,0,10,1,12,0,6,0,57,0,1,2,0,0,174,200,21
3,1991,2,35,11,3,2,0,1,41,56,35,0,2,0,1,0,3,0,44,2,62,0,0,0,0,8,3,16,0,4,0,61,0,0,1,0,0,200,163,22
3,1991,3,48,10,3,5,0,0,48,57,15,0,0,2,3,0,5,1,64,1,110,1,0,0,0,8,3,13,0,2,0,55,1,2,1,0,1,190,235,20
3,1991,4,80,13,5,4,0,1,35,81,12,1,0,0,1,0,6,0,52,0,75,0,0,0,0,0,0,16,0,3,0,63,1,1,2,1,0,253,178,21
3,1991,5,75,13,4,4,0,0,45,74,13,3,2,0,5,2,5,0,55,0,70,0,0,0,0,1,3,10,0,3,0,80,0,1,0,0,0,259,180,17
3,1991,6,60,16,4,9,0,0,42,74,20,0,1,0,2,1,9,0,67,0,63,0,0,0,0,0,1,11,0,2,0,78,0,0,1,0,0,257,183,16
3,1991,7,44,31,12,3,0,0,44,82,19,0,2,0,6,0,7,0,80,0,80,1,0,0,0,0,1,14,1,3,0,90,0,2,0,0,0,269,218,28
3,1991,8,48,34,6,5,0,0,50,77,18,0,2,0,3,0,8,0,75,0,95,1,0,0,0,0,1,11,0,4,0,107,0,0,1,0,0,289,231,19
3,1991,9,65,27,8,5,0,0,62,83,24,0,2,1,0,1,3,0,80,0,64,0,0,0,0,0,1,19,0,5,0,84,0,3,0,0,0,288,225,28
3,1991,10,50,20,3,7,0,1,42,87,21,3,0,1,2,0,4,0,63,0,64,0,0,0,0,0,2,6,0,3,0,78,0,6,0,1,0,263,175,11
3,1991,11,17,17,8,6,0,0,37,72,24,0,1,0,2,1,4,0,81,1,77,0,0,0,0,0,0,12,0,4,0,72,0,2,0,0,0,208,207,20
3,1991,12,35,15,5,7,0,0,37,93,17,1,0,0,1,0,3,0,65,0,98,0,0,0,0,0,0,17,0,0,0,77,0,2,1,0,0,244,217,22
3,1992,1,38,14,4,2,0,0,34,68,18,0,0,1,1,0,5,0,71,0,102,0,0,0,0,0,2,10,0,1,0,53,0,1,2,0,0,193,217,16
3,1992,2,51,14,5,8,0,0,40,61,17,4,0,1,5,4,4,0,76,0,72,0,0,0,0,0,0,18,0,5,0,70,0,3,0,0,0,221,206,23
3,1992,3,47,18,1,6,0,1,38,110,36,1,0,1,3,0,4,0,92,0,123,0,0,0,0,0,0,14,0,2,0,61,0,3,1,1,0,278,267,15
3,1992,4,42,28,8,3,0,0,26,69,22,0,3,0,3,1,2,0,56,0,70,0,0,0,0,0,0,14,0,1,0,81,0,2,1,0,0,245,166,22
3,1992,5,32,23,4,7,0,0,51,92,23,2,0,0,4,0,5,0,83,0,102,0,0,0,0,2,1,12,0,1,0,107,0,2,1,1,0,284,248,17
3,1992,6,45,31,8,6,0,0,45,80,26,4,0,0,2,2,5,0,83,0,91,0,0,0,0,1,1,21,0,5,0,106,1,0,2,0,0,294,240,30
3,1992,7,59,28,12,4,0,0,28,58,19,10,0,0,3,5,7,0,67,0,99,0,0,0,0,1,1,10,0,3,0,95,0,2,0,0,0,263,204,23
3,1992,8,79,36,11,4,0,0,43,85,14,7,0,0,1,2,3,0,63,1,107,1,0,0,0,5,1,9,0,1,0,90,0,3,0,0,0,308,222,22
3,1992,9,69,16,8,5,0,0,22,69,35,1,0,1,2,0,6,0,73,0,87,0,0,0,0,4,1,16,0,1,0,128,2,4,2,0,0,322,198,25
3,1992,10,59,25,11,7,0,1,44,157,39,1,0,0,4,2,10,0,110,0,142,0,0,0,0,0,2,28,0,8,1,104,3,13,0,0,1,391,324,41
3,1992,11,39,24,6,9,0,1,56,141,30,1,1,0,4,3,8,0,105,0,137,1,0,0,0,0,1,20,0,4,0,118,3,7,0,0,0,361,318,28
3,1992,12,37,29,7,8,0,0,42,169,31,0,1,0,3,1,6,0,125,1,81,0,0,0,0,0,0,23,0,4,0,96,1,3,2,0,1,370,271,30
3,1993,1,35,37,10,4,0,0,49,155,23,1,2,0,7,3,6,0,121,1,99,0,0,0,0,0,2,18,0,3,0,117,3,6,1,0,1,371,287,30
3,1993,2,27,50,8,1,0,0,32,111,26,0,0,2,0,0,5,0,52,1,120,0,0,0,0,0,2,20,0,5,0,115,1,6,0,1,2,330,224,30
3,1993,3,51,50,10,8,0,0,39,140,33,1,0,0,2,3,6,0,80,0,82,0,0,0,0,0,2,26,0,3,0,130,4,9,0,0,1,412,227,38
3,1993,4,51,39,6,6,0,0,56,103,40,4,2,0,8,0,1,0,90,0,98,0,0,0,0,0,3,13,0,6,0,144,4,3,1,1,0,383,257,22
