 BEATPLUS,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
91,2000,7,2,0,11,48,1,0,101,0,5,0,24,0,0,4,5,0,1,79,121,6
91,2000,8,0,0,9,26,1,0,88,0,4,0,26,0,0,6,7,2,2,62,107,6
91,2000,9,0,0,11,24,2,0,98,0,9,0,21,0,0,3,4,5,1,52,121,3
91,2000,10,0,1,9,18,2,0,113,0,4,0,21,0,0,5,10,1,0,52,131,5
91,2000,11,0,0,7,29,1,0,117,0,8,0,24,0,1,3,5,4,0,59,135,4
91,2000,12,0,0,5,22,0,0,74,0,2,0,14,0,0,1,4,3,1,41,82,1
91,2001,1,1,0,9,14,2,0,70,1,1,0,18,0,0,5,6,4,1,41,85,6
91,2001,2,2,0,2,15,1,0,46,0,1,0,22,0,0,2,10,10,1,49,51,4
91,2001,3,4,0,5,18,0,0,74,0,1,0,32,0,0,2,4,3,2,56,82,6
91,2001,4,2,0,7,20,4,0,52,0,2,0,13,0,0,5,6,2,2,45,66,7
91,2001,5,1,0,7,16,3,0,66,1,1,0,17,2,0,5,4,1,2,42,79,6
91,2001,6,2,0,14,16,4,0,56,0,2,0,22,1,1,3,5,3,0,47,75,6
91,2001,7,1,0,7,16,5,1,61,0,0,0,25,0,0,3,4,2,3,53,71,4
91,2001,8,3,0,6,29,13,0,83,0,3,0,23,2,0,4,6,2,1,72,96,7
91,2001,9,1,2,6,19,9,1,86,0,0,0,32,0,0,3,6,1,2,70,95,4
91,2001,10,2,0,6,10,1,0,54,0,1,0,31,0,0,6,2,2,0,44,67,8
91,2001,11,2,0,7,15,1,0,60,0,0,0,24,0,0,3,8,1,2,50,70,5
91,2001,12,1,0,4,21,1,0,58,1,1,0,27,3,0,6,5,2,2,56,69,7
92,1991,1,0,0,6,14,0,0,70,2,2,0,18,3,0,2,7,7,0,39,80,2
92,1991,2,0,0,1,13,0,0,38,1,0,0,11,0,0,3,1,2,1,26,42,3
92,1991,3,2,0,5,7,0,0,57,2,3,0,12,0,0,1,4,4,1,24,66,3
92,1991,4,0,0,7,12,0,0,33,0,3,0,9,1,0,2,6,7,0,27,45,2
92,1991,5,0,0,5,15,0,0,44,1,4,0,13,0,0,1,9,4,0,37,54,1
92,1991,6,1,0,6,12,0,0,53,2,4,0,21,1,0,5,3,3,0,36,68,6
92,1991,7,1,0,14,23,2,0,60,2,1,0,27,1,2,3,8,7,0,60,78,6
92,1991,8,0,0,11,13,2,0,63,0,3,0,19,0,1,0,3,2,1,38,77,1
92,1991,9,3,0,5,6,0,0,35,3,2,0,12,0,1,7,2,2,0,20,49,11
92,1991,10,0,0,7,10,0,0,41,1,6,0,7,0,1,6,4,3,1,22,60,7
92,1991,11,2,0,13,8,1,0,51,1,3,0,16,0,0,0,4,4,0,29,67,2
92,1991,12,0,0,6,9,2,0,48,0,4,0,15,0,0,2,5,3,1,32,60,2
92,1992,1,1,0,9,7,2,0,53,0,0,0,17,0,0,6,2,5,0,28,68,7
92,1992,2,2,0,4,6,0,0,33,0,1,0,16,1,0,1,4,7,0,26,39,3
92,1992,3,1,0,8,3,0,0,37,2,4,0,12,2,0,1,6,12,0,21,50,2
92,1992,4,1,0,11,6,0,0,46,0,2,0,16,0,0,3,2,3,0,24,62,4
92,1992,5,0,0,4,18,0,0,43,0,0,0,10,0,1,2,10,6,0,38,49,3
92,1992,6,0,0,4,12,1,0,44,0,1,0,13,0,1,3,3,3,0,29,52,4
92,1992,7,0,0,6,14,0,0,44,2,2,0,15,5,1,2,10,1,1,40,54,3
92,1992,8,0,0,8,18,0,0,59,2,5,0,19,1,0,2,4,2,0,41,74,2
92,1992,9,0,0,13,12,1,0,54,0,4,0,20,2,0,4,3,7,0,36,75,4
92,1992,10,0,0,6,10,3,0,40,0,1,0,19,1,0,6,3,4,1,36,53,6
92,1992,11,0,0,3,5,0,0,46,0,2,0,17,0,0,3,3,7,0,25,54,3
92,1992,12,1,0,10,9,0,0,41,1,2,0,26,0,0,3,5,7,0,40,56,4
92,1993,1,1,0,10,10,0,0,44,0,4,0,17,2,0,0,7,9,1,35,58,1
92,1993,2,0,0,7,6,1,0,36,1,3,0,10,0,0,1,4,3,1,22,47,1
92,1993,3,1,0,6,3,0,0,45,0,1,0,13,0,0,1,3,10,1,20,53,2
92,1993,4,0,0,6,8,0,0,48,0,6,0,6,0,0,4,3,0,0,17,64,4
92,1993,5,0,0,13,14,0,0,48,0,2,0,12,2,0,1,0,1,1,27,64,1
92,1993,6,0,0,13,9,0,0,50,0,2,0,15,0,0,1,2,0,0,26,66,1
92,1993,7,0,0,11,6,0,0,41,1,4,0,29,0,0,4,2,4,0,37,60,4
92,1993,8,1,0,5,12,1,0,53,0,4,0,12,1,1,3,2,3,0,27,65,5
92,1993,9,0,0,2,12,2,0,38,1,2,0,10,1,0,1,4,5,0,28,43,1
92,1993,10,0,0,5,16,0,0,40,0,3,0,17,0,0,0,2,2,0,35,48,0
92,1993,11,2,0,8,12,3,0,43,0,2,0,13,0,1,3,2,5,0,30,56,6
92,1993,12,1,0,6,7,0,0,35,1,3,0,7,2,0,4,9,2,1,24,48,5
92,1994,1,1,0,3,8,3,0,46,0,3,0,8,0,1,2,6,2,2,27,54,4
92,1994,2,1,0,2,7,1,0,33,0,2,0,12,0,1,0,2,1,0,22,37,2
92,1994,3,0,0,6,12,0,0,56,0,2,0,11,0,0,1,4,2,1,28,65,1
92,1994,4,0,0,7,6,0,0,54,0,2,0,16,6,0,5,3,5,2,27,68,5
92,1994,5,0,1,8,6,2,0,45,0,2,0,12,0,0,2,2,12,0,23,57,2
92,1994,6,0,0,12,9,0,0,45,0,3,0,15,0,0,2,5,1,0,29,62,2
92,1994,7,1,1,9,20,0,0,46,0,6,0,18,0,0,7,6,1,3,48,68,8
92,1994,8,0,0,8,5,0,0,40,0,6,0,10,2,0,4,3,3,0,18,58,4
92,1994,9,0,0,4,12,0,0,32,0,3,0,10,8,0,3,3,2,0,25,42,3
92,1994,10,0,0,4,9,0,0,43,0,6,0,7,2,1,1,1,2,0,17,54,2
92,1994,11,0,0,3,15,0,0,41,0,4,0,9,0,0,2,1,1,2,27,50,2
92,1994,12,0,2,7,10,0,0,43,0,0,0,10,0,0,1,4,3,2,28,51,1
92,1995,1,1,0,6,11,0,0,44,0,2,0,9,0,0,2,7,5,0,27,54,3
92,1995,2,0,0,6,9,0,0,47,0,2,0,12,1,0,4,4,8,1,26,59,4
92,1995,3,1,0,14,16,1,0,60,0,1,0,17,0,1,3,4,4,0,38,78,5
92,1995,4,3,0,7,12,0,0,54,0,2,0,15,0,0,3,2,1,0,29,66,6
92,1995,5,1,0,8,10,0,0,62,1,1,0,13,2,0,2,5,3,1,29,73,3
92,1995,6,3,0,1,3,1,0,40,0,4,0,13,0,0,2,2,1,1,20,47,5
92,1995,7,1,0,4,6,0,0,49,0,1,1,16,7,0,4,2,6,1,25,58,6
92,1995,8,1,0,7,16,1,0,63,0,6,0,14,3,1,3,7,5,0,38,79,5
92,1995,9,0,0,3,6,1,0,52,0,3,0,11,3,0,1,2,3,3,23,59,1
92,1995,10,0,0,8,5,0,0,48,0,1,0,16,2,0,3,5,2,0,26,60,3
92,1995,11,0,0,7,13,0,0,50,0,0,0,13,1,0,4,2,4,0,28,61,4
92,1995,12,0,1,7,4,0,0,37,0,3,0,17,1,0,5,5,4,0,27,52,5
92,1996,1,0,0,2,6,4,0,31,0,2,0,9,0,0,2,2,6,0,21,37,2
92,1996,2,0,0,7,5,2,0,45,0,2,0,20,2,0,1,6,6,0,33,55,1
92,1996,3,1,0,8,5,0,0,23,0,4,0,13,0,0,1,9,5,0,27,36,2
92,1996,4,0,0,6,5,1,0,54,0,4,0,13,3,0,1,4,7,2,25,65,1
92,1996,5,0,0,8,9,1,1,48,0,6,0,13,2,0,1,5,4,2,30,63,1
92,1996,6,3,0,4,4,0,0,40,0,4,0,21,0,0,1,7,2,3,35,49,4
92,1996,7,0,0,12,8,3,0,47,1,5,0,18,1,0,3,2,3,2,33,67,3
92,1996,8,0,0,10,6,1,0,53,2,3,0,16,0,0,3,2,1,0,25,69,3
92,1996,9,2,0,10,8,0,0,48,1,5,0,12,4,0,1,6,6,1,27,64,3
92,1996,10,0,0,3,9,0,0,59,1,4,0,22,5,0,0,2,3,0,33,66,0
92,1996,11,2,1,6,8,0,0,31,0,2,0,12,5,0,2,9,5,0,30,41,4
92,1996,12,3,0,4,10,5,0,37,0,1,0,15,14,0,1,7,9,0,37,43,4
92,1997,1,0,0,4,4,0,0,42,0,4,0,21,6,0,3,1,4,1,27,53,3
92,1997,2,1,0,6,9,0,0,37,0,5,0,14,1,0,0,9,4,0,32,48,1
92,1997,3,0,1,4,7,1,0,52,0,5,0,13,0,0,2,3,4,1,26,63,2
92,1997,4,0,0,3,6,0,0,67,0,2,0,18,3,0,1,2,0,0,26,73,1
92,1997,5,1,0,11,13,0,0,52,0,8,0,15,1,0,0,3,1,1,32,71,1
92,1997,6,2,0,6,6,0,0,33,0,4,0,14,1,0,3,4,3,0,24,46,5
92,1997,7,0,0,11,5,0,0,58,0,2,0,15,1,0,4,1,3,0,21,75,4
92,1997,8,1,3,4,13,2,0,49,0,2,0,28,5,1,8,4,3,0,50,63,10
92,1997,9,0,0,4,5,0,0,47,0,6,0,10,0,0,3,4,4,0,19,60,3
92,1997,10,1,3,7,14,0,0,47,0,1,0,14,3,0,3,6,5,0,37,58,4
92,1997,11,1,1,4,7,0,0,71,0,2,0,13,0,0,2,3,0,1,25,79,3
92,1997,12,1,0,5,20,2,0,61,0,9,1,11,0,0,1,2,4,0,35,76,3
92,1998,1,0,0,8,10,1,0,54,1,3,0,14,1,0,1,3,0,2,30,66,1
92,1998,2,1,0,3,9,0,0,45,0,3,0,8,1,1,4,1,4,1,19,55,6
92,1998,3,0,0,5,7,0,0,61,2,4,0,14,0,0,8,3,5,0,24,78,8
92,1998,4,0,0,3,7,0,0,47,0,0,0,10,0,0,1,3,3,0,20,51,1
92,1998,5,0,0,4,14,0,0,62,0,3,0,19,0,1,2,6,2,1,40,71,3
92,1998,6,1,0,5,4,2,0,35,0,2,0,18,0,0,1,3,3,1,28,43,2
92,1998,7,1,0,4,11,2,0,63,0,7,0,35,0,0,3,5,3,1,54,77,4
92,1998,8,0,0,9,5,1,0,42,1,5,0,14,1,1,4,7,4,0,27,60,5
92,1998,9,1,0,4,11,1,0,40,0,1,0,17,0,0,4,7,3,1,37,49,5
92,1998,10,4,0,5,13,2,1,49,0,1,0,21,5,0,5,1,4,2,39,60,9
92,1998,11,0,0,5,17,1,0,65,0,1,0,7,0,0,4,3,1,0,28,75,4
92,1998,12,0,0,3,10,0,0,63,0,0,0,6,0,0,0,5,4,0,21,66,0
92,1999,1,0,0,3,6,0,0,40,0,1,0,13,0,0,3,1,1,0,20,47,3
92,1999,2,0,0,2,8,0,0,38,0,1,0,8,0,0,2,4,4,0,20,43,2
92,1999,3,0,1,2,8,0,0,42,0,2,0,10,0,0,2,3,1,0,22,48,2
92,1999,4,0,0,7,12,2,0,49,0,4,0,8,0,1,1,0,2,0,22,61,2
92,1999,5,1,0,4,14,1,0,58,0,3,0,9,0,0,0,2,5,0,26,65,1
92,1999,6,1,0,4,9,2,0,43,0,2,0,14,0,0,1,3,0,0,28,50,2
92,1999,7,0,0,0,7,0,0,49,0,3,0,9,2,0,0,4,1,1,21,52,0
92,1999,8,0,0,3,6,1,0,37,0,0,0,10,1,0,1,6,1,0,23,41,1
92,1999,9,0,0,2,8,0,0,41,1,3,0,11,2,0,0,2,0,1,22,46,0
92,1999,10,3,0,6,4,0,0,37,0,2,0,12,2,0,0,2,0,1,19,45,3
92,1999,11,0,0,3,7,0,0,45,0,3,0,7,0,0,1,1,3,0,15,52,1
92,1999,12,0,0,6,3,1,0,34,0,3,0,10,0,0,2,3,6,0,17,45,2
92,2000,1,0,0,6,9,0,0,33,0,5,0,7,0,0,2,1,1,0,17,46,2
92,2000,2,1,0,5,3,1,0,24,0,1,0,13,0,0,0,6,5,1,24,30,1
92,2000,3,0,0,2,8,0,0,39,0,6,0,15,0,0,0,4,1,0,27,47,0
92,2000,4,0,0,12,12,1,0,39,0,2,0,11,0,0,1,3,3,0,27,54,1
92,2000,5,1,0,5,19,0,0,53,0,2,0,10,0,0,0,2,2,0,31,60,1
92,2000,6,0,0,5,11,2,0,42,0,3,0,8,0,1,0,3,3,0,24,50,1
92,2000,7,0,0,8,11,3,1,55,0,4,0,11,0,0,0,3,0,0,28,67,0
92,2000,8,0,0,3,12,3,0,49,0,5,0,14,2,0,2,5,3,1,35,59,2
92,2000,9,1,0,1,10,0,0,60,0,5,0,6,0,0,1,4,4,3,23,67,2
92,2000,10,0,0,3,15,2,0,94,0,4,0,15,0,0,1,6,1,1,39,102,1
92,2000,11,0,0,4,12,0,0,53,0,2,0,14,0,1,2,3,2,3,32,61,3
92,2000,12,1,0,1,15,2,0,31,0,3,0,10,0,0,1,4,3,0,31,36,2
92,2001,1,3,0,2,15,3,0,41,0,1,0,17,0,1,2,1,7,1,37,46,6
92,2001,2,0,0,2,8,0,0,22,0,0,0,11,0,0,2,2,5,0,21,26,2
92,2001,3,0,0,1,7,3,0,27,0,1,0,13,0,0,2,4,6,0,27,31,2
92,2001,4,1,0,1,16,0,0,42,0,1,0,6,0,0,1,1,3,2,25,45,2
92,2001,5,0,0,3,15,0,0,44,0,0,0,11,4,1,2,0,1,2,28,49,3
92,2001,6,0,0,8,12,1,0,52,0,1,0,11,0,0,2,1,3,0,25,63,2
92,2001,7,2,0,14,16,0,0,57,0,0,0,9,0,0,2,8,5,1,34,73,4
92,2001,8,1,0,5,26,1,0,40,0,0,0,12,3,1,1,3,4,0,42,46,3
92,2001,9,1,0,1,12,1,0,32,0,2,0,10,1,0,4,2,2,2,27,39,5
92,2001,10,1,0,3,5,1,0,43,0,1,0,13,0,0,4,2,3,1,22,51,5
92,2001,11,3,0,2,6,1,0,38,0,1,0,12,0,0,0,2,1,0,21,41,3
92,2001,12,1,0,2,5,0,0,30,1,1,0,19,1,0,0,3,2,1,28,33,1
