BEAT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MVTHEFT,MURDMANS,DISCONDUCT,PROST,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1V,P1P
243,1995,1,3,0,4,10,3,0,17,2,0,13,0,0,0,5,0,2,33,3,23
243,1995,2,0,0,4,9,4,0,10,3,0,10,2,1,0,6,0,1,30,1,17
243,1995,3,3,0,6,12,4,0,7,2,0,16,0,2,1,5,0,3,40,6,16
243,1995,4,2,3,11,15,2,0,17,4,0,13,0,0,3,4,0,5,42,5,35
243,1995,5,3,5,8,9,3,0,17,2,0,21,0,2,5,9,1,3,50,10,32
243,1995,6,4,4,9,15,0,0,21,5,0,20,0,0,3,9,0,7,55,7,38
243,1995,7,8,0,8,20,1,0,15,6,0,21,0,0,6,11,0,3,56,14,35
243,1995,8,3,0,24,14,1,0,21,6,0,25,1,1,9,13,1,6,59,13,60
243,1995,9,4,0,8,13,5,0,21,5,0,19,0,1,8,6,0,8,51,13,42
243,1995,10,2,0,16,17,6,0,36,3,0,24,0,0,0,9,0,1,57,2,55
243,1995,11,3,0,13,21,9,0,18,5,0,19,0,1,3,6,2,1,56,7,39
243,1995,12,2,0,13,10,1,0,17,2,0,15,0,1,7,4,2,1,31,10,39
243,1996,1,1,1,9,10,3,0,14,10,0,24,0,1,1,8,1,7,53,3,34
243,1996,2,2,0,4,4,5,0,15,3,1,21,0,0,3,9,0,0,39,6,25
243,1996,3,1,0,3,13,5,0,10,11,1,23,0,0,1,9,0,1,51,3,25
243,1996,4,0,1,10,16,5,0,11,5,0,16,0,0,1,5,1,4,47,1,27
243,1996,5,1,0,8,9,5,0,15,7,0,18,0,0,6,14,0,2,48,7,36
243,1996,6,6,0,7,15,1,0,21,4,0,21,0,1,3,8,0,4,49,10,35
243,1996,7,3,0,12,16,5,0,10,3,0,18,0,0,1,12,0,2,53,4,26
243,1996,8,2,0,4,12,7,0,11,2,0,25,2,0,2,14,1,2,60,4,19
243,1996,9,2,0,13,10,4,0,12,1,0,19,0,1,3,7,1,2,42,6,29
243,1996,10,3,1,16,17,3,0,19,7,0,23,0,0,2,5,2,3,52,5,44
243,1996,11,3,0,7,10,5,0,13,3,1,9,0,0,3,3,1,6,33,7,26
243,1996,12,0,0,13,10,2,0,14,5,0,12,2,1,3,7,1,2,33,4,35
243,1997,1,1,1,4,8,6,0,15,3,0,10,0,0,3,6,0,1,32,4,25
243,1997,2,0,1,8,5,7,0,8,4,0,15,1,0,1,7,0,3,38,1,21
243,1997,3,2,2,9,12,5,0,9,3,0,16,1,1,2,6,3,3,44,5,23
243,1997,4,1,2,6,12,0,0,14,1,0,16,0,0,1,10,2,2,42,2,22
243,1997,5,2,2,4,18,4,0,6,3,0,20,1,0,4,12,0,7,63,6,17
243,1997,6,1,3,2,14,4,0,16,7,1,25,0,0,1,6,0,3,55,3,26
243,1997,7,4,1,7,9,1,0,15,6,0,15,0,0,4,5,2,3,34,8,32
243,1997,8,7,1,8,18,10,0,13,8,1,19,1,0,2,7,0,6,61,10,31
243,1997,9,0,1,6,12,1,0,15,5,0,10,0,0,1,4,0,0,28,1,27
243,1997,10,5,0,7,16,3,0,16,8,0,28,0,0,6,6,1,3,56,11,37
243,1997,11,3,1,8,11,2,0,14,7,0,29,0,0,3,7,0,3,53,6,32
243,1997,12,1,2,3,11,0,0,27,7,0,15,0,2,6,3,1,4,35,9,43
243,1998,1,0,0,3,5,3,0,8,3,0,25,0,3,3,5,1,3,41,6,17
243,1998,2,1,0,10,8,4,0,8,5,2,9,0,1,3,5,0,1,27,7,26
243,1998,3,0,1,3,16,6,0,8,3,0,17,1,0,1,6,0,4,50,1,15
243,1998,4,3,4,7,14,6,0,9,6,0,13,0,1,1,2,0,1,40,5,23
243,1998,5,3,1,7,17,2,0,23,5,1,23,0,0,2,4,1,2,49,6,37
243,1998,6,3,2,3,8,10,0,12,2,1,18,0,0,0,6,4,7,51,4,17
243,1998,7,1,1,5,22,8,0,11,2,1,22,1,0,2,4,1,3,60,4,20
243,1998,8,3,0,2,13,5,0,8,5,0,23,0,0,2,13,2,0,54,5,17
243,1998,9,0,0,9,10,2,0,13,6,0,19,0,1,1,12,0,2,45,2,29
243,1998,10,2,0,10,14,3,0,12,4,1,10,1,0,1,5,2,0,32,4,27
243,1998,11,0,0,5,10,1,0,7,4,0,10,0,0,4,3,1,4,28,4,20
243,1998,12,3,0,3,11,4,0,10,3,0,12,0,0,0,1,1,4,32,3,16
243,1999,1,0,0,6,4,9,0,5,3,0,12,0,1,2,6,0,2,33,3,16
243,1999,2,1,0,3,5,4,0,8,1,0,5,0,0,0,6,0,2,22,1,12
243,1999,3,2,0,2,9,8,0,12,6,0,15,2,0,3,2,0,0,34,5,23
243,1999,4,2,0,5,11,9,0,18,5,0,15,2,0,6,3,1,3,41,8,34
243,1999,5,0,0,4,12,5,0,9,2,0,14,0,1,0,6,0,1,38,1,15
243,1999,6,1,2,5,14,8,0,8,1,0,10,0,0,0,8,0,0,42,1,14
243,1999,7,1,1,7,14,6,0,15,5,0,17,0,0,1,3,0,3,44,2,28
243,1999,8,0,0,13,7,15,0,10,2,0,11,0,0,0,4,3,3,40,0,25
243,1999,9,3,2,7,18,4,0,5,11,0,11,0,1,2,4,0,3,42,6,25
243,1999,10,3,1,5,12,6,0,13,6,0,17,0,0,5,3,0,4,43,8,29
243,1999,11,1,0,3,13,7,0,13,4,0,13,0,0,0,2,0,1,36,1,20
243,1999,12,1,0,7,6,8,0,14,3,0,17,1,1,1,3,1,5,39,3,25
243,2000,1,1,1,5,14,7,0,7,7,1,11,2,1,1,2,0,2,37,4,20
243,2000,2,1,0,2,8,11,0,11,2,0,16,0,0,1,4,1,1,40,2,16
243,2000,3,2,0,3,8,7,0,6,2,0,19,0,2,0,4,0,0,38,4,11
243,2000,4,0,0,6,7,3,0,12,3,2,17,1,0,4,6,0,2,35,6,25
243,2000,5,2,2,2,11,7,0,7,5,0,18,0,0,0,12,1,5,55,2,14
243,2000,6,0,0,6,8,7,0,11,2,0,17,0,1,3,6,0,1,39,4,22
243,2000,7,1,1,11,15,8,0,8,4,0,15,0,0,0,4,2,1,44,1,23
243,2000,8,0,0,9,9,3,0,14,0,0,12,0,0,2,7,0,4,35,2,25
243,2000,9,1,2,6,20,5,0,10,11,0,14,0,1,1,4,0,2,47,3,28
243,2000,10,3,3,7,15,7,0,16,17,0,15,0,0,1,3,1,3,46,4,41
243,2000,11,1,0,1,10,4,0,13,9,1,14,0,0,4,7,0,2,37,6,27
243,2000,12,1,1,2,8,5,0,10,2,0,18,0,0,3,5,0,0,37,4,17
243,2001,1,1,2,1,7,4,0,4,1,0,7,0,0,1,3,0,3,26,2,7
243,2001,2,1,0,3,6,0,0,8,2,0,9,0,0,0,2,0,1,18,1,13
243,2001,3,1,0,4,13,3,0,6,3,1,11,0,0,1,2,0,4,33,3,14
243,2001,4,1,3,6,14,5,0,16,2,0,12,0,0,3,3,2,2,39,4,27
243,2001,5,0,5,2,18,1,0,16,1,0,18,0,0,1,7,0,2,51,1,20
243,2001,6,1,2,5,12,6,0,18,1,0,16,0,0,2,4,3,2,42,3,26
243,2001,7,0,1,3,9,6,0,15,3,0,15,0,0,1,10,0,2,43,1,22
243,2001,8,3,1,5,19,7,0,18,2,0,14,0,0,1,6,2,1,48,4,26
243,2001,9,0,1,7,10,6,0,21,2,0,20,0,0,2,4,0,4,45,2,32
243,2001,10,0,1,11,15,6,0,15,3,0,14,0,0,0,5,0,3,44,0,29
243,2001,11,1,2,3,14,3,0,9,2,0,15,0,0,2,3,0,3,40,3,16
243,2001,12,3,1,3,9,1,0,11,0,0,14,0,0,1,4,0,1,30,4,15
244,1991,1,0,0,7,11,0,0,35,3,0,22,1,1,1,8,1,1,42,2,46
244,1991,2,0,0,7,27,0,0,35,8,0,17,0,1,3,4,1,1,49,4,53
244,1991,3,0,0,5,22,0,0,62,4,0,18,0,0,1,5,1,1,46,1,72
244,1991,4,0,3,22,25,0,0,58,7,0,27,0,0,0,3,5,0,58,0,87
244,1991,5,0,0,23,17,2,0,62,12,0,11,0,0,2,8,5,0,38,2,99
244,1991,6,1,1,16,21,0,0,70,6,0,15,0,1,7,8,2,1,46,9,99
244,1991,7,0,0,43,26,1,0,83,6,0,15,0,1,1,7,6,0,49,2,133
244,1991,8,0,0,30,23,1,0,70,5,0,13,0,0,0,7,1,0,44,0,105
244,1991,9,1,0,27,5,1,0,47,3,0,7,0,0,8,6,5,0,19,9,85
244,1991,10,0,0,15,21,0,0,57,6,0,14,2,0,3,5,1,0,40,3,81
244,1991,11,1,0,23,18,0,0,44,0,0,20,0,1,5,5,5,0,43,7,72
244,1991,12,0,1,20,10,0,0,39,5,1,9,0,1,4,3,0,0,23,6,68
244,1992,1,0,1,12,19,1,0,27,8,0,14,1,0,4,8,1,0,43,4,51
244,1992,2,0,0,18,20,3,0,29,3,0,8,0,0,3,12,1,1,44,3,53
244,1992,3,0,0,13,15,2,0,32,1,0,25,0,1,1,8,3,1,51,2,47
244,1992,4,1,0,12,12,1,0,31,2,0,11,0,1,2,7,1,0,31,4,47
244,1992,5,0,1,19,27,1,0,53,9,0,15,0,0,1,6,2,0,50,1,82
244,1992,6,0,0,26,20,0,0,48,12,1,16,0,0,2,2,1,0,38,3,88
244,1992,7,0,0,23,22,0,0,43,9,0,11,1,1,5,2,4,0,35,6,80
244,1992,8,1,1,24,17,0,0,64,12,0,17,0,0,1,4,2,0,39,2,101
244,1992,9,1,1,21,17,0,0,32,7,0,11,0,0,4,2,2,0,31,5,64
244,1992,10,0,1,19,15,3,0,32,8,0,16,0,1,8,4,3,3,42,9,67
244,1992,11,1,0,21,17,0,0,35,6,0,19,0,0,0,11,0,1,48,1,62
244,1992,12,0,0,11,17,1,0,28,6,0,12,0,0,3,3,2,1,34,3,48
244,1993,1,0,2,11,20,0,0,34,6,0,13,0,2,3,10,7,2,47,5,54
244,1993,2,0,0,7,8,0,0,16,5,0,11,0,0,3,4,2,2,25,3,31
244,1993,3,0,0,14,11,2,0,15,5,0,22,0,0,1,5,2,1,41,1,35
244,1993,4,1,0,20,14,0,0,20,4,0,14,0,0,5,6,2,2,36,6,49
244,1993,5,1,0,10,21,0,0,45,9,0,16,0,0,1,9,5,1,47,2,65
244,1993,6,0,0,14,17,0,0,53,7,0,9,0,0,4,8,4,1,35,4,78
244,1993,7,0,0,23,11,0,0,43,7,0,27,1,1,1,4,3,0,42,2,74
244,1993,8,0,0,18,10,0,0,52,10,0,17,0,1,2,5,3,0,32,3,82
244,1993,9,0,1,17,15,0,0,43,4,0,14,0,0,1,4,3,3,37,1,65
244,1993,10,0,0,23,14,1,0,37,10,0,12,0,0,10,5,4,7,39,10,80
244,1993,11,1,2,15,4,1,0,35,6,0,17,0,0,4,5,2,1,30,5,60
244,1993,12,1,0,12,10,0,0,36,11,0,12,0,0,1,3,3,2,27,2,60
244,1994,1,0,0,0,11,0,0,22,4,0,10,0,0,0,5,0,1,27,0,26
244,1994,2,2,4,6,12,0,0,11,4,0,19,0,0,6,4,2,1,40,8,27
244,1994,3,0,1,6,12,1,0,32,3,0,16,4,0,4,5,0,1,36,4,45
244,1994,4,0,0,6,14,1,0,34,6,0,8,0,1,1,4,3,2,29,2,47
244,1994,5,0,0,8,13,1,0,28,9,0,18,0,0,3,8,8,4,44,3,48
244,1994,6,1,0,16,16,5,0,30,9,0,21,0,0,2,6,3,2,50,3,57
244,1994,7,3,0,22,16,1,0,43,8,0,18,1,0,4,4,2,3,42,7,77
244,1994,8,0,0,21,21,2,0,49,5,0,12,0,1,8,3,0,2,40,9,83
244,1994,9,0,0,17,15,2,0,44,7,0,13,0,0,2,4,2,1,35,2,70
244,1994,10,0,0,15,19,0,0,37,7,0,28,0,3,3,4,1,2,53,6,62
244,1994,11,0,0,28,19,0,0,42,7,0,14,0,0,1,1,2,0,34,1,78
244,1994,12,1,8,29,13,1,0,47,11,0,16,1,0,6,7,0,2,47,7,93
244,1995,1,0,0,13,19,1,0,56,8,0,16,1,1,3,4,3,0,40,4,80
244,1995,2,2,0,10,24,1,0,22,3,0,12,0,0,3,5,1,2,44,5,38
244,1995,3,1,0,9,18,1,0,50,5,0,23,0,0,2,4,1,2,48,3,66
244,1995,4,1,0,6,13,2,0,41,4,0,20,1,0,1,7,1,0,42,2,52
244,1995,5,0,0,8,18,1,0,37,14,0,20,3,0,1,6,5,0,45,1,60
244,1995,6,0,0,14,14,2,0,42,4,0,15,0,0,3,2,2,2,35,3,63
244,1995,7,0,0,12,17,2,0,48,6,0,26,0,0,1,4,5,0,49,1,67
244,1995,8,0,0,12,15,2,0,46,9,0,18,3,0,4,3,1,0,38,4,71
244,1995,9,0,1,11,15,2,0,33,0,1,9,2,0,1,4,1,1,32,2,45
244,1995,10,0,0,11,11,0,0,39,14,0,18,0,1,2,0,2,2,31,3,66
244,1995,11,1,0,9,20,4,0,41,6,0,25,0,0,3,4,1,0,53,4,59
244,1995,12,1,0,13,14,1,0,25,2,0,19,0,0,2,4,0,2,40,3,42
244,1996,1,1,0,11,10,0,0,20,5,0,18,1,0,3,3,3,2,33,4,39
244,1996,2,1,0,6,6,0,0,20,3,0,18,0,0,1,2,1,1,27,2,30
244,1996,3,0,0,5,6,2,0,28,8,0,12,2,0,2,4,2,1,25,2,43
244,1996,4,0,0,5,13,0,0,11,5,0,18,1,0,0,2,1,0,33,0,21
244,1996,5,0,0,12,6,0,0,32,7,0,22,1,0,0,2,6,0,30,0,51
244,1996,6,1,0,12,8,1,0,47,6,0,14,0,0,2,5,2,1,29,3,67
244,1996,7,0,0,17,10,0,0,41,5,0,17,0,0,3,3,3,0,30,3,66
244,1996,8,1,1,18,25,1,0,58,4,0,22,0,0,3,4,3,0,53,4,83
244,1996,9,0,0,13,15,1,0,34,4,0,14,1,0,3,4,2,0,34,3,54
244,1996,10,0,0,10,18,0,0,46,8,0,10,0,0,2,3,1,1,32,2,66
244,1996,11,0,0,8,7,1,0,26,5,0,10,0,0,2,6,5,1,25,2,41
244,1996,12,0,0,5,10,0,0,20,14,0,14,0,0,4,4,2,0,28,4,43
244,1997,1,0,0,10,14,1,0,36,5,1,16,1,0,4,5,4,0,36,5,55
244,1997,2,0,0,5,6,0,0,20,4,0,10,0,0,0,1,0,1,18,0,29
244,1997,3,0,0,7,8,0,0,42,4,0,19,0,0,1,4,1,0,31,1,54
244,1997,4,1,0,4,25,1,0,33,6,0,21,0,0,3,1,1,0,48,4,46
244,1997,5,0,0,18,27,1,0,55,7,0,15,0,2,1,3,4,0,46,3,81
244,1997,6,0,0,9,9,1,0,33,2,0,13,0,0,2,2,2,0,25,2,46
244,1997,7,0,0,9,14,0,0,30,5,0,16,1,0,4,2,0,1,33,4,48
244,1997,8,1,0,20,21,1,0,33,10,0,8,0,0,1,1,1,0,31,2,64
244,1997,9,0,0,4,11,0,0,63,7,0,9,0,0,2,3,5,2,25,2,76
244,1997,10,0,0,6,12,3,0,35,4,0,20,0,0,0,2,2,0,37,0,45
244,1997,11,0,0,4,16,2,0,38,7,0,11,0,1,3,2,1,1,32,4,52
244,1997,12,1,0,5,13,0,0,44,4,0,13,0,0,4,3,0,1,30,5,57
244,1998,1,0,0,4,12,0,0,32,8,0,14,0,0,3,6,1,0,32,3,47
244,1998,2,0,0,8,14,1,0,29,4,0,11,0,1,1,2,5,1,29,2,42
244,1998,3,0,0,3,15,0,0,65,6,0,12,0,0,1,4,1,2,33,1,75
244,1998,4,0,0,3,12,0,0,39,4,0,10,0,0,0,1,3,1,24,0,46
244,1998,5,0,0,6,12,2,0,39,7,0,6,0,0,2,3,1,4,27,2,54
244,1998,6,0,0,2,12,0,0,25,2,0,11,0,0,2,2,1,1,26,2,31
244,1998,7,0,0,12,19,3,0,39,2,0,8,1,0,4,1,2,2,33,4,57
244,1998,8,0,0,8,16,0,0,71,4,0,14,0,0,1,3,3,0,33,1,84
244,1998,9,0,2,13,18,5,0,27,7,0,5,1,1,1,2,2,1,33,2,48
244,1998,10,0,1,6,14,0,0,38,7,0,13,0,0,5,2,3,0,30,5,56
244,1998,11,0,0,3,15,0,0,49,11,0,13,0,0,1,2,0,2,32,1,64
244,1998,12,0,0,7,11,0,0,37,11,0,9,0,0,0,1,1,1,22,0,55
244,1999,1,0,0,3,6,0,0,31,3,0,13,0,0,0,0,0,1,20,0,37
244,1999,2,3,0,5,9,3,0,21,6,0,8,0,0,4,2,1,0,22,7,36
244,1999,3,0,0,4,9,0,0,12,3,0,12,0,0,3,3,0,0,24,3,22
244,1999,4,0,0,4,9,0,0,23,3,0,13,0,0,0,2,3,0,24,0,30
244,1999,5,0,0,3,25,1,0,36,8,0,11,1,0,0,1,0,3,41,0,47
244,1999,6,0,0,11,11,2,0,42,3,0,17,0,0,0,0,4,0,30,0,56
244,1999,7,0,0,5,6,1,0,29,8,0,12,0,0,2,4,1,1,24,2,44
244,1999,8,0,0,4,11,1,0,26,1,0,13,1,0,0,1,2,0,26,0,31
244,1999,9,0,0,7,3,0,0,25,4,0,13,0,0,1,0,1,2,18,1,37
244,1999,10,0,0,7,9,1,0,43,4,0,8,1,0,5,0,2,1,19,5,59
244,1999,11,0,0,4,11,0,0,31,3,0,3,3,0,1,2,3,0,16,1,39
244,1999,12,0,0,5,6,1,0,21,6,0,4,0,0,2,1,0,2,14,2,34
244,2000,1,0,0,3,10,0,0,23,1,0,12,0,0,1,1,2,0,23,1,28
244,2000,2,0,1,1,2,0,0,14,2,0,5,0,0,1,2,0,0,10,1,18
244,2000,3,0,0,3,2,0,0,19,3,0,11,0,0,1,0,1,0,13,1,26
244,2000,4,0,1,1,8,1,0,24,0,0,9,0,0,1,1,0,0,20,1,26
244,2000,5,0,0,5,9,1,0,25,2,0,5,0,0,1,0,0,0,15,1,33
244,2000,6,1,0,2,6,0,0,28,3,0,5,0,1,1,0,0,0,11,3,34
244,2000,7,0,1,8,17,1,0,51,4,0,16,0,0,0,2,2,0,37,0,63
244,2000,8,0,0,8,8,0,0,29,4,0,6,0,0,1,0,1,0,14,1,42
244,2000,9,0,0,15,18,1,0,29,2,0,9,1,2,2,1,1,0,29,4,48
244,2000,10,0,0,5,11,0,0,29,6,0,7,0,0,2,1,3,0,19,2,42
244,2000,11,0,1,11,6,0,0,32,3,0,11,0,2,2,2,2,0,20,4,48
244,2000,12,0,0,4,8,2,0,26,3,0,8,0,0,1,0,0,0,18,1,34
244,2001,1,0,0,5,4,0,0,28,1,0,5,1,1,3,1,1,0,10,4,37
244,2001,2,2,0,10,20,1,0,22,3,0,5,0,0,1,0,1,0,26,3,36
244,2001,3,0,0,0,5,0,0,24,1,0,2,0,0,2,2,1,0,9,2,27
244,2001,4,0,0,7,19,0,0,33,0,0,8,0,1,0,0,1,0,27,1,40
244,2001,5,0,1,5,12,0,0,32,1,0,11,0,0,2,1,1,1,26,2,40
244,2001,6,1,0,10,12,0,0,41,2,0,6,0,0,2,3,1,0,21,3,55
244,2001,7,0,0,3,12,0,0,46,0,0,8,0,0,1,2,0,0,22,1,50
244,2001,8,0,0,6,11,0,0,34,0,0,5,0,0,3,2,0,0,18,3,43
244,2001,9,0,0,5,11,0,0,38,1,0,8,1,0,0,4,0,1,24,0,44
244,2001,10,1,0,5,12,1,0,39,0,0,7,1,0,2,3,1,0,23,3,46
244,2001,11,1,0,5,15,1,0,52,0,0,14,0,0,2,4,3,1,35,3,59
244,2001,12,0,1,4,15,2,0,20,1,0,13,1,0,1,1,2,1,33,1,26
246,1991,1,3,2,18,24,2,0,25,4,0,20,1,1,4,20,1,1,69,8,51
246,1991,2,2,0,18,23,5,0,24,8,1,21,1,0,3,19,1,1,69,6,53
246,1991,3,3,2,16,27,4,0,26,5,0,27,0,1,4,16,1,1,77,8,51
246,1991,4,5,2,13,24,7,0,30,8,0,34,0,0,8,18,0,0,85,13,59
246,1991,5,4,2,8,37,7,0,39,13,0,32,0,0,5,20,2,4,102,9,65
246,1991,6,6,1,7,23,1,0,25,7,1,30,2,0,2,22,2,3,80,9,41
246,1991,7,4,3,18,31,2,0,16,2,0,40,0,0,3,21,3,0,97,7,39
246,1991,8,4,10,24,26,4,0,28,5,0,23,0,3,1,22,1,3,88,8,58
246,1991,9,3,1,13,26,5,0,41,4,0,21,0,1,3,20,1,4,77,7,61
246,1991,10,5,1,29,25,7,0,49,5,1,25,0,2,5,19,2,0,77,13,88
246,1991,11,0,2,22,21,5,0,49,8,1,14,1,1,5,8,2,1,51,7,84
246,1991,12,2,1,30,26,1,0,43,5,0,18,0,0,13,9,3,3,58,15,91
246,1992,1,2,0,14,21,3,0,36,6,0,18,3,1,8,13,1,1,56,11,64
246,1992,2,5,0,15,19,5,0,42,8,0,21,14,0,8,15,2,2,62,13,73
246,1992,3,1,1,12,20,4,0,17,4,0,26,3,0,3,10,2,2,63,4,36
246,1992,4,5,0,22,33,4,0,31,9,0,24,4,0,5,11,0,4,76,10,67
246,1992,5,4,2,16,34,1,0,25,5,0,29,2,1,3,19,4,5,90,8,49
246,1992,6,5,1,18,24,1,0,42,5,0,18,4,0,2,21,0,2,67,7,67
246,1992,7,6,0,10,28,3,0,35,12,0,16,4,0,2,22,1,2,71,8,59
246,1992,8,3,1,14,16,3,0,37,12,0,22,0,0,6,25,1,3,70,9,69
246,1992,9,1,1,14,21,1,0,26,8,0,21,1,2,9,14,4,4,62,12,57
246,1992,10,0,0,13,9,10,0,33,9,0,26,1,2,9,8,3,2,55,11,64
246,1992,11,2,0,19,20,6,0,37,10,0,24,1,0,8,23,2,11,84,10,74
246,1992,12,2,1,14,25,4,0,57,11,0,20,3,2,4,14,1,6,70,8,86
246,1993,1,1,1,20,14,6,0,30,8,0,14,0,1,6,12,1,7,54,8,64
246,1993,2,3,0,14,17,5,0,20,6,0,17,0,0,5,11,1,4,54,8,45
246,1993,3,3,3,9,20,1,0,48,7,0,12,1,1,8,11,1,5,52,12,72
246,1993,4,1,0,13,17,2,0,29,7,0,21,1,0,7,9,2,6,55,8,56
246,1993,5,4,0,13,23,4,0,33,7,0,23,4,1,2,14,0,7,71,7,55
246,1993,6,6,1,20,15,6,0,53,3,0,25,4,0,3,22,3,3,72,9,79
246,1993,7,1,3,12,17,5,0,29,9,1,31,0,0,1,25,1,5,86,3,51
246,1993,8,2,0,10,15,3,0,37,5,0,15,0,1,4,15,1,3,51,7,56
246,1993,9,1,1,24,18,3,0,22,8,0,25,2,2,2,10,1,4,61,5,56
246,1993,10,2,0,21,16,7,0,29,9,1,24,0,1,3,10,2,5,62,7,62
246,1993,11,2,1,15,13,4,0,24,4,0,14,0,1,6,16,1,3,51,9,49
246,1993,12,0,0,8,10,3,0,21,3,0,29,1,0,8,7,0,2,51,8,40
246,1994,1,3,0,6,6,6,0,15,6,0,18,0,0,3,10,2,4,44,6,30
246,1994,2,1,0,5,8,4,0,22,6,0,21,2,1,3,6,2,3,42,5,36
246,1994,3,0,2,16,16,4,0,20,3,0,16,0,1,3,13,1,4,55,4,42
246,1994,4,2,1,11,13,2,0,29,2,1,27,1,0,6,8,4,4,55,9,48
246,1994,5,3,3,11,16,4,0,30,7,1,17,1,0,2,6,3,2,48,6,50
246,1994,6,7,1,11,20,9,0,21,3,0,25,0,3,1,13,1,8,76,11,36
246,1994,7,7,1,16,18,11,0,30,6,1,25,1,1,3,16,4,7,78,12,55
246,1994,8,5,0,15,15,14,0,19,8,3,17,0,0,8,13,0,8,67,16,50
246,1994,9,5,0,19,16,11,0,25,4,0,17,1,1,7,12,4,6,62,13,55
246,1994,10,2,1,10,14,4,0,17,3,0,17,0,1,3,10,0,4,50,6,33
246,1994,11,1,1,17,15,14,0,34,2,0,23,0,0,9,16,1,9,78,10,62
246,1994,12,2,1,15,14,5,0,27,2,0,19,0,0,11,12,2,4,55,13,55
246,1995,1,4,7,17,9,2,0,21,7,0,12,0,0,4,10,0,4,44,8,49
246,1995,2,5,0,8,2,2,0,12,8,1,8,1,1,6,9,0,1,22,13,34
246,1995,3,3,2,25,17,4,1,32,5,0,18,0,0,5,13,2,3,57,8,67
246,1995,4,6,0,11,14,9,0,22,8,0,20,0,0,0,7,2,8,58,6,41
246,1995,5,2,2,19,11,6,0,20,2,1,18,0,1,4,13,2,3,53,8,45
246,1995,6,0,1,10,11,9,0,16,9,0,23,0,0,5,9,2,3,56,5,40
246,1995,7,4,3,17,9,9,0,35,5,0,27,0,1,2,8,1,4,60,7,59
246,1995,8,1,1,16,21,12,0,17,9,0,16,2,0,5,19,2,7,76,6,47
246,1995,9,3,1,10,11,5,0,21,7,0,21,0,0,4,7,3,2,47,7,42
246,1995,10,1,2,15,12,8,0,26,3,0,21,0,0,9,7,0,3,53,10,53
246,1995,11,0,4,12,28,8,0,20,6,0,16,0,0,2,6,2,5,67,2,40
246,1995,12,1,0,11,10,11,0,25,7,0,20,0,0,5,12,0,5,58,6,48
246,1996,1,3,0,4,7,4,0,16,6,1,14,0,0,1,8,0,6,39,5,27
246,1996,2,1,0,9,6,4,0,27,5,1,17,0,0,5,18,1,3,48,7,46
246,1996,3,2,1,9,5,3,0,16,9,0,15,0,0,2,8,3,2,34,4,36
246,1996,4,3,0,11,19,10,0,18,5,0,32,1,0,3,10,0,4,75,6,37
246,1996,5,3,1,6,20,8,0,32,4,0,17,0,1,7,19,2,4,69,11,49
246,1996,6,3,2,18,14,7,0,22,5,0,25,0,1,6,21,3,2,71,10,51
246,1996,7,6,4,5,16,6,0,24,9,1,19,0,3,4,10,3,1,56,14,42
246,1996,8,2,2,14,12,5,0,13,5,0,24,0,1,0,13,2,1,57,3,32
246,1996,9,5,0,9,8,3,0,18,14,0,14,0,0,8,15,2,4,44,13,49
246,1996,10,4,0,15,11,2,0,30,6,0,18,1,3,3,12,0,4,47,10,54
246,1996,11,1,1,15,9,4,0,15,6,0,9,0,1,5,3,2,4,30,7,41
246,1996,12,1,3,9,13,1,0,31,9,0,14,0,1,8,6,1,3,40,10,57
246,1997,1,1,0,7,16,5,0,18,9,0,11,0,0,5,5,0,1,38,6,39
246,1997,2,0,1,5,6,6,0,14,4,0,11,0,2,2,3,0,0,27,4,25
246,1997,3,2,1,12,10,6,0,18,8,0,15,0,0,2,5,2,2,39,4,40
246,1997,4,2,2,4,12,9,0,26,5,0,15,1,2,2,8,2,3,49,6,37
246,1997,5,2,1,9,16,16,0,24,4,1,16,4,0,1,7,0,4,60,4,38
246,1997,6,0,1,12,6,5,0,22,2,0,25,0,1,5,9,1,5,51,6,41
246,1997,7,5,1,7,13,13,0,18,8,0,17,0,0,5,8,3,1,53,10,38
246,1997,8,2,1,8,5,9,0,15,5,0,15,0,0,3,5,0,1,36,5,31
246,1997,9,3,1,16,14,7,0,11,8,0,21,0,2,4,7,1,2,52,9,39
246,1997,10,2,1,9,11,7,0,32,11,0,24,0,0,9,4,3,3,50,11,61
246,1997,11,2,0,6,10,12,0,17,12,0,18,3,2,2,9,2,1,50,6,37
246,1997,12,3,0,7,19,7,0,23,7,0,19,0,2,5,2,1,5,52,10,42
246,1998,1,2,0,8,11,8,0,12,12,1,18,3,0,5,5,1,2,44,8,37
246,1998,2,4,0,8,9,17,0,20,4,0,8,2,3,5,7,0,2,43,12,37
246,1998,3,2,0,7,14,10,0,21,3,0,19,2,0,1,6,0,1,50,3,32
246,1998,4,0,0,6,12,6,0,24,4,1,17,0,0,1,4,0,5,44,2,35
246,1998,5,1,0,7,14,11,0,19,5,0,18,1,2,4,7,3,3,53,7,35
246,1998,6,1,1,11,11,4,0,11,5,0,20,1,0,2,3,1,3,42,3,29
246,1998,7,1,0,2,12,7,0,24,4,0,24,0,0,2,5,0,4,52,3,32
246,1998,8,1,1,5,9,7,0,31,4,0,22,0,0,1,9,1,4,52,2,41
