TRACT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUTION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
103,1990,12,1,0,0,4,0,0,8,5,0,0,0,0,1,0,0,0,10,0,11,0,0,1,0,0,3,0,0,2,0,0,0,0,0,12,32,3
103,1991,1,4,0,0,2,0,1,4,1,4,0,0,0,0,0,0,0,7,1,10,0,0,0,2,0,0,0,1,4,1,0,0,0,0,15,21,0
103,1991,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,2,0,1,0,0,2,0,0,0,0,0,8,10,1
103,1991,3,8,1,0,2,0,0,8,6,4,0,0,0,1,0,0,0,7,0,2,0,0,0,2,1,2,0,1,2,0,0,0,0,0,23,19,3
103,1991,4,8,0,1,1,0,0,4,8,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,3,0,1,4,0,1,0,0,0,21,27,4
103,1991,5,4,3,0,0,0,0,7,6,2,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,16,0
103,1991,6,18,1,2,0,0,0,3,6,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,1,2,0,0,2,0,0,0,0,0,27,20,5
103,1991,7,6,0,0,0,0,0,5,6,2,0,0,0,0,0,0,0,8,0,9,0,0,0,0,1,3,0,1,5,0,1,0,0,0,19,25,4
103,1991,8,13,0,2,0,0,0,7,6,2,0,0,0,0,0,1,0,22,0,6,0,0,0,0,2,1,0,0,2,1,0,0,0,0,23,36,5
103,1991,9,2,0,2,0,0,0,8,8,2,0,1,0,0,0,0,0,12,0,7,0,0,0,0,1,2,0,0,6,0,0,1,0,0,18,29,5
103,1991,10,1,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,2,0,2,4,0,0,0,0,0,13,31,2
103,1991,11,4,0,0,1,0,0,3,5,1,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12,26,1
103,1991,12,6,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,1,3,0,0,6,0,0,0,0,0,19,23,4
103,1992,1,0,1,0,1,0,0,1,7,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,12,14,1
103,1992,2,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,13,0,3,0,0,0,0,2,2,0,0,7,0,1,0,0,0,19,19,4
103,1992,3,2,2,1,1,0,0,2,4,1,1,0,0,0,0,2,0,18,0,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,13,26,2
103,1992,4,1,1,0,0,0,0,4,5,2,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,22,0
103,1992,5,6,0,1,0,0,0,6,4,5,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,1,0,0,7,0,1,0,0,0,22,33,2
103,1992,6,2,0,0,0,0,0,5,10,4,2,0,0,0,0,0,0,7,0,5,0,0,1,1,1,4,0,1,4,0,0,0,0,0,20,21,5
103,1992,7,16,0,0,0,0,0,8,5,4,0,0,0,0,0,1,0,15,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,28,2
103,1992,8,13,0,0,1,0,0,2,7,2,0,0,0,0,0,0,0,10,0,4,0,0,0,1,0,4,0,1,1,0,0,0,0,0,24,20,4
103,1992,9,9,0,1,0,0,0,2,9,0,0,0,0,0,1,1,0,8,0,5,0,0,0,0,0,2,0,0,6,0,0,0,0,0,24,17,3
103,1992,10,4,0,1,1,0,0,1,16,2,2,0,0,1,0,1,0,11,0,6,0,0,0,0,0,4,0,0,3,1,0,0,0,0,26,22,5
103,1992,11,1,0,0,0,0,0,2,13,1,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,6,0,0,8,0,0,0,0,0,23,24,6
103,1992,12,3,5,1,0,0,0,2,9,1,0,1,0,0,0,0,0,9,0,7,0,0,0,0,0,3,0,1,3,0,0,0,0,0,21,21,4
103,1993,1,3,6,0,0,0,0,2,13,1,0,0,0,0,1,0,0,10,0,6,0,0,0,0,0,1,0,0,2,1,1,0,0,0,25,19,1
103,1993,2,2,1,0,0,0,0,0,8,1,0,0,0,0,0,2,0,10,0,3,0,0,0,0,0,1,0,0,6,0,1,0,0,0,18,14,1
103,1993,3,1,3,0,0,0,0,3,14,1,2,0,0,0,0,1,0,7,0,11,0,0,0,0,0,4,0,1,7,0,0,0,0,0,26,25,4
103,1993,4,4,0,0,0,0,0,0,8,1,0,0,0,0,2,2,0,7,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,14,12,2
103,1993,5,4,1,0,0,0,0,2,20,0,0,0,0,0,0,0,0,13,0,14,0,0,1,0,0,2,0,0,7,0,2,0,0,0,32,31,2
103,1993,6,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,14,11,1
103,1993,7,5,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,15,11,2
103,1993,8,4,5,0,0,0,0,4,7,3,0,0,0,0,1,1,0,6,0,2,0,0,0,0,0,2,0,2,8,0,0,0,0,0,27,14,2
103,1993,9,6,3,0,0,0,0,4,4,1,0,1,0,1,0,1,0,6,0,5,0,0,0,0,0,4,0,0,6,0,0,0,0,1,20,19,4
103,1993,10,4,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,4,0,0,0,0,0,14,13,2
103,1993,11,5,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,13,8,1
103,1993,12,2,1,0,0,0,0,2,7,0,0,0,0,0,0,1,0,8,0,5,0,0,0,0,0,1,0,1,4,0,0,0,0,0,14,16,1
103,1994,1,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,8,11,3
103,1994,2,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,5,0,2,0,0,0,0,0,1,0,1,2,0,1,0,0,0,9,9,1
103,1994,3,3,3,0,1,0,0,1,5,1,0,0,0,0,1,0,0,16,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,17,19,1
103,1994,4,1,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,15,0
103,1994,5,5,5,2,0,0,1,4,1,4,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,5,0,1,0,0,0,20,13,3
103,1994,6,3,3,0,0,0,0,4,11,2,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,0,6,0,2,0,0,0,25,19,3
103,1994,7,3,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,1,0,0,6,0,1,0,0,0,21,17,2
103,1994,8,2,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,1,6,0,1,0,0,0,15,12,0
103,1994,9,1,2,1,0,0,0,6,5,1,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,1,3,0,0,0,0,0,12,21,4
103,1994,10,3,4,0,0,0,0,3,14,1,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,2,0,0,2,1,1,0,0,0,24,34,2
103,1994,11,1,2,0,0,0,0,7,8,1,0,0,0,0,0,3,0,16,0,16,0,0,0,0,0,1,0,0,5,2,1,0,0,1,17,40,1
103,1994,12,2,1,0,1,0,0,2,6,3,0,1,0,0,0,0,0,11,0,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,15,18,1
103,1995,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,8,8,0
103,1995,2,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,7,0,3,0,0,3,0,0,2,0,1,2,0,0,0,0,0,7,12,2
103,1995,3,3,3,0,0,0,0,2,4,2,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,1,0,0,3,0,1,0,0,0,15,13,1
103,1995,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,0,0,1,0,1,1,0,1,3,0,1,0,0,0,9,11,2
103,1995,5,2,0,1,0,0,1,2,1,2,0,0,0,1,0,1,0,5,0,4,0,0,1,0,0,1,0,2,1,0,0,0,0,0,6,12,2
103,1995,6,7,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,6,0,0,1,0,0,0,0,0,6,0,0,0,0,0,17,17,0
103,1995,7,4,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,1,0,0,6,0,0,0,0,0,18,24,1
103,1995,8,3,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,8,0,0,0,0,0,14,10,0
103,1995,9,1,1,0,0,0,0,2,4,0,0,0,0,0,1,2,0,10,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,15,0
103,1995,10,4,4,0,0,0,0,3,11,5,0,0,1,0,0,1,0,10,0,2,0,0,0,0,0,2,0,0,10,1,0,0,0,0,34,17,2
103,1995,11,2,3,2,0,0,0,1,5,2,0,0,0,0,1,1,0,11,0,2,0,0,0,0,0,1,0,0,6,0,1,0,0,0,18,15,3
103,1995,12,1,0,0,0,0,0,3,3,2,0,0,1,0,1,1,0,6,0,5,0,0,0,0,1,4,0,1,4,1,1,0,0,0,10,18,5
103,1996,1,4,0,0,0,0,0,0,4,2,1,0,0,0,0,2,0,13,0,4,0,0,0,0,0,3,0,0,2,0,1,0,0,0,12,20,3
103,1996,2,2,2,0,0,0,0,4,8,0,1,0,0,0,0,2,0,11,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16,18,0
103,1996,3,0,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,9,17,4
103,1996,4,4,3,1,0,0,0,1,5,1,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,16,11,2
103,1996,5,3,1,2,0,0,0,3,5,0,0,0,0,0,1,0,0,11,0,8,0,0,0,0,1,1,0,1,5,1,1,0,0,0,14,23,4
103,1996,6,12,5,2,0,0,0,3,3,1,1,0,0,0,0,0,0,4,0,4,1,0,0,0,0,3,0,1,8,0,0,0,0,0,29,14,6
103,1996,7,11,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,8,0,2,0,0,1,0,0,1,0,0,5,0,0,0,0,0,18,11,2
103,1996,8,4,4,0,1,0,0,1,6,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,4,0,0,0,0,0,20,7,1
103,1996,9,7,3,0,0,0,0,0,5,2,0,0,0,1,1,0,0,6,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,18,7,1
103,1996,10,8,0,0,0,0,0,1,2,4,0,0,0,1,1,3,0,5,0,3,0,0,0,0,0,3,0,0,7,2,1,0,0,0,21,12,3
103,1996,11,5,3,0,1,0,0,3,5,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,19,12,1
103,1996,12,7,3,0,0,0,0,1,6,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,2,0,0,4,1,1,0,0,0,20,12,2
103,1997,1,5,3,1,0,0,0,4,3,2,1,0,0,1,0,1,0,10,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,16,17,2
103,1997,2,2,3,1,0,0,0,1,5,2,0,0,0,1,1,0,0,8,0,3,0,0,0,0,1,1,0,1,7,2,0,0,0,0,19,13,3
103,1997,3,6,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,2,0,0,5,0,1,0,0,0,14,12,2
103,1997,4,6,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,15,12,1
103,1997,5,4,2,1,0,0,0,2,11,3,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,2,0,0,6,0,2,0,0,0,26,19,3
103,1997,6,4,6,0,0,0,0,1,3,1,0,0,0,0,1,1,0,5,0,1,1,0,0,0,1,2,0,0,7,0,1,0,0,0,21,9,4
103,1997,7,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,14,9,2
103,1997,8,12,3,0,0,0,0,0,8,2,0,0,0,1,1,0,0,5,0,2,0,0,0,0,0,1,0,0,4,1,1,0,0,0,29,8,1
103,1997,9,9,1,0,0,0,0,2,5,3,1,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,0,20,14,1
103,1997,10,2,5,0,0,0,0,1,5,2,0,0,0,0,0,1,0,7,0,1,0,0,0,0,1,1,0,2,5,0,0,0,0,0,19,10,2
103,1997,11,4,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,13,8,1
103,1997,12,4,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,11,9,1
103,1998,1,3,3,0,0,0,0,3,6,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,15,9,0
103,1998,2,5,1,0,0,0,0,2,7,0,0,0,0,1,0,1,0,8,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,0,15,14,1
103,1998,3,1,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,11,15,1
103,1998,4,4,1,0,1,0,0,2,5,3,1,0,0,1,0,0,0,7,0,6,0,0,0,0,1,1,0,0,5,0,0,0,0,0,19,16,2
103,1998,5,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,2,0,0,4,0,0,0,0,0,11,9,3
103,1998,6,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,1,0,1,6,1,1,0,0,0,11,11,2
103,1998,7,9,2,1,0,0,0,2,7,3,1,0,0,1,0,1,0,8,0,7,0,0,1,0,0,2,0,0,10,1,1,0,0,0,31,19,3
103,1998,8,12,8,1,0,0,0,2,6,1,0,0,0,0,1,1,0,9,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,0,30,16,5
103,1998,9,5,1,0,0,0,0,4,2,1,2,0,0,0,0,0,0,7,0,4,0,0,0,0,0,2,0,0,7,1,2,0,0,0,16,17,2
103,1998,10,8,3,0,1,0,0,0,6,2,1,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,22,8,0
103,1998,11,6,2,1,0,0,0,4,7,0,0,0,0,0,0,2,0,8,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,18,17,3
103,1998,12,2,3,0,0,0,0,3,8,1,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,15,22,0
103,1999,1,3,4,2,0,0,0,1,8,0,4,0,1,0,0,0,0,7,0,4,0,0,1,0,0,1,0,0,3,1,0,0,0,0,18,13,3
103,1999,2,2,6,2,0,0,0,1,5,2,0,0,0,0,0,1,0,8,0,4,0,0,1,1,0,1,0,0,6,1,1,0,0,1,21,14,3
103,1999,3,2,5,0,0,0,0,0,1,2,6,1,0,0,0,0,0,7,0,2,0,0,4,0,0,1,0,0,4,0,0,0,0,0,14,10,1
103,1999,4,1,2,0,1,0,0,1,4,1,1,0,0,0,0,0,0,7,0,1,0,0,4,0,0,1,0,0,2,1,0,0,0,0,11,10,1
103,1999,5,0,1,0,0,0,0,2,2,1,1,0,0,0,1,0,0,12,0,2,0,0,3,0,0,1,0,1,1,0,0,1,0,0,5,17,1
103,1999,6,6,0,1,0,0,0,3,2,3,0,0,0,1,0,1,0,7,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,15,13,1
103,1999,7,7,1,0,0,0,0,2,2,2,2,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,3,1,1,0,0,0,15,5,1
103,1999,8,6,5,0,0,0,0,3,2,3,3,0,0,0,0,1,0,8,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,18,14,0
103,1999,9,5,2,1,0,0,0,0,3,1,0,0,0,0,1,0,0,17,0,2,0,0,2,0,1,1,0,1,3,0,0,0,0,0,14,20,3
103,1999,10,3,6,0,0,0,0,1,2,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,13,4,0
103,1999,11,3,2,1,0,0,0,0,3,4,1,0,0,1,0,0,0,7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,13,9,2
103,1999,12,3,3,0,0,0,0,0,3,1,4,1,0,2,2,2,0,8,0,1,0,0,2,0,0,2,0,2,1,1,0,1,0,0,11,11,2
103,2000,1,1,1,2,0,0,0,1,2,1,2,3,0,0,0,2,0,6,0,2,0,0,0,0,1,1,0,2,4,0,0,0,0,0,9,10,4
103,2000,2,1,0,1,0,0,0,0,7,4,5,1,0,0,0,0,0,3,0,1,0,0,1,1,1,2,0,1,6,0,0,0,0,0,18,6,4
103,2000,3,0,2,0,0,0,0,4,8,1,2,0,0,0,0,1,0,11,0,5,0,0,0,0,0,1,0,1,8,1,0,0,0,1,19,21,1
103,2000,4,3,0,0,0,0,0,2,6,2,4,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,16,14,0
103,2000,5,0,1,1,0,0,0,0,3,2,5,0,0,0,0,1,0,3,1,3,0,0,1,0,1,1,0,0,9,0,0,0,0,0,15,7,3
103,2000,6,1,1,1,0,0,0,1,5,1,3,1,0,0,0,1,0,4,0,4,0,0,1,0,0,1,0,2,7,1,2,0,0,2,15,10,2
103,2000,7,1,2,0,0,0,0,1,2,1,8,0,0,0,1,2,0,4,0,2,0,0,1,0,0,3,0,1,3,0,2,0,0,0,9,10,3
103,2000,8,2,1,0,0,0,0,2,5,3,3,0,0,0,0,1,0,7,0,3,0,0,1,0,1,0,0,1,2,1,1,0,0,0,13,12,1
103,2000,9,4,0,1,0,0,0,1,5,2,0,1,0,0,1,1,0,7,0,2,0,0,1,0,2,1,0,2,9,0,0,0,0,0,20,11,4
103,2000,10,9,3,1,0,0,0,1,3,2,0,1,0,0,0,1,0,4,0,5,0,0,4,1,1,1,0,0,6,1,0,1,0,0,23,11,3
103,2000,11,1,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,1,0,1,3,0,0,0,0,0,10,13,1
103,2000,12,0,2,2,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,2,0,0,0,0,1,4,0,1,4,1,1,0,0,0,10,12,7
103,2001,1,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0
103,2001,2,2,0,1,0,0,0,1,2,2,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,7,1
103,2001,3,4,2,2,0,1,0,0,2,2,1,0,0,0,0,0,0,6,0,3,0,0,1,0,0,1,0,1,6,1,0,0,0,0,16,10,3
103,2001,4,4,1,2,0,0,0,0,4,3,6,0,0,0,0,1,1,4,0,2,0,0,1,0,0,2,0,0,7,1,0,0,0,0,19,8,4
103,2001,5,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,2,2,0,0,0,0,1,5,4,2
103,2001,6,6,0,0,0,0,0,2,1,1,9,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,4,0,2,0,0,0,12,5,0
103,2001,7,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,2,0,4,0,0,1,0,0,1,0,0,3,0,2,0,0,0,8,7,1
103,2001,8,2,6,1,0,0,0,0,12,0,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,23,4,1
103,2001,9,3,1,2,0,0,0,2,3,3,2,0,0,1,0,0,1,6,1,4,0,0,1,0,0,1,0,0,6,0,0,0,0,2,16,13,3
103,2001,10,2,1,2,0,0,0,1,1,4,0,0,0,0,2,3,0,9,0,6,0,0,1,1,0,2,0,1,12,0,0,0,0,2,20,18,4
103,2001,11,1,5,2,0,0,0,2,4,1,3,0,0,0,0,1,0,7,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,14,9,3
103,2001,12,3,1,1,0,0,0,2,0,1,9,0,0,0,1,0,0,6,0,2,0,0,0,1,0,0,0,0,5,0,1,0,0,0,10,10,1
201,1990,1,4,0,1,2,0,1,4,8,10,2,0,0,1,4,13,0,60,1,11,0,0,2,1,0,5,0,2,18,1,5,0,0,0,42,80,6
201,1990,2,4,0,1,0,0,0,4,9,8,4,0,0,0,0,0,0,73,3,9,0,0,2,3,0,16,0,2,17,1,2,0,0,0,38,102,17
201,1990,3,5,0,1,0,0,0,16,17,7,0,0,1,0,1,7,0,38,0,12,0,0,0,2,1,6,0,1,21,1,2,0,0,0,50,72,8
201,1990,4,5,0,3,0,0,0,12,10,5,2,0,0,2,2,10,0,49,0,7,0,0,0,14,1,18,0,2,20,1,1,1,0,0,40,86,22
201,1990,5,2,2,1,0,0,0,11,7,8,0,1,0,0,0,8,0,42,1,13,0,0,0,17,4,10,0,6,15,1,0,0,0,0,34,76,15
201,1990,6,1,0,1,0,0,0,12,15,9,0,0,1,0,1,15,0,61,0,18,0,0,0,22,0,9,0,2,21,3,1,0,0,0,46,100,10
201,1990,7,2,0,1,1,0,0,20,16,4,0,0,0,0,0,5,0,68,2,19,0,0,0,7,1,10,0,0,14,1,2,1,0,0,37,117,12
201,1990,8,3,1,1,0,0,0,7,11,7,0,0,0,0,2,7,0,74,0,19,0,0,5,3,0,8,0,0,20,0,2,0,0,0,42,108,9
201,1990,9,4,0,5,1,0,0,4,12,2,0,0,0,0,2,8,0,64,1,17,1,0,1,4,1,14,0,4,14,1,1,0,0,0,33,99,21
201,1990,10,3,1,3,0,0,0,5,15,4,0,0,1,0,0,6,0,67,0,18,0,0,0,7,0,11,0,0,18,0,0,0,0,0,41,101,14
201,1990,11,5,0,0,0,0,0,5,7,2,0,0,2,0,1,3,0,71,0,18,0,0,0,5,0,12,0,1,18,0,0,0,0,0,32,106,12
201,1990,12,2,0,2,0,0,0,6,11,7,2,1,1,0,0,3,0,65,0,10,0,0,0,11,0,10,0,0,23,1,0,0,0,0,43,91,12
201,1991,1,3,0,2,0,0,1,8,12,8,0,0,0,0,1,4,0,51,0,12,0,0,0,10,0,9,0,1,11,0,1,0,0,0,34,80,11
201,1991,2,4,0,0,0,0,0,3,8,7,0,0,0,0,1,5,0,50,0,13,0,0,0,11,0,12,0,1,12,0,0,0,0,0,31,78,12
201,1991,3,5,1,0,0,0,0,5,2,7,2,0,2,0,0,4,0,46,0,10,0,0,0,8,0,14,0,0,22,0,0,0,0,0,37,75,14
201,1991,4,1,0,0,0,0,0,3,3,2,1,0,1,0,0,7,0,54,0,6,0,0,0,0,0,9,0,1,17,0,0,0,0,0,23,72,9
201,1991,5,5,3,1,0,0,1,4,8,1,1,0,0,0,1,5,0,75,0,12,0,0,0,0,0,15,0,2,15,1,0,0,0,0,32,106,16
201,1991,6,3,0,3,0,0,0,5,7,1,0,0,1,1,0,8,0,53,0,17,0,0,0,0,1,8,0,0,17,0,0,0,0,0,28,83,12
201,1991,7,4,0,0,0,0,0,19,7,3,0,0,0,1,0,2,0,66,0,21,0,0,0,0,0,13,0,0,17,0,1,0,0,0,31,119,13
201,1991,8,4,0,1,0,0,0,7,14,4,0,0,2,1,0,8,0,75,0,33,0,0,0,0,2,18,0,1,8,0,0,0,0,0,30,133,21
201,1991,9,9,0,2,0,0,0,12,9,3,2,0,0,1,0,7,0,77,0,14,0,0,0,0,1,13,0,0,8,1,0,0,0,0,29,116,16
201,1991,10,3,2,3,0,0,0,9,13,2,2,0,1,0,1,5,0,85,0,17,0,0,0,0,3,21,0,1,11,0,0,0,0,0,31,132,27
201,1991,11,6,0,0,0,0,0,6,5,4,1,1,0,0,1,1,0,78,0,14,0,0,0,0,1,12,0,0,13,0,0,0,0,0,28,110,13
201,1991,12,3,0,1,3,0,0,3,10,4,0,1,2,0,0,4,0,56,0,10,0,0,0,0,1,22,0,1,11,0,0,0,0,0,31,91,24
201,1992,1,8,0,3,0,0,0,9,10,6,1,1,1,0,0,2,0,54,0,17,0,0,0,0,0,15,0,1,16,0,1,0,0,0,40,95,18
201,1992,2,2,0,1,0,0,0,4,12,9,0,1,1,0,0,4,0,69,0,12,0,0,0,0,0,18,0,3,18,0,0,0,0,0,41,103,19
201,1992,3,3,0,0,0,0,0,4,10,0,2,0,0,0,0,1,0,56,0,15,0,0,0,0,0,11,0,0,15,1,1,0,0,0,28,86,11
201,1992,4,2,0,1,0,0,1,4,7,1,2,0,1,1,0,4,0,64,0,8,0,0,0,0,0,14,0,1,17,0,0,0,0,0,27,90,15
201,1992,5,4,0,1,0,0,0,10,7,2,0,0,0,0,0,5,0,60,0,12,0,0,0,0,0,14,0,0,19,0,0,0,0,0,32,96,15
201,1992,6,0,0,1,0,0,0,3,4,10,0,0,0,0,0,4,0,80,0,16,0,0,0,0,0,18,0,1,17,0,0,0,0,0,31,117,19
201,1992,7,3,0,0,0,0,0,5,13,11,0,0,1,0,1,1,0,67,0,7,0,0,0,0,0,13,0,0,11,0,0,0,0,0,38,92,13
201,1992,8,9,1,2,0,0,0,10,8,7,5,0,2,0,0,5,0,60,0,17,0,0,0,4,2,10,0,1,17,0,4,0,0,0,42,97,14
201,1992,9,4,0,1,1,0,0,9,14,10,2,0,0,1,0,8,0,39,0,7,0,0,0,1,0,13,0,0,25,1,1,0,0,0,54,68,14
201,1992,10,4,2,0,0,0,0,12,26,3,3,0,1,0,2,7,0,81,0,9,0,0,0,0,1,11,0,1,19,1,0,0,0,0,54,113,12
201,1992,11,2,0,1,1,0,0,15,23,7,1,0,0,1,1,4,0,70,0,10,0,0,0,0,0,13,0,1,30,1,0,0,0,0,63,108,14
201,1992,12,2,0,1,0,0,0,8,20,6,1,0,2,1,1,7,0,58,0,4,0,0,0,0,0,12,0,1,16,0,1,0,0,0,44,82,13
201,1993,1,3,0,1,0,0,0,9,20,8,0,0,1,0,2,6,0,44,0,17,1,0,0,0,0,19,0,1,28,1,1,0,0,0,59,89,21
201,1993,2,1,1,2,0,0,0,9,20,5,0,1,0,0,1,4,0,45,0,11,0,0,0,0,0,14,0,0,24,0,1,0,0,0,51,79,16
201,1993,3,4,0,2,0,0,2,9,14,16,1,0,0,0,1,5,0,57,0,8,0,0,0,1,1,9,0,1,36,0,4,0,0,0,70,83,12
