BEATPLUS,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISOCNDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
52,1992,11,21,42,12,4,0,0,45,117,27,3,0,0,2,1,6,0,61,0,96,0,0,0,0,1,34,0,3,91,2,1,0,0,2,302,236,47
52,1992,12,48,84,11,3,0,0,47,115,22,0,0,2,3,2,8,0,56,0,78,1,0,0,0,2,46,0,4,111,6,5,0,0,5,383,227,60
52,1993,1,41,66,15,7,0,0,43,120,14,1,0,0,3,3,10,0,75,1,79,0,0,0,0,2,40,0,4,105,5,5,0,0,1,353,237,57
52,1993,2,36,49,6,7,0,0,34,82,19,2,1,1,2,3,8,0,51,1,64,0,0,0,0,5,40,0,8,95,4,3,0,0,2,288,189,51
52,1993,3,50,63,6,3,0,0,31,102,24,4,0,1,2,2,2,0,67,0,68,0,0,0,0,1,27,0,4,102,1,1,0,1,0,344,193,34
52,1993,4,38,38,10,5,0,0,42,94,17,3,0,0,3,4,4,0,59,0,66,0,0,0,0,0,11,0,1,95,5,3,0,0,0,287,178,21
52,1993,5,47,70,9,11,0,0,57,98,27,1,1,0,5,3,6,0,76,0,112,0,0,0,0,2,13,0,9,100,4,1,0,0,2,353,258,24
52,1993,6,66,125,5,5,0,0,69,91,37,7,0,1,9,4,4,0,71,1,74,0,0,0,0,1,23,0,2,92,3,1,1,0,1,416,237,29
52,1993,7,45,68,6,1,0,0,54,86,15,11,0,0,3,1,3,0,69,0,81,0,0,0,0,1,21,0,4,83,1,9,3,3,0,298,225,28
52,1993,8,47,89,8,3,0,0,40,84,21,3,0,0,0,2,7,0,94,0,64,1,0,0,0,2,16,0,3,109,2,10,0,0,1,353,214,27
52,1993,9,47,86,9,1,0,0,38,70,24,14,0,1,4,3,5,0,75,0,74,1,0,1,0,0,18,0,2,81,3,4,0,0,1,309,205,28
52,1993,10,49,76,14,6,0,2,60,108,26,8,0,1,3,2,4,0,66,0,68,0,0,0,0,1,18,0,2,99,1,5,0,0,2,364,212,33
52,1993,11,28,60,6,1,0,1,47,100,16,8,0,1,7,1,5,0,60,0,57,1,0,0,0,2,22,0,2,79,1,6,1,0,3,284,186,31
52,1993,12,39,51,6,6,0,0,44,86,13,4,0,1,3,3,3,0,71,0,57,0,0,0,0,3,21,1,2,83,2,4,0,0,0,278,193,30
52,1994,1,5,21,7,4,0,0,51,54,27,2,0,1,3,2,5,0,41,0,24,0,0,0,0,3,19,0,3,78,0,8,0,0,0,189,135,29
52,1994,2,21,44,10,1,0,0,18,63,29,4,2,0,1,1,3,0,53,0,47,0,0,0,0,0,19,0,1,79,4,3,0,1,2,237,137,29
52,1994,3,29,47,6,4,0,0,36,54,27,5,0,1,5,1,8,0,55,0,52,1,0,0,0,2,19,0,3,81,3,3,1,0,0,242,162,28
52,1994,4,33,55,10,1,0,0,43,72,20,4,0,1,0,3,5,0,60,0,51,2,0,0,0,3,15,1,5,94,4,8,0,0,0,275,169,30
52,1994,5,26,57,8,0,0,0,46,98,21,5,1,2,4,2,4,0,72,0,51,0,0,0,0,0,14,0,1,75,3,9,1,3,0,277,183,22
52,1994,6,33,36,5,2,0,0,39,69,20,4,0,1,8,0,4,0,89,0,55,0,0,0,0,2,9,0,2,88,3,9,0,3,0,248,192,16
52,1994,7,25,55,2,2,0,0,35,73,21,5,0,0,4,3,14,0,91,0,76,0,0,0,0,3,27,0,9,89,5,11,0,0,3,265,229,32
52,1994,8,50,65,9,3,0,0,62,79,24,7,0,0,2,4,7,0,103,0,57,0,0,0,0,2,24,0,7,62,0,9,1,0,2,283,246,35
52,1994,9,47,65,5,3,0,0,28,75,28,3,2,1,1,1,6,0,77,0,58,1,0,0,0,2,28,0,1,95,4,10,1,0,0,313,191,36
52,1994,10,52,34,4,5,0,0,24,98,28,4,0,0,4,1,3,0,65,1,79,0,0,0,0,1,12,0,2,80,3,8,2,3,0,297,180,17
52,1994,11,22,26,4,3,0,2,37,92,18,5,0,0,3,4,9,0,86,1,72,0,0,0,0,7,11,0,13,63,5,11,1,0,0,224,206,22
52,1994,12,33,27,3,0,0,0,25,62,27,6,0,0,4,6,3,0,66,0,52,0,0,0,0,2,24,1,6,57,3,7,2,0,0,206,167,29
52,1995,1,22,27,6,3,0,0,31,41,17,1,0,1,4,2,5,0,50,0,40,0,0,0,0,2,21,0,6,52,2,6,1,1,1,162,142,29
52,1995,2,34,18,4,2,0,0,15,37,22,7,1,0,5,8,8,0,56,0,29,0,0,0,0,3,16,0,3,58,2,2,1,0,0,171,116,23
52,1995,3,31,30,8,6,0,0,30,72,17,5,1,0,8,1,10,0,65,1,37,0,0,0,1,0,16,0,3,66,0,6,1,0,0,222,148,24
52,1995,4,45,37,3,1,0,1,28,51,21,4,0,0,3,5,8,0,51,0,46,1,0,0,1,1,17,0,5,83,0,3,1,0,0,238,142,22
52,1995,5,35,37,5,2,0,0,32,49,20,4,0,0,3,4,7,,54,0,46,0,0,0,0,3,15,0,7,68,1,4,0,0,0,211,147,23
52,1995,6,42,54,6,7,0,0,22,62,31,4,0,0,7,3,6,0,58,0,43,0,0,0,0,1,15,1,4,80,2,7,1,0,0,276,138,22
52,1995,7,32,61,7,6,0,1,24,52,22,4,0,1,5,2,7,0,74,0,49,1,0,0,0,5,19,0,4,74,4,6,2,1,1,247,166,32
52,1995,8,33,43,3,1,0,0,34,67,26,7,0,3,4,3,6,0,69,0,38,1,0,0,0,0,12,0,4,77,1,4,1,0,2,247,153,16
52,1995,9,41,39,7,3,0,0,25,52,20,4,0,0,4,2,3,0,69,0,46,0,0,0,0,1,17,0,3,73,2,5,0,1,0,228,157,25
52,1995,10,43,25,5,1,0,0,59,41,24,2,0,0,6,3,9,0,62,0,43,0,0,0,0,4,9,0,5,62,2,1,0,0,1,196,173,18
52,1995,11,19,37,8,1,0,0,24,59,15,1,1,1,2,1,1,0,53,0,36,0,0,0,0,1,11,0,7,52,2,6,0,0,0,183,124,20
52,1995,12,16,17,9,1,0,0,32,29,23,0,0,0,5,3,4,0,51,0,32,0,0,0,0,0,24,0,2,54,1,1,0,0,0,140,139,33
52,1996,1,17,18,3,3,0,0,15,33,19,2,1,0,4,2,8,0,38,0,36,0,0,0,0,2,16,0,3,63,4,8,1,0,1,153,105,21
52,1996,2,32,20,6,5,0,0,18,52,18,2,0,0,3,4,13,0,56,0,45,0,0,0,0,0,18,0,3,59,5,4,0,0,0,186,137,24
52,1996,3,16,32,3,5,0,0,21,28,14,1,0,0,2,6,4,0,39,0,31,0,0,0,0,3,11,1,3,52,2,5,0,0,0,147,102,17
52,1996,4,23,22,4,5,0,0,21,50,12,7,0,0,2,1,7,0,46,1,37,1,0,0,0,0,12,0,1,63,5,7,0,2,0,175,116,17
52,1996,5,21,34,6,1,0,0,19,37,10,3,0,0,3,4,12,0,48,0,34,1,0,0,0,2,18,0,4,64,2,6,0,0,1,167,119,27
52,1996,6,35,42,4,2,0,0,17,38,12,1,0,1,5,5,9,0,74,0,34,0,0,0,0,5,15,0,6,47,4,6,0,0,1,176,140,24
52,1996,7,22,19,5,2,0,0,26,38,12,2,0,0,3,4,10,0,47,0,25,1,0,0,0,2,11,0,4,48,2,1,0,0,0,141,109,19
52,1996,8,25,20,1,3,0,0,17,41,14,0,1,0,6,6,6,0,63,0,36,0,0,0,0,3,14,0,4,55,5,2,0,1,2,158,130,18
52,1996,9,21,27,8,1,0,0,18,20,13,2,0,1,3,2,0,0,38,0,49,1,0,0,0,1,9,0,2,64,3,5,0,0,0,146,114,19
52,1996,10,32,28,1,2,0,0,15,57,17,1,0,1,1,3,8,0,35,0,33,0,0,0,1,1,9,0,6,53,0,11,1,1,0,189,92,11
52,1996,11,26,32,1,1,0,0,25,35,12,1,1,1,3,3,7,0,39,0,27,0,0,0,0,2,15,0,2,37,1,3,0,0,1,143,106,18
52,1996,12,18,31,5,2,0,0,27,30,19,1,0,0,3,7,5,0,54,0,37,0,0,0,0,5,12,1,2,50,0,7,1,1,0,150,130,22
52,1997,1,17,34,5,2,0,1,24,44,14,4,0,0,3,1,6,0,54,0,25,1,0,0,0,0,10,0,5,55,0,8,1,1,1,166,113,16
52,1997,2,30,25,4,1,0,0,19,44,13,2,0,1,2,6,11,0,52,0,29,1,0,0,0,1,9,0,1,45,3,3,0,0,0,158,109,15
52,1997,3,24,33,8,2,0,0,26,59,23,8,0,0,4,2,2,0,63,0,45,0,0,0,0,5,13,0,5,61,1,2,1,2,1,202,147,26
52,1997,4,24,34,6,1,0,0,25,48,18,3,0,1,4,4,3,0,72,0,48,0,0,0,0,0,11,0,4,62,2,4,1,0,1,187,156,17
52,1997,5,30,36,6,2,0,1,17,58,22,2,1,1,1,3,9,0,59,0,24,0,0,0,0,2,8,0,7,92,2,10,0,0,2,240,108,16
52,1997,6,45,41,9,7,0,0,26,61,23,4,0,0,5,8,9,0,96,0,43,0,0,1,0,4,14,0,9,71,0,7,0,0,0,248,179,27
52,1997,7,30,22,5,3,0,0,39,82,15,5,0,1,5,3,10,0,84,0,38,0,0,0,0,1,13,0,7,57,1,3,0,1,2,209,174,19
52,1997,8,23,47,10,4,0,0,25,55,17,4,0,1,2,7,9,0,68,0,35,0,0,0,0,1,15,0,3,64,1,2,1,1,2,210,143,26
52,1997,9,33,43,7,1,0,0,31,48,18,2,0,1,1,3,3,0,70,1,46,1,0,0,0,0,12,0,0,60,2,9,0,0,0,203,159,20
52,1997,10,22,18,8,0,0,1,31,63,21,3,1,2,5,5,9,0,73,0,42,0,0,0,0,1,7,1,5,92,3,8,1,1,0,216,153,16
52,1997,11,13,10,12,3,0,1,24,58,20,0,1,0,5,4,7,0,62,0,48,1,0,0,0,3,15,0,5,65,3,7,1,0,0,169,149,31
52,1997,12,13,18,8,1,0,0,23,78,11,5,0,0,5,3,6,0,82,0,43,0,0,0,0,0,13,1,2,48,1,5,0,0,0,169,161,21
52,1998,1,35,26,8,2,0,0,25,84,14,5,0,1,10,12,8,0,91,0,47,0,0,0,0,3,11,0,6,57,2,6,0,1,0,218,174,22
52,1998,2,22,17,6,2,0,1,19,54,25,4,0,1,7,4,9,0,65,0,48,0,0,1,0,2,6,0,4,46,3,3,0,0,2,166,138,14
52,1998,3,38,13,3,2,0,0,12,64,21,5,2,0,4,4,10,0,65,0,36,1,0,0,0,0,6,0,0,74,0,2,0,0,2,212,119,10
52,1998,4,35,18,12,3,0,0,27,60,30,1,1,3,6,4,5,0,73,0,26,0,0,1,1,0,7,0,5,83,1,7,0,0,0,229,133,19
52,1998,5,44,35,8,2,0,0,27,89,20,11,0,2,7,6,16,0,95,0,30,0,0,0,1,2,11,0,3,83,0,7,0,0,1,273,163,21
52,1998,6,30,27,8,1,0,0,39,47,25,4,0,0,2,8,16,0,73,2,39,0,0,0,0,1,14,0,7,78,2,7,0,0,0,208,165,23
52,1998,7,37,26,9,2,0,0,63,76,17,5,0,1,5,4,4,0,84,0,44,0,0,0,0,1,19,0,2,74,7,6,0,0,0,232,210,29
52,1998,8,29,31,10,3,0,0,49,56,14,7,1,1,5,17,9,0,89,0,42,0,0,0,0,1,17,0,2,88,4,5,1,1,2,221,197,28
52,1998,9,28,34,4,0,0,1,33,48,12,3,1,1,8,8,5,0,83,0,50,0,0,0,0,3,13,0,6,62,1,4,0,0,1,184,179,20
52,1998,10,28,31,10,1,0,1,36,57,26,6,2,1,7,3,10,0,79,2,53,0,0,0,0,2,15,0,5,69,6,5,1,1,1,212,183,27
52,1998,11,23,28,7,2,0,1,34,38,15,4,1,2,3,1,7,0,61,1,38,0,0,0,0,0,16,0,2,47,3,2,0,0,0,153,149,23
52,1998,12,17,45,10,1,0,0,28,59,17,10,2,2,3,1,5,0,64,0,48,1,0,0,1,3,14,0,3,54,0,6,0,0,2,193,154,28
52,1999,1,14,32,6,2,0,0,31,50,15,2,0,1,7,2,6,0,83,0,57,1,0,2,0,0,18,0,1,46,7,4,0,0,2,159,189,25
52,1999,2,37,25,2,3,0,1,18,45,14,5,1,0,8,2,6,0,70,0,39,0,0,3,0,0,13,0,2,57,2,6,1,0,0,181,140,15
52,1999,3,31,28,5,2,0,0,32,45,24,21,6,1,4,4,9,0,76,0,43,0,0,1,0,0,9,1,1,73,1,3,1,0,0,203,160,14
52,1999,4,27,14,4,0,0,0,18,40,21,30,6,0,5,5,2,0,51,1,49,0,0,0,0,0,11,1,1,66,7,1,1,2,2,168,129,15
52,1999,5,36,49,7,1,0,0,31,43,14,11,0,2,1,1,12,0,87,1,57,0,0,1,0,2,9,0,2,79,4,5,1,0,1,222,184,18
52,1999,6,28,40,5,7,0,0,27,44,38,6,1,0,0,3,12,0,93,0,48,0,0,1,0,6,6,0,7,67,8,2,0,0,0,224,174,17
52,1999,7,37,32,10,2,0,0,25,42,24,5,0,0,6,2,10,0,82,0,40,0,0,0,0,0,12,0,4,50,2,6,0,0,1,187,159,22
52,1999,8,36,55,8,2,0,0,32,47,36,7,0,0,4,3,12,0,96,0,40,0,0,1,1,2,11,0,7,56,1,5,0,0,0,232,179,21
52,1999,9,29,29,9,0,0,0,28,52,17,3,1,1,5,0,5,0,103,1,37,1,0,1,0,2,6,0,6,63,2,5,0,0,2,190,174,18
52,1999,10,18,43,12,1,0,0,35,43,16,10,1,1,2,6,12,,117,0,55,2,0,1,0,2,23,0,2,60,2,3,1,0,1,181,230,39
52,1999,11,27,19,5,2,0,0,36,41,8,5,0,1,7,3,17,0,98,0,33,0,0,1,0,1,19,0,0,48,4,2,0,2,3,145,186,25
52,1999,12,27,21,4,0,0,0,25,67,19,17,0,3,6,5,7,0,69,0,28,0,0,3,0,1,18,0,5,75,2,1,0,0,2,209,140,23
52,2000,1,25,26,16,0,0,0,50,54,25,36,5,0,9,8,13,0,84,12,27,0,0,0,1,0,27,0,1,115,4,5,1,0,4,245,188,43
52,2000,2,22,27,10,1,0,0,30,60,32,45,9,0,8,6,11,0,69,4,18,1,0,0,3,2,17,0,7,119,7,9,1,0,3,261,134,30
52,2000,3,36,23,11,0,0,0,29,68,16,27,1,2,11,2,14,0,69,5,27,0,0,0,4,1,12,0,6,95,4,11,1,1,3,238,137,24
52,2000,4,26,19,7,4,0,0,44,65,43,21,6,0,4,6,11,0,64,7,37,0,0,0,1,1,16,0,1,113,7,11,2,0,1,270,161,24
52,2000,5,24,27,11,2,0,0,28,61,21,26,4,0,8,6,8,0,74,7,22,0,0,0,2,2,13,0,5,125,10,7,0,0,6,260,137,26
52,2000,6,28,31,10,0,0,0,30,57,36,21,6,0,6,6,8,0,81,3,47,1,0,1,1,4,18,0,6,110,5,3,4,1,2,262,176,33
52,2000,7,28,32,17,0,0,0,32,76,30,20,5,1,6,12,13,0,96,8,34,0,0,0,0,2,23,0,2,75,11,11,2,0,2,241,185,42
52,2000,8,51,51,9,3,0,0,37,74,14,14,0,0,4,5,18,,78,1,25,0,0,0,3,0,12,0,4,91,3,7,2,0,4,284,152,21
52,2000,9,28,31,9,2,0,0,32,46,19,21,1,1,0,4,8,0,64,1,40,0,0,0,1,2,9,0,5,75,5,3,1,1,4,201,145,20
52,2000,10,30,37,11,14,0,0,27,56,22,17,2,0,3,6,5,0,55,0,25,0,0,0,2,2,13,0,3,78,6,5,0,2,5,237,120,26
52,2000,11,21,31,15,0,0,1,33,53,19,22,3,0,3,10,10,0,70,0,28,1,0,0,1,0,13,0,0,87,7,2,0,1,2,211,144,29
52,2000,12,12,24,6,3,0,0,33,29,13,21,1,2,1,2,9,0,51,2,35,1,0,0,3,0,11,0,1,60,2,2,0,0,7,141,130,18
52,2001,1,24,23,7,0,0,0,33,58,19,21,2,0,4,6,9,0,62,1,32,0,0,1,2,0,13,0,2,65,2,3,0,0,5,189,140,20
52,2001,2,22,12,7,0,0,0,18,41,18,23,0,1,2,3,7,,41,2,29,0,0,0,0,1,9,0,0,78,0,6,0,0,4,171,97,17
52,2001,3,34,20,11,0,0,1,24,56,23,23,0,1,6,9,4,0,68,1,36,0,0,1,5,0,9,0,1,83,4,13,4,0,2,216,137,20
52,2001,4,27,20,7,0,0,0,13,59,21,36,1,0,2,5,8,0,61,1,33,0,0,0,2,1,5,0,2,90,4,9,0,0,7,217,112,13
52,2001,5,41,43,11,2,0,2,31,61,17,30,0,2,5,6,11,0,58,0,27,0,0,1,0,0,9,0,1,116,1,10,1,2,4,280,125,20
52,2001,6,48,35,22,3,0,0,17,49,27,31,3,1,6,3,9,0,53,0,37,0,0,0,7,1,8,0,4,141,1,15,3,1,2,303,115,31
52,2001,7,29,32,6,5,0,0,40,67,25,28,6,0,2,1,10,0,64,0,48,0,0,0,1,1,10,0,2,94,4,9,1,0,1,252,162,17
52,2001,8,35,18,5,1,0,0,28,50,14,42,3,0,5,5,13,0,62,2,26,0,0,2,3,1,8,0,3,92,2,9,0,0,7,210,124,14
52,2001,9,35,12,7,4,0,1,25,56,16,45,3,2,7,4,12,,66,0,25,0,0,1,3,1,7,0,6,108,5,6,0,0,7,231,123,15
52,2001,10,26,27,13,1,0,1,29,59,23,31,2,2,7,4,7,0,53,0,28,0,0,0,2,0,5,0,0,93,0,13,0,0,4,229,115,18
52,2001,11,21,25,12,3,0,2,20,45,13,23,2,0,8,3,13,0,40,0,21,0,0,1,3,0,11,0,3,86,2,9,1,1,4,193,92,23
52,2001,12,19,22,11,0,0,2,27,39,24,45,2,0,8,4,6,,55,0,18,0,0,0,4,2,12,0,1,83,2,9,4,0,5,187,112,25
53,1990,1,53,8,10,5,0,1,43,44,20,11,0,0,6,0,0,0,42,4,70,0,0,0,0,3,16,0,3,57,4,4,0,0,0,187,171,29
53,1990,2,70,10,9,3,0,0,18,54,19,3,0,0,2,2,5,0,42,2,56,0,0,0,1,0,9,0,0,55,1,3,0,1,0,211,125,18
53,1990,3,52,7,10,3,0,0,23,34,14,8,0,0,3,0,2,0,36,1,53,0,1,0,0,2,7,0,2,43,3,0,1,0,0,153,119,20
53,1990,4,74,14,20,4,0,1,23,39,23,2,0,0,1,2,4,0,47,1,56,0,0,0,6,1,9,0,2,69,4,2,0,0,0,223,135,30
53,1990,5,69,2,14,1,0,0,29,46,31,0,0,0,4,2,5,0,42,5,63,0,0,0,5,2,8,0,3,74,5,1,1,0,0,223,142,24
53,1990,6,77,24,9,1,0,0,25,37,21,0,0,0,1,0,1,0,37,2,44,0,0,0,5,2,10,1,6,47,0,1,0,1,1,207,116,21
53,1990,7,73,26,9,5,0,0,38,39,14,0,0,0,3,0,2,,31,2,54,1,0,0,2,2,9,0,5,72,0,3,1,0,3,229,132,21
53,1990,8,119,25,14,1,0,0,35,46,16,2,1,0,3,0,2,0,43,0,50,0,0,0,0,0,14,0,2,61,0,1,1,0,0,268,142,28
53,1990,9,88,29,11,1,0,1,35,55,22,0,0,0,2,0,0,0,57,0,57,1,0,0,0,0,12,1,1,55,0,3,0,0,0,250,161,24
53,1990,10,60,23,10,0,0,0,28,45,16,2,1,0,1,0,0,0,43,0,69,0,0,0,2,4,15,1,6,42,2,1,1,0,0,186,155,29
53,1990,11,51,13,14,5,0,0,29,33,7,8,0,0,1,0,2,0,40,1,60,0,0,0,0,2,11,0,1,30,0,1,1,0,2,139,140,27
53,1990,12,62,13,15,2,0,0,21,36,13,3,1,0,3,0,1,0,44,0,98,0,0,0,6,3,9,0,2,34,4,0,0,0,0,160,172,27
53,1991,1,57,20,8,1,0,0,35,14,14,3,0,0,5,0,5,0,43,0,59,1,0,0,4,6,13,0,1,40,0,3,0,0,1,146,150,28
53,1991,2,47,18,6,2,0,0,23,21,11,2,0,0,3,1,2,0,30,0,48,0,0,0,5,0,12,0,2,30,1,0,1,0,0,129,113,18
53,1991,3,105,15,5,1,0,0,24,35,10,1,0,0,1,1,2,0,34,1,40,0,0,0,1,1,11,0,1,48,0,1,0,0,0,214,109,17
53,1991,4,82,23,7,5,0,0,24,32,5,5,0,1,2,2,4,0,37,0,60,0,0,0,0,3,12,0,6,60,0,2,0,0,0,207,133,22
53,1991,5,121,19,7,1,0,0,30,22,14,1,0,0,1,0,2,0,36,0,58,0,0,0,0,4,13,0,1,46,0,4,0,1,0,223,137,24
53,1991,6,103,37,10,3,0,0,31,26,6,2,0,0,1,0,4,0,42,0,57,0,0,0,0,1,19,0,0,71,0,0,0,0,0,246,149,30
53,1991,7,100,69,13,2,0,0,42,41,10,3,0,0,3,0,4,0,46,0,50,1,0,0,0,3,22,0,0,70,0,1,0,0,0,292,160,39
53,1991,8,109,86,15,3,0,0,42,52,17,0,1,0,0,0,6,0,46,0,58,0,0,0,0,4,18,2,3,85,0,6,0,0,0,352,164,37
53,1991,9,141,54,13,4,0,0,25,37,9,2,0,0,2,1,1,0,30,0,57,0,0,0,0,1,12,1,1,68,0,0,0,0,1,313,124,26
53,1991,10,130,31,13,8,0,0,34,45,14,3,0,0,4,0,0,0,37,0,55,1,0,0,0,0,26,0,1,70,1,3,0,0,0,298,152,40
53,1991,11,61,20,4,4,0,0,32,43,15,1,0,0,2,1,1,0,32,0,52,0,0,0,0,2,16,0,0,54,0,2,0,0,0,197,132,22
53,1991,12,90,26,6,3,0,0,35,16,8,0,0,1,2,0,2,0,34,0,45,1,0,0,0,1,18,0,1,43,0,1,0,0,0,186,132,26
53,1992,1,88,31,2,4,0,0,36,35,6,2,0,0,1,0,2,0,35,0,63,0,0,0,0,0,17,0,0,48,0,0,0,0,1,212,151,19
53,1992,2,70,38,6,2,0,0,30,42,19,0,0,0,4,1,2,,36,1,44,1,0,0,0,3,24,0,1,47,0,2,0,0,1,218,134,34
53,1992,3,132,28,5,1,0,0,30,29,18,1,0,0,1,1,1,0,38,0,57,1,0,0,0,3,21,0,3,64,0,1,0,0,0,272,146,30
53,1992,4,152,53,8,6,0,0,17,45,10,7,0,0,0,0,1,0,33,0,36,0,0,0,0,1,21,0,1,56,0,2,0,0,0,322,107,30
53,1992,5,104,66,16,4,0,1,30,37,14,4,1,0,2,0,2,0,34,0,41,0,0,0,0,1,18,0,4,89,1,3,0,0,0,314,123,35
53,1992,6,122,66,9,2,0,0,29,37,13,4,0,0,6,0,2,0,47,0,49,0,0,0,0,3,15,0,0,85,0,0,0,0,0,325,140,27
53,1992,7,105,69,9,1,0,0,20,42,19,2,0,1,1,0,3,0,31,0,39,0,0,0,1,4,13,0,3,70,0,3,0,0,1,306,103,26
53,1992,8,128,59,11,2,0,0,41,38,19,4,1,0,2,1,4,0,31,4,51,0,0,0,0,4,18,0,4,77,0,0,0,0,1,323,141,33
53,1992,9,90,65,17,2,0,1,23,44,16,3,0,0,5,1,4,0,30,1,34,0,0,0,1,2,23,0,1,84,0,3,0,0,1,301,110,42
53,1992,10,85,88,9,3,0,2,34,60,17,6,0,0,1,1,4,0,27,1,44,1,0,0,0,1,21,0,7,77,1,0,0,0,3,330,126,32
53,1992,11,26,61,17,1,0,0,24,69,19,3,0,1,5,0,3,0,38,0,31,0,0,0,0,3,27,0,4,91,0,3,0,0,0,267,120,47
53,1992,12,53,106,14,3,0,0,25,67,10,2,0,0,2,0,1,0,47,0,50,1,0,0,0,2,42,0,2,85,1,1,0,0,0,324,164,59
53,1993,1,59,115,17,4,0,0,27,56,15,1,0,0,1,2,3,0,40,0,46,3,0,0,0,2,19,0,2,85,3,3,0,1,2,334,132,41
53,1993,2,31,82,13,1,0,0,19,41,19,3,0,0,2,0,0,0,32,0,39,0,0,0,0,1,25,0,3,68,2,5,0,1,3,242,115,39
53,1993,3,69,72,8,4,0,1,30,54,28,0,0,0,4,1,1,0,41,0,37,1,0,0,0,2,15,0,4,66,0,4,0,0,1,293,123,26
53,1993,4,76,54,5,1,0,0,27,45,14,0,0,0,1,3,2,0,33,0,49,0,0,0,0,0,6,0,2,70,3,2,0,0,1,260,115,11
53,1993,5,60,96,13,6,0,0,38,70,13,0,0,0,1,3,4,0,55,0,70,0,0,0,0,1,18,0,3,90,4,5,0,0,2,335,181,32
53,1993,6,54,124,14,1,0,0,34,52,20,2,0,0,4,2,1,0,46,0,55,0,0,0,1,2,30,0,4,118,0,5,0,0,2,369,165,46
53,1993,7,53,87,9,3,0,1,27,56,15,9,0,1,1,2,4,0,55,2,51,1,0,0,0,1,12,0,3,82,1,5,0,0,1,296,145,23
53,1993,8,53,86,9,9,0,0,20,47,9,6,0,1,1,1,2,0,43,0,39,2,0,0,1,3,13,0,0,95,2,11,0,0,2,299,115,27
53,1993,9,61,84,13,2,0,1,20,34,10,3,0,0,0,1,4,0,23,1,29,0,0,0,0,6,13,0,2,67,1,5,0,0,1,258,85,32
53,1993,10,60,99,7,4,0,0,29,44,15,2,0,0,2,0,1,0,37,0,40,1,0,0,0,0,15,0,1,61,1,1,1,0,0,283,121,23
53,1993,11,38,77,11,1,0,0,21,48,10,5,0,0,1,1,5,0,35,0,48,1,0,0,0,0,19,1,6,65,1,3,0,0,4,239,123,31
53,1993,12,29,84,8,2,0,1,14,50,12,1,0,0,4,0,5,0,30,0,55,1,0,0,0,4,22,1,3,64,0,1,0,0,0,241,121,35
53,1994,1,15,37,4,8,0,0,15,29,17,10,0,0,2,2,4,0,32,0,33,2,0,0,0,7,11,0,8,68,1,3,2,0,2,174,91,24
53,1994,2,40,62,9,3,0,0,26,51,25,1,1,0,6,2,5,0,25,0,30,0,0,0,0,2,15,0,4,56,2,2,0,0,0,237,96,26
53,1994,3,47,89,16,1,0,0,25,54,18,3,0,0,4,0,2,0,21,1,43,2,0,0,0,2,10,0,6,87,3,5,0,0,1,296,99,30
53,1994,4,57,99,7,2,0,0,32,55,10,6,0,0,1,1,3,0,27,0,60,0,0,0,0,1,14,0,2,56,1,2,0,2,2,279,133,22
53,1994,5,30,77,8,2,0,1,38,52,22,3,0,0,3,2,3,0,49,0,44,0,0,0,0,4,14,1,8,81,4,0,0,0,3,264,145,26
53,1994,6,32,74,5,3,0,1,46,52,19,7,0,0,2,3,1,0,32,0,57,0,0,0,0,0,14,0,0,84,5,2,0,1,1,264,149,19
53,1994,7,32,78,13,0,0,0,39,45,15,1,0,1,2,1,2,0,54,0,58,1,0,0,0,0,17,0,6,83,4,8,0,0,1,253,168,31
53,1994,8,33,105,10,0,0,1,34,55,17,3,1,0,3,0,2,0,33,1,71,0,0,0,1,2,16,0,5,80,2,2,0,0,0,290,154,28
53,1994,9,42,81,11,5,0,0,38,56,10,4,1,0,2,2,5,0,53,2,50,1,0,0,0,1,18,0,5,56,4,3,0,0,3,250,159,31
53,1994,10,45,101,10,3,0,0,21,66,14,6,0,0,6,2,1,0,38,0,50,0,0,0,0,0,22,0,0,89,5,3,0,0,1,318,131,32
53,1994,11,34,70,11,3,0,0,25,56,15,16,0,0,2,4,1,0,44,0,47,0,0,0,0,1,20,0,6,70,5,6,0,0,2,248,136,32
53,1994,12,43,56,8,1,0,0,21,42,20,4,1,0,1,2,4,0,40,0,45,0,0,0,0,1,17,0,5,59,4,2,0,0,2,221,123,26
53,1995,1,35,51,3,2,0,0,19,44,9,10,1,0,5,1,0,0,38,0,44,0,0,0,0,2,12,0,4,51,2,1,0,0,0,192,113,17
53,1995,2,43,33,3,4,0,0,17,37,14,4,0,0,1,5,8,0,38,1,28,1,0,0,0,0,16,0,0,56,2,4,0,0,2,187,99,20
